ticker,timeframe,date,current_price,daily_sa_code,daily_sa_name,daily_sa_color_code,daily_atr_ratio_sma_50,daily_ma_alignment,daily_price_vs_ema_fast,daily_price_vs_sma_medium,daily_price_vs_sma_slow,daily_ema10,daily_ema10slope,daily_ema20,daily_ema20slope,daily_sma10,daily_sma10slope,daily_price2_sma10pct,daily_sma20,daily_sma20slope,daily_price2_sma20pct,daily_sma50,daily_sma50slope,daily_price2_sma50pct,daily_sma200,daily_sma200slope,daily_price2_sma200pct,daily_sma250,daily_sma250slope,daily_price2_sma250pct,daily_sma350,daily_sma350slope,daily_price2_sma350pct,daily_rsi_14,daily_price_position_52w,daily_macd,daily_macd_signal,daily_macd_histogram,market_cap,market_cap_currency,sector,industry,exchange,analyst rating,upcoming earnings date,recent earnings date,index,NASDAQComposite,SP500,SP500ConsumerDiscretionary,Russell3000,Russell1000,NASDAQIndustrials,NASDAQBank,NasdaqUSLargeCapGrowth,Russell2000,SPMidCap400,MiniRussell2000,SP500ESG,NASDAQ100,SP100,NASDAQUSBenchmarkFoodProducers,NasdaqUSSmallCapGrowth,NASDAQComputer,DowJonesIndustrialAverage,KBWNASDAQBank,SP500Financials,DowJonesCompositeAverage,SP500HealthCare,NASDAQBiotechnology,SP500Industrials,PHLXSemiconductorSector,SP500InformationTechnology,SP500CommunicationServices,NASDAQTelecommunications,NASDAQRealEstateandOtherFinancialServices,NASDAQ100TechnologySector,NASDAQCBInsightsMetaverseUSIndex,NasdaqUSMidCapGrowth,PHLXHousingSector,SP500Energy,NYSEArcaMajorMarket,SP500Materials,SP500ConsumerStaples,NASDAQInsurance,NASDAQTransportation,DowJonesTransportationAverage,ISECTACloudComputing,KBWNASDAQFinancialTechnologyIndex,NASDAQCleanEdgeGreenEnergy,SP500RealEstate,NASDAQGoldenDragonChina,SP500Utilities,PHLXUtilitiesSector,DowJonesUtilityAverage,PHLXGoldSilverSector,PHLXOilServiceSector,MainIndex,exchange_NASDAQ,exchange_NYSE,exchange_AMEX,rating_Neutral,rating_Buy,rating_Sell,rating_Strong_buy,rating_Strong_sell,filter_applied,universe_name,generation_source,generation_date
QCOM,daily,2025-09-05,159.84,2A,Bullish Trend,green_light,2.2936,Bullish,0.8757,1.9638,2.2539,158.4525,0.1729,157.2638,0.2153,158.8722,0.2396,0.6092,156.7616,0.604,1.9638,156.3168,0.0993,2.2539,154.7527,-0.0188,3.2874,156.9084,-0.0203,1.8684,164.1135,-0.0285,-2.604,54.2286,0.7017,1.3665,1.0945,0.272,171744428024.0,USD,Electronic technology,Semiconductors,NASDAQ,Buy,2025-11-05,2025-07-30,"S&P 500, NASDAQ 100, NASDAQ Composite, PHLX Semiconductor Sector, S&P 500 Information Technology, S&P 100, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer, S&P 500 ESG, NASDAQ CB Insights Metaverse US Index",True,True,False,True,True,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-09-20T22:11:33.396501
ADP,daily,2025-09-05,295.97,LP,Launch Pad,purple,1.4386,Bearish,-1.7342,-2.3554,-2.6768,301.1934,-0.6236,302.5172,-0.3691,302.227,-0.4858,-2.0703,303.1095,-0.0743,-2.3554,304.1104,-0.1321,-2.6768,301.7137,-0.0056,-1.9037,297.7979,0.126,-0.6138,282.6605,0.172,4.7086,41.1818,0.5218,-1.4131,-0.7202,-0.6929,122910349375.0,USD,Technology services,Packaged software,NASDAQ,Neutral,2025-10-22,2025-07-30,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Industrials, Nasdaq US Large Cap Growth, Russell 3000, Russell 1000, NASDAQ Industrials",True,True,False,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-09-20T22:11:33.396501
CEG,daily,2025-09-05,301.58,4A,Bearish Trend,red_light,2.8504,Bearish,-2.9309,-5.0657,-6.1867,310.6858,-1.4916,315.5802,-1.163,310.72,-1.0857,-2.9416,317.6722,-1.7775,-5.0657,321.4683,-0.1048,-6.1867,274.4264,0.3845,9.8947,268.2761,0.4938,12.4141,248.1956,0.3357,21.509,27.9367,0.7125,-5.0177,-3.2462,-1.7715,98901353882.0,USD,Utilities,Electric utilities,NASDAQ,Buy,2025-11-10,2025-08-07,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Utilities, Nasdaq US Large Cap Growth, Russell 3000, Russell 1000, NASDAQ Industrials, PHLX Utilities Sector",True,True,False,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-09-20T22:11:33.396501
GOOGL,daily,2025-09-05,235.0,2A,Bullish Trend,green_light,2.9703,Bullish,7.2435,12.3929,20.5122,219.1274,2.71,211.1697,1.8914,216.306,2.2836,8.6424,209.088,1.5077,12.3929,195.001,1.1185,20.5122,179.1778,0.2306,31.1547,176.2625,0.2639,33.3239,174.5301,0.1955,34.6473,83.7457,1.0,9.3227,6.7649,2.5578,2509549439362.0,USD,Technology services,Internet software/Services,NASDAQ,Strong buy,2025-10-28,2025-07-23,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Communication Services, S&P 100, ISE CTA Cloud Computing, Nasdaq US Large Cap Growth, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer, S&P 500 ESG, NASDAQ CB Insights Metaverse US Index",True,True,False,True,True,False,False,True,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-09-20T22:11:33.396501
GOOG,daily,2025-09-05,235.17,2A,Bullish Trend,green_light,2.9085,Bullish,7.0589,12.0901,20.0885,219.6641,2.6622,211.8276,1.8608,216.886,2.239,8.4302,209.8045,1.4923,12.0901,195.8306,1.11,20.0885,180.6265,0.2246,30.1968,177.7004,0.2598,32.3407,176.0151,0.1927,33.6078,83.4734,1.0,9.19,6.6862,2.5038,2509549439362.0,USD,Technology services,Internet software/Services,NASDAQ,Strong buy,2025-10-28,2025-07-23,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Communication Services, S&P 100, Nasdaq US Large Cap Growth, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer, S&P 500 ESG",True,True,False,True,True,False,False,True,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-09-20T22:11:33.396501
PDD,daily,2025-09-05,124.68,2A,Bullish Trend,green_light,3.8711,Bullish,1.5197,3.4285,9.3924,122.8136,0.1992,120.7308,0.319,123.852,0.3506,0.6685,120.547,0.52,3.4285,113.975,0.3806,9.3924,109.7545,0.0403,13.5989,112.0383,0.1137,11.2834,118.3665,0.0113,5.3338,60.9728,0.5511,2.9057,3.0017,-0.0959,172082571990.0,USD,Retail trade,Department stores,NASDAQ,Buy,2025-11-21,2025-08-25,"NASDAQ 100, NASDAQ Composite, NASDAQ-100 Technology Sector, NASDAQ Computer",True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-09-20T22:11:33.396501
MAR,daily,2025-09-05,264.7,4A,Bearish Trend,red_light,1.8878,Mixed,-0.7761,-0.5698,-1.9919,266.7703,-0.2254,266.874,-0.0935,268.115,0.1384,-1.2737,266.217,0.3346,-0.5698,270.0796,0.0576,-1.9919,266.3006,-0.0803,-0.601,263.7946,0.147,0.3432,254.7302,0.0419,3.9139,49.3797,0.5857,-0.2269,-0.2731,0.0462,72709988179.0,USD,Consumer services,Hotels/Resorts/Cruise lines,NASDAQ,Buy,2025-10-30,2025-08-05,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Consumer Discretionary, Nasdaq US Large Cap Growth, Russell 3000, Russell 1000, NASDAQ Industrials, S&P 500 ESG",True,True,True,True,True,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-09-20T22:11:33.396501
HON,daily,2025-09-05,214.25,4A,Bearish Trend,red_light,1.3773,Bearish,-1.3828,-1.619,-4.7639,217.2542,-0.5654,218.594,-0.3563,218.911,-0.0764,-2.1292,217.7759,-0.0919,-1.619,224.9673,-0.1141,-4.7639,217.3194,-0.0386,-1.4124,215.1529,0.0581,-0.4197,210.5648,0.072,1.7501,44.2202,0.5718,-1.8093,-1.65,-0.1593,141302573596.0,USD,Electronic technology,Aerospace & defense,NASDAQ,Buy,2025-10-23,2025-07-24,"S&P 500, NASDAQ 100, Dow Jones Industrial Average, NASDAQ Composite, S&P 500 Industrials, S&P 100, Russell 3000, Dow Jones Composite Average, Russell 1000, NASDAQ Industrials",True,True,False,True,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-09-20T22:11:33.396501
NXPI,daily,2025-09-05,226.74,3A,Bullish Fade,orange_light,3.1085,Bullish,-1.501,-0.7939,0.8832,230.1952,-0.5243,228.5842,0.0681,233.39,0.1016,-2.8493,228.5545,1.0563,-0.7939,224.755,0.3427,0.8832,210.2722,0.0311,7.8317,214.4129,-0.0374,5.7492,225.6932,-0.0236,0.4638,47.5587,0.7454,2.5972,3.4593,-0.8621,59957894474.0,USD,Electronic technology,Semiconductors,NASDAQ,Buy,2025-10-27,2025-07-21,"S&P 500, NASDAQ 100, NASDAQ Composite, PHLX Semiconductor Sector, S&P 500 Information Technology, NASDAQ-100 Technology Sector, NASDAQ Computer",True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-09-20T22:11:33.396501
AMAT,daily,2025-09-05,162.75,1A,Upward Pivot,gray_light,2.0094,Bearish,0.4978,-3.0817,-9.7473,161.9438,-0.8888,166.6269,-0.9613,161.422,-0.2548,0.8227,167.925,-1.0768,-3.0817,180.327,-0.3278,-9.7473,167.9371,-0.1334,-3.0887,172.2647,-0.1069,-5.5233,183.3851,-0.1384,-11.2523,51.7902,0.4219,-5.9955,-5.8497,-0.1458,131055646069.0,USD,Producer manufacturing,Industrial machinery,NASDAQ,Buy,2025-11-13,2025-08-14,"S&P 500, NASDAQ 100, NASDAQ Composite, PHLX Semiconductor Sector, S&P 500 Information Technology, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer, S&P 500 ESG, NASDAQ CB Insights Metaverse US Index",True,True,False,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-09-20T22:11:33.396501
CDW,daily,2025-09-05,169.73,1B,Mean Reversion,yellow,2.1054,Mixed,2.3706,2.7938,-1.5323,165.7996,0.0271,166.5851,-0.1322,165.3985,-0.0255,2.6188,165.117,-0.0725,2.7938,172.3712,-0.1827,-1.5323,174.4445,-0.1202,-2.7026,181.9535,-0.2065,-6.7179,193.4912,-0.2292,-12.2802,61.1468,0.3127,-1.5623,-2.2969,0.7347,21450711933.0,USD,Technology services,Information technology services,NASDAQ,Buy,2025-10-29,2025-08-06,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Information Technology, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer",True,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-09-20T22:11:33.396501
ISRG,daily,2025-09-05,466.86,1A,Upward Pivot,gray_light,2.3726,Bearish,0.2869,-1.0827,-5.6903,465.5245,-1.8387,472.0491,-1.4982,466.878,-1.7228,-0.0039,471.97,-0.8242,-1.0827,495.0284,-1.0949,-5.6903,527.1163,-0.3788,-11.4313,521.3274,-0.0934,-10.4478,494.5429,0.2066,-5.5977,43.2241,0.1517,-9.003,-8.7128,-0.2902,170011069085.0,USD,Health technology,Medical specialties,NASDAQ,Buy,2025-10-16,2025-07-22,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Health Care, S&P 100, Nasdaq US Large Cap Growth, Russell 3000, Russell 1000",True,True,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-09-20T22:11:33.396501
AEP,daily,2025-09-05,108.11,4A,Bearish Trend,red_light,1.5246,Mixed,-2.1639,-3.3317,-0.6673,110.5012,-0.4187,110.9361,-0.1953,111.222,-0.283,-2.798,111.836,-0.165,-3.3317,108.8363,0.1645,-0.6673,101.6534,0.0892,6.3515,100.6038,0.047,7.4611,96.9142,0.0872,11.5523,33.6425,0.772,-0.005,0.7807,-0.7858,60233929959.0,USD,Utilities,Electric utilities,NASDAQ,Neutral,2025-10-23,2025-07-30,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Utilities, Russell 3000, Dow Jones Utility Average, Dow Jones Composite Average, Russell 1000, NASDAQ Industrials, PHLX Utilities Sector",True,True,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-09-20T22:11:33.396501
APP,daily,2025-09-05,490.24,2B,Breakout Confirmation,lime,6.093,Bullish,3.2333,7.3261,22.7646,474.8855,4.9224,454.63,4.3841,474.626,6.3384,3.2897,456.776,4.5786,7.3261,399.3332,2.9805,22.7646,350.5546,1.004,39.847,311.4447,1.5914,57.4083,245.3893,1.1732,99.7805,67.5709,0.9533,25.8546,23.2508,2.6038,158750832316.0,USD,Technology services,Packaged software,NASDAQ,Buy,2025-11-05,2025-08-06,"NASDAQ 100, NASDAQ Composite, ISE CTA Cloud Computing, Nasdaq US Large Cap Growth, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer",True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-09-20T22:11:33.396501
AAPL,daily,2025-09-05,239.69,2A,Bullish Trend,green_light,1.8042,Bullish,2.4764,3.6932,9.8157,233.8977,1.0503,229.5542,0.8967,232.708,0.717,3.0003,231.153,1.3905,3.6932,218.2656,0.72,9.8157,220.9197,0.055,8.4965,221.9215,0.0482,8.0067,216.8265,0.1877,10.5446,64.1906,0.7861,5.6349,5.1295,0.5054,3403049714052.0,USD,Electronic technology,Telecommunications equipment,NASDAQ,Buy,2025-10-23,2025-07-31,"S&P 500, NASDAQ 100, Dow Jones Industrial Average, NASDAQ Composite, S&P 500 Information Technology, S&P 100, Nasdaq US Large Cap Growth, Russell 3000, Dow Jones Composite Average, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer, S&P 500 ESG, NASDAQ CB Insights Metaverse US Index",True,True,False,True,True,False,False,True,False,False,False,True,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-09-20T22:11:33.396501
AMZN,daily,2025-09-05,232.33,2A,Bullish Trend,green_light,2.0958,Bullish,1.2258,2.0818,3.022,229.5166,0.2952,228.0044,0.2612,229.455,0.241,1.253,227.592,0.6275,2.0818,225.515,0.3716,3.022,213.208,0.0988,8.9687,208.674,0.2162,11.3363,201.166,0.1236,15.4917,51.5701,0.8698,1.9117,1.5502,0.3615,2439172120138.0,USD,Retail trade,Internet retail,NASDAQ,Strong buy,2025-10-23,2025-07-31,"S&P 500, NASDAQ 100, Dow Jones Industrial Average, NASDAQ Composite, S&P 500 Consumer Discretionary, S&P 100, ISE CTA Cloud Computing, Nasdaq US Large Cap Growth, Russell 3000, Russell 1000, NASDAQ Industrials, NASDAQ CB Insights Metaverse US Index",True,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-09-20T22:11:33.396501
VRSK,daily,2025-09-05,270.31,1B,Mean Reversion,yellow,1.534,Mixed,0.6249,0.9765,-4.7721,268.6314,0.0489,270.421,-0.2396,268.225,-0.108,0.7773,267.696,0.0781,0.9765,283.856,-0.7715,-4.7721,290.3032,-0.0859,-6.887,286.2242,-0.0133,-5.5601,278.0089,0.1272,-2.7693,54.4921,0.1694,-3.6499,-5.0968,1.447,37486922138.0,USD,Technology services,Data processing services,NASDAQ,Buy,2025-11-04,2025-07-30,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Industrials, Nasdaq US Large Cap Growth, Russell 3000, Russell 1000, NASDAQ Industrials, S&P 500 ESG, KBW NASDAQ Financial Technology Index",True,True,False,True,True,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-09-20T22:11:33.396501
ROST,daily,2025-09-05,150.95,2A,Bullish Trend,green_light,2.2963,Bullish,0.8088,1.8044,7.9128,149.7389,0.4026,147.6412,0.4042,149.527,0.401,0.9517,148.2745,0.4043,1.8044,139.8814,0.4548,7.9128,140.9356,0.05,7.1057,141.7742,0.0017,6.4721,141.2714,0.0387,6.851,59.4087,0.8673,2.8992,2.9208,-0.0217,48514371739.0,USD,Retail trade,Apparel/Footwear retail,NASDAQ,Buy,2025-11-13,2025-08-21,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Consumer Discretionary, Russell 3000, Russell 1000, NASDAQ Industrials",True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-09-20T22:11:33.396501
CMCSA,daily,2025-09-05,33.91,1B,Mean Reversion,yellow,1.7511,Mixed,0.2876,1.565,-0.319,33.8128,0.0501,33.6582,0.0397,33.907,0.0438,0.0088,33.3875,0.0843,1.565,34.0185,-0.008,-0.319,35.3679,-0.0439,-4.1221,36.3639,-0.0165,-6.7481,36.703,-0.0126,-7.6097,56.25,0.1992,0.1131,0.0106,0.1025,124353518810.0,USD,Consumer services,Cable/Satellite TV,NASDAQ,Buy,2025-10-23,2025-07-31,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Communication Services, S&P 100, Russell 3000, Russell 1000, NASDAQ Telecommunications",True,True,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-09-20T22:11:33.396501
PCAR,daily,2025-09-05,99.05,2A,Bullish Trend,green_light,2.2751,Mixed,0.0962,0.0011,1.182,98.9548,-0.1922,98.8505,-0.0556,99.67,0.0108,-0.6221,99.0489,0.0875,0.0011,97.8929,0.1289,1.182,99.7267,-0.0646,-0.6785,99.687,0.0298,-0.639,99.5025,-0.0445,-0.4547,52.3566,0.4698,0.3308,0.5983,-0.2676,52641615204.0,USD,Producer manufacturing,Trucks/Construction/Farm machinery,NASDAQ,Neutral,2025-10-28,2025-07-22,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Industrials, Russell 3000, Russell 1000, NASDAQ Transportation, S&P 500 ESG",True,True,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-09-20T22:11:33.396501
MU,daily,2025-09-05,131.37,2A,Bullish Trend,green_light,3.5046,Bullish,7.8069,8.5016,11.3021,121.8567,0.6163,120.0057,0.387,120.214,0.2464,9.2801,121.0765,0.6943,8.5016,118.0301,-0.0411,11.3021,100.4163,0.0899,30.8254,100.4785,0.1239,30.7444,105.3532,-0.0015,24.6948,64.7555,1.0,2.074,1.2789,0.7951,130378076721.0,USD,Electronic technology,Semiconductors,NASDAQ,Buy,2025-09-25,2025-06-25,"S&P 500, NASDAQ 100, NASDAQ Composite, PHLX Semiconductor Sector, S&P 500 Information Technology, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer, S&P 500 ESG",True,True,False,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-09-20T22:11:33.396501
PEP,daily,2025-09-05,146.39,3A,Bullish Fade,orange_light,2.0725,Mixed,-0.6484,-1.179,2.795,147.3454,-0.1185,146.8219,0.0427,147.5991,-0.3058,-0.8192,148.1366,0.3352,-1.179,142.4096,0.3609,2.795,142.8167,-0.0642,2.502,147.5401,-0.0903,-0.7795,152.6843,-0.0417,-4.1224,38.4534,0.4187,1.2475,1.9574,-0.7099,201254358765.0,USD,Consumer non-durables,Food: specialty/candy,NASDAQ,Neutral,2025-10-09,2025-07-17,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Consumer Staples, S&P 100, Russell 3000, Russell 1000, NASDAQ Industrials, S&P 500 ESG",True,True,False,True,True,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-09-20T22:11:33.396501
TXN,daily,2025-09-05,187.93,4A,Bearish Trend,red_light,2.523,Bearish,-4.1878,-4.5566,-6.0285,196.1441,-1.0792,196.7292,-0.3774,200.082,-0.2614,-6.0735,196.902,0.5244,-4.5566,199.9861,-0.1146,-6.0285,186.0049,-0.0632,1.035,188.5337,-0.0235,-0.3202,188.0444,0.0914,-0.0608,39.467,0.5842,-0.2669,0.9506,-1.2174,187264078020.0,USD,Electronic technology,Semiconductors,NASDAQ,Buy,2025-10-28,2025-07-22,"S&P 500, NASDAQ 100, NASDAQ Composite, PHLX Semiconductor Sector, S&P 500 Information Technology, S&P 100, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer",True,True,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-09-20T22:11:33.396501
ODFL,daily,2025-09-05,150.71,4A,Bearish Trend,red_light,3.0858,Bearish,-0.0008,-0.1421,-3.9739,150.7112,-0.3749,151.633,-0.2606,152.082,-0.1634,-0.9021,150.9245,0.196,-0.1421,156.947,-0.1918,-3.9739,172.0055,-0.38,-12.3807,177.5656,-0.1665,-15.1243,180.2792,-0.1982,-16.4019,49.3962,0.0996,-1.4358,-1.5171,0.0813,32466772844.0,USD,Transportation,Trucking,NASDAQ,Neutral,2025-10-22,2025-07-30,"S&P 500, NASDAQ 100, NASDAQ Composite, Dow Jones Transportation Average, S&P 500 Industrials, Russell 3000, Dow Jones Composite Average, Russell 1000, NASDAQ Transportation",True,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-09-20T22:11:33.396501
GILD,daily,2025-09-05,115.05,??,Undefined,gray,1.9035,Mixed,0.8385,-1.0284,1.3876,114.0933,-0.2108,114.511,-0.146,113.664,-0.4544,1.2194,116.2455,0.0578,-1.0284,113.4754,0.1227,1.3876,104.0359,0.1043,10.5868,100.1281,0.1463,14.9028,90.756,0.1355,26.7685,36.1204,0.8774,-0.1626,0.3053,-0.4679,142382590027.0,USD,Health technology,Biotechnology,NASDAQ,Buy,2025-10-23,2025-08-07,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Health Care, S&P 100, Russell 3000, Russell 1000, NASDAQ Biotechnology, S&P 500 ESG",True,True,False,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-09-20T22:11:33.396501
