Symbol,Signal Date,Current Price,Signal,SMA,Volume,Volume Highest,Price Change %,Volume Change %,Days Since Signal,Signal Day Open-Close $,Signal Day Open-Close %,Performance Since Signal %
CIBR,2025-08-25,73.51,Close Buy,73.22,2966300,11547700,0.39,-76.66,7,0.96,1.33,0.51
