Date,Open,,Date,High,,Date,Low,,Date,Close,,Date,Volume
Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),3312.03,,Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),3340.56,,Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),3234.37,,Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),3284.76,,Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),20819275
Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),3285.59,,Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),3355.79,,Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),3283.06,,Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),3316.41,,Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),22761815
Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),3293.55,,Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),3417.5,,Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),3287,,Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),3412.05,,Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),20052111
Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),3425.6,,Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),3523.92,,Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),3424.88,,Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),3508.81,,Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),26189917
Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),3506.63,,Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),3566.35,,Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),3458.41,,Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),3545.58,,Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),24148517
Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),3535.07,,Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),3602.2,,Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),3493.21,,Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),3539.75,,Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),23178954
Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),3534.4,,Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),3571.89,,Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),3391.71,,Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),3539.47,,Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),31630547
Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),3542.42,,Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),3688.02,,Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),3529.29,,Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),3684.34,,Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),25358946
Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),3683.58,,Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),3687.55,,Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),3634.58,,Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),3675.08,,Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),27573086
Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),3668.42,,Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),3707.63,,Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),3614.35,,Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),3689.48,,Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),25848378
Fri Mar 15 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3683.86,,Fri Mar 15 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3749.3,,Fri Mar 15 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3639.52,,Fri Mar 15 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3650.99,,Fri Mar 15 2024 12:00:00 GMT-0400 (Eastern Daylight Time),37713743
Fri Mar 22 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3679.38,,Fri Mar 22 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3790.72,,Fri Mar 22 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3670.9,,Fri Mar 22 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3772.94,,Fri Mar 22 2024 12:00:00 GMT-0400 (Eastern Daylight Time),26817509
Thu Mar 28 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3772.25,,Thu Mar 28 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3816.27,,Thu Mar 28 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3742.87,,Thu Mar 28 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3778.06,,Thu Mar 28 2024 12:00:00 GMT-0400 (Eastern Daylight Time),18364457
Fri Apr 05 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3785.61,,Fri Apr 05 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3801.02,,Fri Apr 05 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3685.92,,Fri Apr 05 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3756.41,,Fri Apr 05 2024 12:00:00 GMT-0400 (Eastern Daylight Time),24156161
Fri Apr 12 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3759.24,,Fri Apr 12 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3807.77,,Fri Apr 12 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3666.62,,Fri Apr 12 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3680.1,,Fri Apr 12 2024 12:00:00 GMT-0400 (Eastern Daylight Time),23984061
Fri Apr 19 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3742.21,,Fri Apr 19 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3763.31,,Fri Apr 19 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3477.29,,Fri Apr 19 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3486.79,,Fri Apr 19 2024 12:00:00 GMT-0400 (Eastern Daylight Time),28353665
Fri Apr 26 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3522.72,,Fri Apr 26 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3702.49,,Fri Apr 26 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3480.25,,Fri Apr 26 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3592.94,,Fri Apr 26 2024 12:00:00 GMT-0400 (Eastern Daylight Time),30570914
