Date,Open,,Date,High,,Date,Low,,Date,Close,,Date,Volume
Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),561.56,,Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),569.05,,Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),542.97,,Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),553.94,,Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),43464648
Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),553.94,,Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),565.04,,Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),543.23,,Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),547.65,,Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),42403497
Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),538.82,,Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),538.82,,Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),503.24,,Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),518.62,,Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),51967160
Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),518.62,,Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),547.65,,Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),501.23,,Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),529.59,,Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),90060877
Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),529.59,,Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),545.91,,Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),520.23,,Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),536.41,,Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),60916211
Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),524.51,,Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),538.02,,Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),498.42,,Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),499.76,,Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),68595032
Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),499.76,,Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),531.73,,Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),484.98,,Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),519.42,,Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),59213117
Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),519.42,,Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),523.7,,Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),508.34,,Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),521.16,,Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),41695248
Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),513.14,,Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),518.09,,Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),498.89,,Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),507.38,,Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),53632320
Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),507.38,,Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),541.03,,Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),491.6,,Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),533.07,,Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),55344064
Fri Mar 15 2024 12:00:00 GMT-0400 (Eastern Daylight Time),533.07,,Fri Mar 15 2024 12:00:00 GMT-0400 (Eastern Daylight Time),600.62,,Fri Mar 15 2024 12:00:00 GMT-0400 (Eastern Daylight Time),532.47,,Fri Mar 15 2024 12:00:00 GMT-0400 (Eastern Daylight Time),596.74,,Fri Mar 15 2024 12:00:00 GMT-0400 (Eastern Daylight Time),94724392
