Date,Open,,Date,High,,Date,Low,,Date,Close,,Date,Volume
Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),1482.61,,Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),1482.61,,Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),1422.2,,Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),1435.12,,Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),129012842
Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),1437.05,,Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),1467.16,,Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),1433.29,,Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),1454.76,,Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),126873539
Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),1451.97,,Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),1464.23,,Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),1428.8,,Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),1460.2,,Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),116588409
Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),1462.84,,Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),1482.1,,Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),1438.95,,Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),1462.17,,Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),150453661
Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),1461.47,,Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),1517.41,,Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),1455.24,,Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),1511.76,,Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),194878531
Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),1508.14,,Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),1543.87,,Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),1478.54,,Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),1543.06,,Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),200276092
Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),1543.61,,Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),1561.18,,Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),1501.37,,Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),1541.34,,Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),164708134
Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),1535.76,,Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),1587.6,,Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),1525.92,,Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),1584.11,,Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),129996529
Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),1584.08,,Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),1640.06,,Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),1582.26,,Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),1638.81,,Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),184891191
Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),1639.89,,Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),1686.57,,Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),1628.67,,Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),1657,,Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),184871110
Fri Mar 15 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1654.03,,Fri Mar 15 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1668.41,,Fri Mar 15 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1625.53,,Fri Mar 15 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1653.12,,Fri Mar 15 2024 12:00:00 GMT-0400 (Eastern Daylight Time),192417406
Fri Mar 22 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1655.34,,Fri Mar 22 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1727.12,,Fri Mar 22 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1651.41,,Fri Mar 22 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1707.09,,Fri Mar 22 2024 12:00:00 GMT-0400 (Eastern Daylight Time),144586738
Thu Mar 28 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1706.04,,Thu Mar 28 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1725.95,,Thu Mar 28 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1696.88,,Thu Mar 28 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1723.38,,Thu Mar 28 2024 12:00:00 GMT-0400 (Eastern Daylight Time),113033611
Fri Apr 05 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1723.27,,Fri Apr 05 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1723.52,,Fri Apr 05 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1674.93,,Fri Apr 05 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1704.7,,Fri Apr 05 2024 12:00:00 GMT-0400 (Eastern Daylight Time),144974168
Fri Apr 12 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1705.96,,Fri Apr 12 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1714.45,,Fri Apr 12 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1642.73,,Fri Apr 12 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1652.35,,Fri Apr 12 2024 12:00:00 GMT-0400 (Eastern Daylight Time),127160730
Fri Apr 19 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1656.87,,Fri Apr 19 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1676.58,,Fri Apr 19 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1583.85,,Fri Apr 19 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1590.27,,Fri Apr 19 2024 12:00:00 GMT-0400 (Eastern Daylight Time),154587163
Fri Apr 26 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1592.92,,Fri Apr 26 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1660.03,,Fri Apr 26 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1592.52,,Fri Apr 26 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1655.95,,Fri Apr 26 2024 12:00:00 GMT-0400 (Eastern Daylight Time),183835251
Fri May 03 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1657.31,,Fri May 03 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1685.12,,Fri May 03 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1623.16,,Fri May 03 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1673.23,,Fri May 03 2024 12:00:00 GMT-0400 (Eastern Daylight Time),197288299
Fri May 10 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1678.15,,Fri May 10 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1731.63,,Fri May 10 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1678.15,,Fri May 10 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1721.95,,Fri May 10 2024 12:00:00 GMT-0400 (Eastern Daylight Time),159075395
Fri May 17 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1725.65,,Fri May 17 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1735.46,,Fri May 17 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1692.59,,Fri May 17 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1699.13,,Fri May 17 2024 12:00:00 GMT-0400 (Eastern Daylight Time),143650850
Fri May 24 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1699.17,,Fri May 24 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1725.11,,Fri May 24 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1698.59,,Fri May 24 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1722.88,,Fri May 24 2024 12:00:00 GMT-0400 (Eastern Daylight Time),159241049
Fri May 31 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1723.09,,Fri May 31 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1725.75,,Fri May 31 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1654.5,,Fri May 31 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1689.55,,Fri May 31 2024 12:00:00 GMT-0400 (Eastern Daylight Time),146012456
Fri Jun 07 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1691.68,,Fri Jun 07 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1700.62,,Fri Jun 07 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1620.49,,Fri Jun 07 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1637.14,,Fri Jun 07 2024 12:00:00 GMT-0400 (Eastern Daylight Time),144378309
