Date,Open,,Date,High,,Date,Low,,Date,Close,,Date,Volume
Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),3396.71,,Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),3416.87,,Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),3322.98,,Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),3336.67,,Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),49239728
Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),3338.37,,Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),3346.28,,Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),3277.15,,Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),3327.26,,Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),52673867
Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),3326.77,,Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),3358.82,,Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),3277.01,,Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),3344.3,,Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),72117656
Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),3344.3,,Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),3416.4,,Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),3321.54,,Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),3374.23,,Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),110192612
Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),3361.64,,Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),3530,,Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),3350.18,,Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),3510.68,,Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),91957236
Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),3510.68,,Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),3557.37,,Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),3492.59,,Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),3538.76,,Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),64716781
Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),3537.03,,Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),3569.42,,Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),3466.46,,Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),3504.82,,Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),71379207
Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),3506.8,,Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),3651.28,,Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),3489.72,,Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),3640.35,,Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),82062685
Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),3636.53,,Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),3662.07,,Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),3564.59,,Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),3606.4,,Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),74798743
Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),3604.92,,Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),3642.96,,Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),3553.51,,Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),3595.8,,Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),58905118
Fri Mar 15 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3597.03,,Fri Mar 15 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3605.22,,Fri Mar 15 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3494.79,,Fri Mar 15 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3502.96,,Fri Mar 15 2024 12:00:00 GMT-0400 (Eastern Daylight Time),77092907
Fri Mar 22 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3502.96,,Fri Mar 22 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3583.86,,Fri Mar 22 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3481.03,,Fri Mar 22 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3513.94,,Fri Mar 22 2024 12:00:00 GMT-0400 (Eastern Daylight Time),76871948
Thu Mar 28 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3509.38,,Thu Mar 28 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3526.3,,Thu Mar 28 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3428.16,,Thu Mar 28 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3516.47,,Thu Mar 28 2024 12:00:00 GMT-0400 (Eastern Daylight Time),56776458
Fri Apr 05 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3512.76,,Fri Apr 05 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3513.25,,Fri Apr 05 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3419.77,,Fri Apr 05 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3453.78,,Fri Apr 05 2024 12:00:00 GMT-0400 (Eastern Daylight Time),66726364
Fri Apr 12 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3449.33,,Fri Apr 12 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3472.11,,Fri Apr 12 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3341.36,,Fri Apr 12 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3359.78,,Fri Apr 12 2024 12:00:00 GMT-0400 (Eastern Daylight Time),79999407
Fri Apr 19 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3370.17,,Fri Apr 19 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3411.21,,Fri Apr 19 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3264.05,,Fri Apr 19 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3304.69,,Fri Apr 19 2024 12:00:00 GMT-0400 (Eastern Daylight Time),107506177
Fri Apr 26 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3311.54,,Fri Apr 26 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3399.57,,Fri Apr 26 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3236.77,,Fri Apr 26 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3374.03,,Fri Apr 26 2024 12:00:00 GMT-0400 (Eastern Daylight Time),101591232
Fri May 03 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3373.18,,Fri May 03 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3397.53,,Fri May 03 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3248.42,,Fri May 03 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3339.59,,Fri May 03 2024 12:00:00 GMT-0400 (Eastern Daylight Time),75883410
Fri May 10 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3345.35,,Fri May 10 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3400.17,,Fri May 10 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3305.4,,Fri May 10 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3391.59,,Fri May 10 2024 12:00:00 GMT-0400 (Eastern Daylight Time),64551537
Fri May 17 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3391.59,,Fri May 17 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3408.44,,Fri May 17 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3335.27,,Fri May 17 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3355.09,,Fri May 17 2024 12:00:00 GMT-0400 (Eastern Daylight Time),71129662
Fri May 24 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3355.09,,Fri May 24 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3355.09,,Fri May 24 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3236.54,,Fri May 24 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3249.81,,Fri May 24 2024 12:00:00 GMT-0400 (Eastern Daylight Time),72892265
Fri May 31 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3248.36,,Fri May 31 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3252.67,,Fri May 31 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3163.95,,Fri May 31 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3249.12,,Fri May 31 2024 12:00:00 GMT-0400 (Eastern Daylight Time),80369599
Fri Jun 07 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3247.64,,Fri Jun 07 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3259.91,,Fri Jun 07 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3159.6,,Fri Jun 07 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3185.27,,Fri Jun 07 2024 12:00:00 GMT-0400 (Eastern Daylight Time),58534109
Fri Jun 14 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3183.29,,Fri Jun 14 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3235.43,,Fri Jun 14 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3067.98,,Fri Jun 14 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3114.54,,Fri Jun 14 2024 12:00:00 GMT-0400 (Eastern Daylight Time),59754231
Fri Jun 21 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3108.11,,Fri Jun 21 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3195.34,,Fri Jun 21 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3084.94,,Fri Jun 21 2024 12:00:00 GMT-0400 (Eastern Daylight Time),3189.67,,Fri Jun 21 2024 12:00:00 GMT-0400 (Eastern Daylight Time),70819163
