Date,Open,,Date,High,,Date,Low,,Date,Close,,Date,Volume
Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),9482.82,,Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),9507.12,,Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),9225.95,,Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),9245.05,,Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),0
Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),9264.9,,Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),9497.97,,Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),9259.31,,Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),9416.69,,Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),0
Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),9368.35,,Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),9517.71,,Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),9270.46,,Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),9505.73,,Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),0
Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),9564.97,,Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),9652.63,,Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),9525.32,,Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),9568.09,,Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),0
Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),9564.26,,Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),9731.45,,Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),9496.13,,Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),9695.83,,Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),0
Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),9656.85,,Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),9883.83,,Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),9554.76,,Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),9858.67,,Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),0
Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),9858.23,,Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),9914.49,,Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),9592.35,,Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),9826.56,,Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),0
Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),9772.91,,Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),9985.48,,Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),9642.64,,Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),9950.14,,Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),0
Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),9956.08,,Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),10179.28,,Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),9951.45,,Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),10174.44,,Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),0
Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),10191.88,,Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),10311.52,,Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),9994.05,,Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),10181.81,,Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),0
Fri Mar 15 2024 12:00:00 GMT-0400 (Eastern Daylight Time),10151.52,,Fri Mar 15 2024 12:00:00 GMT-0400 (Eastern Daylight Time),10273.41,,Fri Mar 15 2024 12:00:00 GMT-0400 (Eastern Daylight Time),10064.9,,Fri Mar 15 2024 12:00:00 GMT-0400 (Eastern Daylight Time),10082.51,,Fri Mar 15 2024 12:00:00 GMT-0400 (Eastern Daylight Time),0
Fri Mar 22 2024 12:00:00 GMT-0400 (Eastern Daylight Time),10134.74,,Fri Mar 22 2024 12:00:00 GMT-0400 (Eastern Daylight Time),10430.84,,Fri Mar 22 2024 12:00:00 GMT-0400 (Eastern Daylight Time),10078.3,,Fri Mar 22 2024 12:00:00 GMT-0400 (Eastern Daylight Time),10318.25,,Fri Mar 22 2024 12:00:00 GMT-0400 (Eastern Daylight Time),0
Thu Mar 28 2024 12:00:00 GMT-0400 (Eastern Daylight Time),10315.77,,Thu Mar 28 2024 12:00:00 GMT-0400 (Eastern Daylight Time),10425.55,,Thu Mar 28 2024 12:00:00 GMT-0400 (Eastern Daylight Time),10293.65,,Thu Mar 28 2024 12:00:00 GMT-0400 (Eastern Daylight Time),10396.36,,Thu Mar 28 2024 12:00:00 GMT-0400 (Eastern Daylight Time),0
Fri Apr 05 2024 12:00:00 GMT-0400 (Eastern Daylight Time),10403.44,,Fri Apr 05 2024 12:00:00 GMT-0400 (Eastern Daylight Time),10407.63,,Fri Apr 05 2024 12:00:00 GMT-0400 (Eastern Daylight Time),10134.86,,Fri Apr 05 2024 12:00:00 GMT-0400 (Eastern Daylight Time),10280.2,,Fri Apr 05 2024 12:00:00 GMT-0400 (Eastern Daylight Time),0
