Date,Open,,Date,High,,Date,Low,,Date,Close,,Date,Volume
Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),1550.13,,Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),1558.85,,Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),1518.44,,Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),1527.22,,Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),0
Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),1527.26,,Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),1550.37,,Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),1524.72,,Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),1536.1,,Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),0
Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),1527.89,,Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),1537.74,,Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),1505.93,,Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),1535.81,,Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),0
Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),1542.19,,Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),1557.5,,Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),1536.18,,Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),1550.99,,Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),0
Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),1550.29,,Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),1567.57,,Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),1533.82,,Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),1560.26,,Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),0
Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),1551.27,,Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),1578.34,,Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),1536.04,,Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),1576.86,,Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),0
Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),1577.66,,Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),1597.26,,Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),1543.35,,Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),1585.21,,Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),0
Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),1576.25,,Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),1605.14,,Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),1567.44,,Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),1601.09,,Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),0
Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),1600.02,,Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),1628.71,,Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),1597,,Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),1628.01,,Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),0
Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),1630.57,,Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),1659.92,,Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),1615.2,,Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),1643.76,,Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),0
