Date,Open,,Date,High,,Date,Low,,Date,Close,,Date,Volume
Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),625.8,,Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),634.19,,Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),610.85,,Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),614.04,,Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),79400066
Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),614.48,,Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),623.9,,Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),600.71,,Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),608.35,,Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),86506165
Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),608.03,,Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),610.26,,Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),596.25,,Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),601.85,,Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),60053210
Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),601.34,,Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),629.32,,Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),599.54,,Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),621.99,,Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),84885990
Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),622.26,,Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),661.67,,Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),615.23,,Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),643.24,,Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),139226805
Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),641.09,,Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),657.25,,Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),634.09,,Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),656.96,,Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),85435937
Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),656.97,,Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),674.71,,Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),628.19,,Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),663.58,,Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),80403523
Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),656.76,,Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),676.77,,Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),651.49,,Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),675.23,,Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),47323039
Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),674.56,,Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),694.06,,Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),673.06,,Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),683.11,,Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),66998593
Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),683.21,,Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),688.8,,Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),662.14,,Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),673.82,,Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),79162475
