Date,Open,,Date,High,,Date,Low,,Date,Close,,Date,Volume
Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),273.47,,Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),280.27,,Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),273.29,,Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),277.22,,Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),21630949
Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),277.09,,Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),279.14,,Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),268.11,,Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),269.23,,Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),19520400
Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),267.9,,Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),267.94,,Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),256.99,,Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),260.51,,Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),19205874
Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),261.67,,Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),265.39,,Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),258.06,,Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),262.48,,Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),25602515
Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),262.75,,Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),267.81,,Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),258.99,,Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),263.97,,Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),39419924
Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),261.32,,Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),262.89,,Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),256.25,,Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),262.09,,Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),30675752
Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),262.58,,Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),267.12,,Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),256.33,,Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),265.26,,Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),26529723
Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),264.91,,Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),269.61,,Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),263.52,,Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),264.76,,Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),26723480
Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),263.51,,Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),269,,Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),259.4,,Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),268.15,,Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),22815637
Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),267.56,,Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),278.66,,Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),267.55,,Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),277.26,,Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),26118580
