ticker,description,market_cap,market_cap_currency,sector,industry,exchange,analyst rating,upcoming earnings date,recent earnings date,index,NASDAQComposite,SP500,SP500ConsumerDiscretionary,Russell3000,Russell1000,NASDAQIndustrials,NASDAQBank,NasdaqUSLargeCapGrowth,Russell2000,SPMidCap400,MiniRussell2000,SP500ESG,NASDAQ100,SP100,NASDAQUSBenchmarkFoodProducers,NasdaqUSSmallCapGrowth,NASDAQComputer,DowJonesIndustrialAverage,KBWNASDAQBank,SP500Financials,DowJonesCompositeAverage,SP500HealthCare,NASDAQBiotechnology,SP500Industrials,PHLXSemiconductorSector,SP500InformationTechnology,SP500CommunicationServices,NASDAQTelecommunications,NASDAQRealEstateandOtherFinancialServices,NASDAQ100TechnologySector,NASDAQCBInsightsMetaverseUSIndex,NasdaqUSMidCapGrowth,PHLXHousingSector,SP500Energy,NYSEArcaMajorMarket,SP500Materials,SP500ConsumerStaples,NASDAQInsurance,NASDAQTransportation,DowJonesTransportationAverage,ISECTACloudComputing,KBWNASDAQFinancialTechnologyIndex,NASDAQCleanEdgeGreenEnergy,SP500RealEstate,NASDAQGoldenDragonChina,SP500Utilities,PHLXUtilitiesSector,DowJonesUtilityAverage,PHLXGoldSilverSector,PHLXOilServiceSector,MainIndex,filter_applied,universe_name,generation_source,generation_date
HIFS,Hingham Institution for Savings,631596607.0,USD,Finance,Savings banks,NASDAQ,Neutral,,,"NASDAQ Composite, Russell 2000, NASDAQ Bank, Nasdaq US Small Cap Growth, Russell 3000, Mini-Russell 2000",True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,industry=Savings banks,ticker_universe_industry_Savings_banks,simple_universe_generator,2025-09-16T08:55:55.645861
SMBC,"Southern Missouri Bancorp, Inc.",652459827.0,USD,Finance,Savings banks,NASDAQ,Buy,2025-10-27,2025-07-23,"NASDAQ Composite, Russell 2000, NASDAQ Bank, Nasdaq US Small Cap Growth, Russell 3000, Mini-Russell 2000",True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,industry=Savings banks,ticker_universe_industry_Savings_banks,simple_universe_generator,2025-09-16T08:55:55.645861
WBS,Webster Financial Corporation,10303695953.0,USD,Finance,Savings banks,NYSE,Strong buy,2025-10-16,2025-07-17,"S&P MidCap 400, Nasdaq US Mid Cap Growth, Russell 3000, Russell 1000",False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,industry=Savings banks,ticker_universe_industry_Savings_banks,simple_universe_generator,2025-09-16T08:55:55.645861
WSFS,WSFS Financial Corporation,3261321761.0,USD,Finance,Savings banks,NASDAQ,Buy,2025-10-27,2025-07-24,"NASDAQ Composite, Russell 2000, NASDAQ Bank, Russell 3000, Mini-Russell 2000",True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,industry=Savings banks,ticker_universe_industry_Savings_banks,simple_universe_generator,2025-09-16T08:55:55.645861
FSBW,"FS Bancorp, Inc.",320261520.0,USD,Finance,Savings banks,NASDAQ,Buy,2025-10-22,2025-07-22,"NASDAQ Composite, Russell 2000, NASDAQ Bank, Russell 3000, Mini-Russell 2000",True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,industry=Savings banks,ticker_universe_industry_Savings_banks,simple_universe_generator,2025-09-16T08:55:55.645861
FCAP,"First Capital, Inc.",137492736.0,USD,Finance,Savings banks,NASDAQ,Neutral,,,"NASDAQ Composite, Russell 2000, NASDAQ Bank, Mini-Russell 2000",True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,industry=Savings banks,ticker_universe_industry_Savings_banks,simple_universe_generator,2025-09-16T08:55:55.645861
TSBK,"Timberland Bancorp, Inc.",263767786.0,USD,Finance,Savings banks,NASDAQ,Neutral,,,"NASDAQ Composite, Russell 2000, NASDAQ Bank, Russell 3000, Mini-Russell 2000",True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,industry=Savings banks,ticker_universe_industry_Savings_banks,simple_universe_generator,2025-09-16T08:55:55.645861
TCBX,"Third Coast Bancshares, Inc.",554169677.0,USD,Finance,Savings banks,NASDAQ,Neutral,2025-10-22,2025-07-23,"NASDAQ Composite, Russell 2000, NASDAQ Bank, Nasdaq US Small Cap Growth, Russell 3000, Mini-Russell 2000",True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,industry=Savings banks,ticker_universe_industry_Savings_banks,simple_universe_generator,2025-09-16T08:55:55.645861
TRST,TrustCo Bank Corp NY,735943572.0,USD,Finance,Savings banks,NASDAQ,Neutral,2025-10-27,2025-07-21,"NASDAQ Composite, Russell 2000, NASDAQ Bank, Russell 3000, Mini-Russell 2000",True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,industry=Savings banks,ticker_universe_industry_Savings_banks,simple_universe_generator,2025-09-16T08:55:55.645861
CFBK,CF Bankshares Inc.,158931052.0,USD,Finance,Savings banks,NASDAQ,Strong buy,2025-11-04,2025-08-04,"NASDAQ Composite, Russell 2000, NASDAQ Bank, Mini-Russell 2000",True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,industry=Savings banks,ticker_universe_industry_Savings_banks,simple_universe_generator,2025-09-16T08:55:55.645861
