ticker,description,market_cap,market_cap_currency,sector,industry,exchange,analyst rating,upcoming earnings date,recent earnings date,index,NASDAQComposite,SP500,SP500ConsumerDiscretionary,Russell3000,Russell1000,NASDAQIndustrials,NASDAQBank,NasdaqUSLargeCapGrowth,Russell2000,SPMidCap400,MiniRussell2000,SP500ESG,NASDAQ100,SP100,NASDAQUSBenchmarkFoodProducers,NasdaqUSSmallCapGrowth,NASDAQComputer,DowJonesIndustrialAverage,KBWNASDAQBank,SP500Financials,DowJonesCompositeAverage,SP500HealthCare,NASDAQBiotechnology,SP500Industrials,PHLXSemiconductorSector,SP500InformationTechnology,SP500CommunicationServices,NASDAQTelecommunications,NASDAQRealEstateandOtherFinancialServices,NASDAQ100TechnologySector,NASDAQCBInsightsMetaverseUSIndex,NasdaqUSMidCapGrowth,PHLXHousingSector,SP500Energy,NYSEArcaMajorMarket,SP500Materials,SP500ConsumerStaples,NASDAQInsurance,NASDAQTransportation,DowJonesTransportationAverage,ISECTACloudComputing,KBWNASDAQFinancialTechnologyIndex,NASDAQCleanEdgeGreenEnergy,SP500RealEstate,NASDAQGoldenDragonChina,SP500Utilities,PHLXUtilitiesSector,DowJonesUtilityAverage,PHLXGoldSilverSector,PHLXOilServiceSector,MainIndex,filter_applied,universe_name,generation_source,generation_date
FLXS,"Flexsteel Industries, Inc.",240478395.0,USD,Consumer durables,Home furnishings,NASDAQ,Neutral,2025-10-27,2025-08-18,"NASDAQ Composite, Russell 2000, NASDAQ Industrials, Mini-Russell 2000",True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,industry=Home furnishings,ticker_universe_industry_Home_furnishings,simple_universe_generator,2025-09-17T23:34:06.239918
LZB,La-Z-Boy Incorporated,1491702020.0,USD,Consumer durables,Home furnishings,NYSE,Buy,2025-11-25,2025-08-19,"Russell 2000, Russell 3000, Mini-Russell 2000",False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,industry=Home furnishings,ticker_universe_industry_Home_furnishings,simple_universe_generator,2025-09-17T23:34:06.239918
ETD,Ethan Allen Interiors Inc.,760965350.0,USD,Consumer durables,Home furnishings,NYSE,Neutral,2025-10-22,2025-07-30,"Russell 2000, Russell 3000, Mini-Russell 2000",False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,industry=Home furnishings,ticker_universe_industry_Home_furnishings,simple_universe_generator,2025-09-17T23:34:06.239918
SGI,Somnigroup International Inc.,17689368141.0,USD,Consumer durables,Home furnishings,NYSE,Buy,2025-10-30,2025-08-07,"S&P MidCap 400, Russell 3000, Russell 1000",False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,industry=Home furnishings,ticker_universe_industry_Home_furnishings,simple_universe_generator,2025-09-17T23:34:06.239918
LEG,"Leggett & Platt, Incorporated",1333207081.0,USD,Consumer durables,Home furnishings,NYSE,Neutral,2025-11-03,2025-07-31,"Russell 2000, Russell 3000, Mini-Russell 2000",False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,industry=Home furnishings,ticker_universe_industry_Home_furnishings,simple_universe_generator,2025-09-17T23:34:06.239918
MBC,"MasterBrand, Inc.",1750701984.0,USD,Consumer durables,Home furnishings,NYSE,Buy,2025-11-11,2025-08-06,"Russell 2000, Russell 3000, Mini-Russell 2000",False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,industry=Home furnishings,ticker_universe_industry_Home_furnishings,simple_universe_generator,2025-09-17T23:34:06.239918
LOVE,The Lovesac Company,269449673.0,USD,Consumer durables,Home furnishings,NASDAQ,Strong buy,2025-09-10,2025-06-12,"NASDAQ Composite, Russell 2000, Russell 3000, NASDAQ Industrials, Mini-Russell 2000",True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,industry=Home furnishings,ticker_universe_industry_Home_furnishings,simple_universe_generator,2025-09-17T23:34:06.239918
ARHS,"Arhaus, Inc.",1666322268.0,USD,Consumer durables,Home furnishings,NASDAQ,Buy,2025-11-06,2025-08-07,"NASDAQ Composite, Russell 2000, Russell 3000, NASDAQ Industrials, Mini-Russell 2000",True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,industry=Home furnishings,ticker_universe_industry_Home_furnishings,simple_universe_generator,2025-09-17T23:34:06.239918
BSET,"Bassett Furniture Industries, Incorporated",148070483.0,USD,Consumer durables,Home furnishings,NASDAQ,Neutral,2025-09-25,2025-07-09,"NASDAQ Composite, Russell 2000, NASDAQ Industrials, Mini-Russell 2000",True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,industry=Home furnishings,ticker_universe_industry_Home_furnishings,simple_universe_generator,2025-09-17T23:34:06.239918
LIVE,Live Ventures Incorporated,59497979.0,USD,Consumer durables,Home furnishings,NASDAQ,Neutral,2025-12-17,2025-08-07,"NASDAQ Composite, NASDAQ Industrials",True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,industry=Home furnishings,ticker_universe_industry_Home_furnishings,simple_universe_generator,2025-09-17T23:34:06.239918
