ticker,description,market_cap,market_cap_currency,sector,industry,exchange,analyst rating,upcoming earnings date,recent earnings date,index,NASDAQComposite,SP500,SP500ConsumerDiscretionary,Russell3000,Russell1000,NASDAQIndustrials,NASDAQBank,NasdaqUSLargeCapGrowth,Russell2000,SPMidCap400,MiniRussell2000,SP500ESG,NASDAQ100,SP100,NASDAQUSBenchmarkFoodProducers,NasdaqUSSmallCapGrowth,NASDAQComputer,DowJonesIndustrialAverage,KBWNASDAQBank,SP500Financials,DowJonesCompositeAverage,SP500HealthCare,NASDAQBiotechnology,SP500Industrials,PHLXSemiconductorSector,SP500InformationTechnology,SP500CommunicationServices,NASDAQTelecommunications,NASDAQRealEstateandOtherFinancialServices,NASDAQ100TechnologySector,NASDAQCBInsightsMetaverseUSIndex,NasdaqUSMidCapGrowth,PHLXHousingSector,SP500Energy,NYSEArcaMajorMarket,SP500Materials,SP500ConsumerStaples,NASDAQInsurance,NASDAQTransportation,DowJonesTransportationAverage,ISECTACloudComputing,KBWNASDAQFinancialTechnologyIndex,NASDAQCleanEdgeGreenEnergy,SP500RealEstate,NASDAQGoldenDragonChina,SP500Utilities,PHLXUtilitiesSector,DowJonesUtilityAverage,PHLXGoldSilverSector,PHLXOilServiceSector,MainIndex,filter_applied,universe_name,generation_source,generation_date
BYD,Boyd Gaming Corporation,6960790562.0,USD,Consumer services,Casinos/Gaming,NYSE,Buy,2025-10-28,2025-07-24,"S&P MidCap 400, Nasdaq US Small Cap Growth, Russell 3000, Russell 1000",False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,industry=Casinos/Gaming,ticker_universe_industry_Casinos_Gaming,simple_universe_generator,2025-09-17T23:34:06.196417
LNW,"Light & Wonder, Inc.",7897695740.0,USD,Consumer services,Casinos/Gaming,NASDAQ,Buy,2025-11-05,2025-08-06,"NASDAQ Composite, S&P MidCap 400, Russell 3000, Russell 1000, NASDAQ Industrials",True,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,industry=Casinos/Gaming,ticker_universe_industry_Casinos_Gaming,simple_universe_generator,2025-09-17T23:34:06.196417
WYNN,"Wynn Resorts, Limited",12381525619.0,USD,Consumer services,Casinos/Gaming,NASDAQ,Buy,2025-11-06,2025-08-07,"S&P 500, NASDAQ Composite, S&P 500 Consumer Discretionary, Nasdaq US Mid Cap Growth, Russell 3000, Russell 1000, NASDAQ Industrials",True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,industry=Casinos/Gaming,ticker_universe_industry_Casinos_Gaming,simple_universe_generator,2025-09-17T23:34:06.196417
FLUT,Flutter Entertainment plc,52974272012.0,USD,Consumer services,Casinos/Gaming,NYSE,Strong buy,2025-11-12,2025-08-07,"Russell 3000, Russell 1000",False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,industry=Casinos/Gaming,ticker_universe_industry_Casinos_Gaming,simple_universe_generator,2025-09-17T23:34:06.196417
LVS,Las Vegas Sands Corp.,38571827588.0,USD,Consumer services,Casinos/Gaming,NYSE,Buy,2025-10-15,2025-07-23,"S&P 500, S&P 500 Consumer Discretionary, Nasdaq US Large Cap Growth, Russell 3000, Russell 1000, S&P 500 ESG",False,True,True,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,industry=Casinos/Gaming,ticker_universe_industry_Casinos_Gaming,simple_universe_generator,2025-09-17T23:34:06.196417
MGM,MGM Resorts International,10482076495.0,USD,Consumer services,Casinos/Gaming,NYSE,Buy,2025-10-29,2025-07-30,"S&P 500, S&P 500 Consumer Discretionary, Russell 3000, Russell 1000, S&P 500 ESG",False,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,industry=Casinos/Gaming,ticker_universe_industry_Casinos_Gaming,simple_universe_generator,2025-09-17T23:34:06.196417
BRSL,"Brightstar Lottery PLC Trading under the Legal Name to begin at the market open on July 21, 2025.",3099025368.0,USD,Consumer services,Casinos/Gaming,NYSE,Buy,2025-11-12,2025-07-29,"Russell 2000, Russell 3000, Mini-Russell 2000",False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,industry=Casinos/Gaming,ticker_universe_industry_Casinos_Gaming,simple_universe_generator,2025-09-17T23:34:06.196417
SGHC,Super Group (SGHC) Limited,6167606272.0,USD,Consumer services,Casinos/Gaming,NYSE,Strong buy,2025-11-06,2025-08-06,"Russell 2000, Russell 3000, Mini-Russell 2000",False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,industry=Casinos/Gaming,ticker_universe_industry_Casinos_Gaming,simple_universe_generator,2025-09-17T23:34:06.196417
RSI,"Rush Street Interactive, Inc.",4948412328.0,USD,Consumer services,Casinos/Gaming,NYSE,Strong buy,2025-10-29,2025-07-30,"Russell 2000, Nasdaq US Small Cap Growth, Russell 3000, Mini-Russell 2000",False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,industry=Casinos/Gaming,ticker_universe_industry_Casinos_Gaming,simple_universe_generator,2025-09-17T23:34:06.196417
MSC,Studio City International Holdings Limited,1005115865.0,USD,Consumer services,Casinos/Gaming,NYSE,Neutral,2025-11-11,2025-07-31,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,industry=Casinos/Gaming,ticker_universe_industry_Casinos_Gaming,simple_universe_generator,2025-09-17T23:34:06.196417
