ticker,description,market_cap,market_cap_currency,sector,industry,exchange,analyst rating,upcoming earnings date,recent earnings date,index,NASDAQComposite,SP500,SP500ConsumerDiscretionary,Russell3000,Russell1000,NASDAQIndustrials,NASDAQBank,NasdaqUSLargeCapGrowth,Russell2000,SPMidCap400,MiniRussell2000,SP500ESG,NASDAQ100,SP100,NASDAQUSBenchmarkFoodProducers,NasdaqUSSmallCapGrowth,NASDAQComputer,DowJonesIndustrialAverage,KBWNASDAQBank,SP500Financials,DowJonesCompositeAverage,SP500HealthCare,NASDAQBiotechnology,SP500Industrials,PHLXSemiconductorSector,SP500InformationTechnology,SP500CommunicationServices,NASDAQTelecommunications,NASDAQRealEstateandOtherFinancialServices,NASDAQ100TechnologySector,NASDAQCBInsightsMetaverseUSIndex,NasdaqUSMidCapGrowth,PHLXHousingSector,SP500Energy,NYSEArcaMajorMarket,SP500Materials,SP500ConsumerStaples,NASDAQInsurance,NASDAQTransportation,DowJonesTransportationAverage,ISECTACloudComputing,KBWNASDAQFinancialTechnologyIndex,NASDAQCleanEdgeGreenEnergy,SP500RealEstate,NASDAQGoldenDragonChina,SP500Utilities,PHLXUtilitiesSector,DowJonesUtilityAverage,PHLXGoldSilverSector,PHLXOilServiceSector,MainIndex,filter_applied,universe_name,generation_source,generation_date
SYY,Sysco Corporation,38080047425.0,USD,Distribution services,Food distributors,NYSE,Buy,2025-11-04,2025-07-29,"S&P 500, S&P 500 Consumer Staples, Russell 3000, Russell 1000",False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,industry=Food distributors,ticker_universe_industry_Food_distributors,simple_universe_generator,2025-09-17T23:34:06.232989
USFD,US Foods Holding Corp.,17509345310.0,USD,Distribution services,Food distributors,NYSE,Strong buy,2025-11-06,2025-08-07,"S&P MidCap 400, Nasdaq US Mid Cap Growth, Russell 3000, Russell 1000, NASDAQ US Benchmark Food Producers",False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,industry=Food distributors,ticker_universe_industry_Food_distributors,simple_universe_generator,2025-09-17T23:34:06.232989
WILC,"G. Willi-Food International, Ltd.",291527472.0,USD,Distribution services,Food distributors,NASDAQ,Neutral,,,"NASDAQ Composite, NASDAQ Industrials",True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,industry=Food distributors,ticker_universe_industry_Food_distributors,simple_universe_generator,2025-09-17T23:34:06.232989
CHEF,"The Chefs' Warehouse, Inc.",2571716047.0,USD,Distribution services,Food distributors,NASDAQ,Strong buy,2025-10-29,2025-07-30,"NASDAQ Composite, Russell 2000, Nasdaq US Small Cap Growth, Russell 3000, NASDAQ Industrials, Mini-Russell 2000",True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,industry=Food distributors,ticker_universe_industry_Food_distributors,simple_universe_generator,2025-09-17T23:34:06.232989
DOLE,Dole plc,1378550047.0,USD,Distribution services,Food distributors,NYSE,Buy,2025-11-13,2025-08-11,"Russell 2000, Russell 3000, Mini-Russell 2000",False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,industry=Food distributors,ticker_universe_industry_Food_distributors,simple_universe_generator,2025-09-17T23:34:06.232989
TWG,Top Wealth Group Holding Limited,3266671.0,USD,Distribution services,Food distributors,NASDAQ,Neutral,,,"NASDAQ Composite, NASDAQ Industrials",True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,industry=Food distributors,ticker_universe_industry_Food_distributors,simple_universe_generator,2025-09-17T23:34:06.232989
DTCK,Davis Commodities Limited,17468946.338,USD,Distribution services,Food distributors,NASDAQ,Neutral,,,"NASDAQ Composite, NASDAQ Industrials",True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,industry=Food distributors,ticker_universe_industry_Food_distributors,simple_universe_generator,2025-09-17T23:34:06.232989
SPTN,SpartanNash Company,906719761.0,USD,Distribution services,Food distributors,NASDAQ,Neutral,2025-11-05,2025-02-12,"NASDAQ Composite, Russell 2000, Russell 3000, NASDAQ Industrials, Mini-Russell 2000",True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,industry=Food distributors,ticker_universe_industry_Food_distributors,simple_universe_generator,2025-09-17T23:34:06.232989
HFFG,HF Foods Group Inc.,190341974.0,USD,Distribution services,Food distributors,NASDAQ,Strong buy,2025-11-06,2025-08-11,"NASDAQ Composite, Russell 2000, NASDAQ Industrials, Mini-Russell 2000",True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,industry=Food distributors,ticker_universe_industry_Food_distributors,simple_universe_generator,2025-09-17T23:34:06.232989
UNFI,"United Natural Foods, Inc.",1690989784.0,USD,Distribution services,Food distributors,NYSE,Neutral,2025-10-07,2025-06-10,"Russell 2000, Russell 3000, Mini-Russell 2000",False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,industry=Food distributors,ticker_universe_industry_Food_distributors,simple_universe_generator,2025-09-17T23:34:06.232989
