ticker,model_type,current_price,data_points,above_sma_10,above_sma_20,above_sma_50,sma_10_slope,sma_20_slope,sma_50_slope,trend_score,predicted_price_5d,predicted_return_5d,prediction_confidence,sma_20,upper_band,lower_band,band_position,rsi,oversold_signal,overbought_signal,reversion_score,predicted_direction,reversion_target,potential_return,volatility_daily,volatility_annualized,current_vol_20d,avg_vol_50d,volatility_percentile,volatility_regime,vol_clustering_signal,downside_volatility,analysis_date,assets_analyzed,overlapping_periods,highest_correlation,highest_corr_pair,lowest_correlation,lowest_corr_pair,avg_correlation,diversification_ratio
IAK,volatility,132.19000244140625,,,,,,,,,,,,,,,,,,,,,,,0.023591110086067166,0.37449726263808775,0.307995009988309,0.400296226721017,2.2988505747126435,low,0.6274463630559373,0.2591258095645928,,,,,,,,,
IYG,simple_trend,88.12999725341797,88.0,True,True,True,0.5692536926269554,0.5079251480102542,0.3533077163696291,100.0,94.30957956922639,0.07011894370130312,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IYG,mean_reversion,88.12999725341797,,,,,,,,,,,,84.20140151977539,91.70863586210535,76.69416717744542,0.7616539962986749,64.24692260585144,False,False,0.0,neutral,84.20140151977539,-0.04457728192531196,,,,,,,,,,,,,,,,,
IYG,volatility,88.12999725341797,,,,,,,,,,,,,,,,,,,,,,,0.02661992314648062,0.4225781793914385,0.38500046605804916,0.445092080745472,32.18390804597701,normal,0.5690418722907189,0.3579072053709193,,,,,,,,,
XRT,simple_trend,87.3499984741211,88.0,True,True,True,0.7642425537109375,0.6059718322753909,0.07648321533203131,100.0,105.45982092309504,0.2073248170043102,0.8666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XRT,mean_reversion,87.3499984741211,,,,,,,,,,,,78.1958984375,88.3477569655143,68.04403990948572,0.9508583335435644,69.69433308036702,False,False,0.0,neutral,78.1958984375,-0.1047979415744712,,,,,,,,,,,,,,,,,
XRT,volatility,87.3499984741211,,,,,,,,,,,,,,,,,,,,,,,0.027827936646205708,0.44175479919552674,0.49809968936141313,0.43999485675046507,62.06896551724138,normal,0.7820853986237499,0.26708588184697585,,,,,,,,,
XHB,simple_trend,119.36000061035156,88.0,True,True,True,1.9143904113769536,0.5886418533325184,-0.1234561004638671,100.0,148.14006221238407,0.24111981781890623,0.5333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XHB,mean_reversion,119.36000061035156,,,,,,,,,,,,102.46057472229003,118.96596387658406,85.95518556799601,1.011936608403595,78.03871082304892,False,True,-21.961289176951084,down,102.46057472229003,-0.1415836612068173,,,,,,,,,,,,,,,,,
XHB,volatility,119.36000061035156,,,,,,,,,,,,,,,,,,,,,,,0.03492911631936677,0.5544825317777534,0.5212389739277522,0.59585988385695,28.735632183908045,normal,0.8612717423689354,0.2926327288088018,,,,,,,,,
KRE,simple_trend,65.44999694824219,88.0,True,True,True,0.6276762390136724,0.3412776947021484,0.17477064132690429,100.0,77.71043204497775,0.1873252202965128,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KRE,mean_reversion,65.44999694824219,,,,,,,,,,,,59.656379508972165,67.00567756985646,52.30708144808787,0.8941612784835749,70.16675818826388,False,True,-29.833241811736116,down,59.656379508972165,-0.08851975109871446,,,,,,,,,,,,,,,,,
KRE,volatility,65.44999694824219,,,,,,,,,,,,,,,,,,,,,,,0.03949366948294223,0.6269425668794761,0.5298508437829623,0.660024505281426,10.344827586206897,low,0.5059612968197451,0.4184186011475627,,,,,,,,,
XME,simple_trend,83.93000030517578,88.0,True,True,True,1.6824386596679688,1.0631463432312018,0.18721359634399412,100.0,107.68015087554154,0.2829756997975507,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XME,mean_reversion,83.93000030517578,,,,,,,,,,,,69.3273681640625,87.7138136824639,50.940922645661125,0.8971031846938218,84.86552544934793,False,True,-15.134474550652072,down,69.3273681640625,-0.17398584639600867,,,,,,,,,,,,,,,,,
XME,volatility,83.93000030517578,,,,,,,,,,,,,,,,,,,,,,,0.04058182043774037,0.6442164277712363,0.5072585289714376,0.693065257820439,16.091954022988507,low,0.8420750414332421,0.5236185926528841,,,,,,,,,
XBI,simple_trend,95.47000122070312,88.0,True,True,True,0.7989010620117171,0.21418491363525333,-0.21061032867431634,100.0,112.11835485069064,0.17438308806030714,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XBI,mean_reversion,95.47000122070312,,,,,,,,,,,,84.74955444335937,94.27135858219343,75.22775030452532,1.0629419919288778,79.0353091591632,False,True,-20.964690840836795,down,84.74955444335937,-0.11229126050350335,,,,,,,,,,,,,,,,,
XBI,volatility,95.47000122070312,,,,,,,,,,,,,,,,,,,,,,,0.03765749822165313,0.5977942517481076,0.5702410658897774,0.615840527238387,19.54022988505747,low,0.9443492463639085,0.4604361363630181,,,,,,,,,
XOP,simple_trend,129.63999938964844,88.0,True,True,True,0.10063827514648267,0.26860874176025507,-0.2629518890380851,100.0,139.91798688002518,0.07928098996271227,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XOP,mean_reversion,129.63999938964844,,,,,,,,,,,,125.30205955505372,137.62353196771502,112.98058714239241,0.6760317147704336,60.28976678667188,False,False,0.0,neutral,125.30205955505372,-0.03346143053855255,,,,,,,,,,,,,,,,,
XOP,volatility,129.63999938964844,,,,,,,,,,,,,,,,,,,,,,,0.04000557477407789,0.6350688114504546,0.5313767542469315,0.6769763509640322,25.287356321839084,normal,0.5873977163818351,0.5069551202038035,,,,,,,,,
XPH,simple_trend,47.84999847412109,88.0,True,True,True,0.5438983917236329,0.10957834243774442,0.023001922607421933,100.0,58.799297110723884,0.22882547514655716,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XPH,mean_reversion,47.84999847412109,,,,,,,,,,,,42.38947353363037,47.724290103073,37.05465696418774,1.0117818831642806,78.06258721737511,False,True,-21.93741278262489,down,42.38947353363037,-0.11411755725434247,,,,,,,,,,,,,,,,,
XPH,volatility,47.84999847412109,,,,,,,,,,,,,,,,,,,,,,,0.026822704811118505,0.4257972385218917,0.42156162155763144,0.43562073730466555,33.33333333333333,normal,0.9216651560148088,0.2811938681996622,,,,,,,,,
XHS,simple_trend,99.5199966430664,88.0,True,True,True,-0.06553115844726562,-0.10785579681396484,0.04742386627197277,0.0,118.68460409136704,0.19257041895846802,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XHS,mean_reversion,99.5199966430664,,,,,,,,,,,,95.94172973632813,102.72484639724503,89.15861307541122,0.7637627425277533,53.88898217193223,False,False,0.0,neutral,95.94172973632813,-0.0359552555007806,,,,,,,,,,,,,,,,,
XHS,volatility,99.5199966430664,,,,,,,,,,,,,,,,,,,,,,,0.023686045148992002,0.3760043100412841,0.43352666238570486,0.3874945624727502,65.51724137931035,normal,0.873440141845055,0.21979368933427768,,,,,,,,,
XSW,simple_trend,190.9199981689453,88.0,True,True,True,0.43530151367187386,1.0610270690917987,0.631226379394532,100.0,210.36250184584256,0.1018358677108962,0.8666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XSW,mean_reversion,190.9199981689453,,,,,,,,,,,,182.86333160400392,199.72920285178762,165.99746035622022,0.7388452528356666,57.877657287169264,False,False,0.0,neutral,182.86333160400392,-0.04219917579200916,,,,,,,,,,,,,,,,,
XSW,volatility,190.9199981689453,,,,,,,,,,,,,,,,,,,,,,,0.034393000892007725,0.5459719632088504,0.6019184658285714,0.5689741401790805,45.97701149425287,normal,0.4443251766002163,0.3535278029962664,,,,,,,,,
XSD,simple_trend,289.6199951171875,88.0,True,True,True,4.400814514160158,3.24093017578125,0.24343910217285156,100.0,347.3296629009228,0.19925995703571708,0.8666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XSD,mean_reversion,289.6199951171875,,,,,,,,,,,,249.9942199707031,307.67003078327474,192.3184091581315,0.843521613205021,89.36868365063557,False,True,-10.631316349364425,down,249.9942199707031,-0.1368198874889519,,,,,,,,,,,,,,,,,
XSD,volatility,289.6199951171875,,,,,,,,,,,,,,,,,,,,,,,0.05115933568065838,0.8121292767017724,0.6762485990261528,0.8590202012727591,5.747126436781609,low,0.29168406428349053,0.6327591048990461,,,,,,,,,
XAR,simple_trend,216.63999938964844,88.0,True,True,True,1.6978353881835972,2.718194580078125,1.1538519744873041,100.0,229.73266959552427,0.060435146984686564,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XAR,mean_reversion,216.63999938964844,,,,,,,,,,,,202.61952362060546,234.96300688640537,170.27604035480556,0.7167434418522922,77.88058401032221,False,False,0.0,neutral,202.61952362060546,-0.06471785362141624,,,,,,,,,,,,,,,,,
XAR,volatility,216.63999938964844,,,,,,,,,,,,,,,,,,,,,,,0.030233009032276503,0.47993413970743903,0.4163900733322955,0.5068202451369219,31.03448275862069,normal,0.12477167571504057,0.2984674442845954,,,,,,,,,
XTL,simple_trend,135.66000366210938,88.0,True,True,True,2.231327972412109,1.1918982696533207,0.6313894348144536,100.0,171.54189979705066,0.26449871123631197,0.7333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XTL,mean_reversion,135.66000366210938,,,,,,,,,,,,114.44243507385254,138.79439084133736,90.09047930636773,0.9356440359625432,86.64845651456501,False,True,-13.351543485434988,down,114.44243507385254,-0.1564025358653519,,,,,,,,,,,,,,,,,
XTL,volatility,135.66000366210938,,,,,,,,,,,,,,,,,,,,,,,0.029909419885665745,0.4747973212540889,0.4546149948719644,0.4768033722665471,47.12643678160919,normal,0.9498712011398868,0.3185612981135068,,,,,,,,,
XTN,simple_trend,85.56999969482422,88.0,True,True,True,0.7397940063476568,0.45220943450927675,0.06732115173339821,100.0,95.18587967961352,0.11237443051400337,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XTN,mean_reversion,85.56999969482422,,,,,,,,,,,,80.23237800598145,91.37916255458492,69.08559345737797,0.7394242781660069,63.97755456438217,False,False,0.0,neutral,80.23237800598145,-0.06237725497112068,,,,,,,,,,,,,,,,,
XTN,volatility,85.56999969482422,,,,,,,,,,,,,,,,,,,,,,,0.031149736583136575,0.49448673842490143,0.5769368267435545,0.4940311117660843,59.77011494252874,normal,0.8806412482459451,0.36981690900569253,,,,,,,,,
PBJ,simple_trend,47.40999984741211,88.0,False,False,True,0.060787277221679405,0.12230220794677678,0.03968793106079112,66.66666666666666,47.34647652548096,-0.0013398718020586067,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PBJ,mean_reversion,47.40999984741211,,,,,,,,,,,,47.563486862182614,48.86757153030826,46.25940219405697,0.44115143804615425,45.40791663850845,False,False,0.0,neutral,47.563486862182614,0.0032374396807530736,,,,,,,,,,,,,,,,,
PBJ,volatility,47.40999984741211,,,,,,,,,,,,,,,,,,,,,,,0.016133101192755253,0.25610504179361954,0.2531351287203984,0.27366257467290084,31.03448275862069,normal,0.8864772736480644,0.14495238265936478,,,,,,,,,
PEJ,simple_trend,59.4900016784668,88.0,True,True,True,0.4334000396728513,0.41489431381225617,0.20958783721923843,100.0,65.15177494172315,0.09517184574741246,0.8666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEJ,mean_reversion,59.4900016784668,,,,,,,,,,,,55.397999954223636,62.495627892037,48.30037201641027,0.7882654430533467,71.42856387022837,False,False,0.0,neutral,55.397999954223636,-0.06878469673542331,,,,,,,,,,,,,,,,,
PEJ,volatility,59.4900016784668,,,,,,,,,,,,,,,,,,,,,,,0.027250352320221573,0.43258593226918945,0.41058959581555476,0.4455010290826254,49.42528735632184,normal,0.7162944612318342,0.3549412422392991,,,,,,,,,
PSJ,simple_trend,51.560001373291016,88.0,True,True,True,0.44188163757324334,0.41005149841308536,0.048042610168457144,100.0,56.08703811610512,0.08780133092004122,0.8666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSJ,mean_reversion,51.560001373291016,,,,,,,,,,,,47.52629833221435,54.201446336227406,40.8511503282013,0.8021433411402735,81.99573301819818,False,True,-18.00426698180182,down,47.52629833221435,-0.07823318335220586,,,,,,,,,,,,,,,,,
PSJ,volatility,51.560001373291016,,,,,,,,,,,,,,,,,,,,,,,0.03505933426674383,0.5565496776077353,0.4576827228540823,0.5814155494444859,12.643678160919542,low,0.2977367526854979,0.4087913910133388,,,,,,,,,
PPA,simple_trend,147.4499969482422,88.0,True,True,True,1.067009277343749,1.5519186019897462,0.6506899414062502,100.0,156.46378781304045,0.06113117023639064,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPA,mean_reversion,147.4499969482422,,,,,,,,,,,,138.6008129119873,156.07646189657572,121.12516392739889,0.7531861347197715,80.90402803942928,False,False,0.0,neutral,138.6008129119873,-0.060014813288610136,,,,,,,,,,,,,,,,,
PPA,volatility,147.4499969482422,,,,,,,,,,,,,,,,,,,,,,,0.024818940797637794,0.3939884709275079,0.28301677057740765,0.4285741022463805,19.54022988505747,low,0.24352041886682838,0.29600500852467765,,,,,,,,,
PXJ,simple_trend,27.200000762939453,88.0,True,True,True,0.18535358428955107,0.06198381423950181,-0.10934987068176269,100.0,31.747486090348435,0.16718695587703886,0.5333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PXJ,mean_reversion,27.200000762939453,,,,,,,,,,,,24.644965076446532,27.733347684741204,21.55658246815186,0.9136527125283463,65.46386172655593,False,False,0.0,neutral,24.644965076446532,-0.09393513289801847,,,,,,,,,,,,,,,,,
PXJ,volatility,27.200000762939453,,,,,,,,,,,,,,,,,,,,,,,0.04404732045142136,0.6992295349993813,0.6345177048597299,0.7242386607642084,24.137931034482758,normal,0.6125786002550909,0.5409399279101951,,,,,,,,,
PHO,simple_trend,73.48999786376953,88.0,True,True,True,0.41787063598632984,0.37246887207031276,0.056693969726562446,100.0,80.24006180104028,0.09185010387105368,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHO,mean_reversion,73.48999786376953,,,,,,,,,,,,69.78141708374024,74.95935210700091,64.60348206047956,0.8581138777687779,70.32456467553878,False,True,-29.67543532446122,down,69.78141708374024,-0.050463748643781337,,,,,,,,,,,,,,,,,
PHO,volatility,73.48999786376953,,,,,,,,,,,,,,,,,,,,,,,0.02146336293164842,0.3407203236975837,0.2928173156563149,0.369808720767756,10.344827586206897,low,0.6239291396262953,0.22384750909360437,,,,,,,,,
NLR,simple_trend,118.77999877929688,88.0,True,True,True,1.361999969482423,1.8906999969482428,0.5223673400878909,100.0,136.09877222952426,0.1458054691716834,0.9333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NLR,mean_reversion,118.77999877929688,,,,,,,,,,,,105.03550071716309,131.80159673982152,78.26940469450466,0.756752012891581,72.67381842061657,False,False,0.0,neutral,105.03550071716309,-0.11571390977762352,,,,,,,,,,,,,,,,,
NLR,volatility,118.77999877929688,,,,,,,,,,,,,,,,,,,,,,,0.04679096716759852,0.742783576377924,0.6057673513916959,0.7909887202295319,19.54022988505747,low,0.576900583670074,0.38393465800198523,,,,,,,,,
COPX,simple_trend,51.060001373291016,88.0,True,True,True,0.5916769409179693,0.4066533088684082,0.0013714637756347514,100.0,67.37131186774411,0.3194537809586777,0.9333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COPX,mean_reversion,51.060001373291016,,,,,,,,,,,,43.79397830963135,51.09698085406881,36.49097576519389,0.9974682001989742,72.44244936355943,False,True,-27.557550636440567,down,43.79397830963135,-0.14230362060782187,,,,,,,,,,,,,,,,,
COPX,volatility,51.060001373291016,,,,,,,,,,,,,,,,,,,,,,,0.04708265779230317,0.7474140214943494,0.5918194658131003,0.7761668609812497,9.195402298850574,low,0.5163278983063586,0.5484511879701262,,,,,,,,,
LIT,simple_trend,50.560001373291016,88.0,True,True,True,1.0004876708984383,0.2542884254455565,0.026189685821533006,100.0,69.59213331230252,0.3764266499617914,0.4666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIT,mean_reversion,50.560001373291016,,,,,,,,,,,,40.698008155822755,49.43392449861635,31.96209181302916,1.06445098776636,80.08966882297855,False,True,-19.910331177021448,down,40.698008155822755,-0.1950552403006458,,,,,,,,,,,,,,,,,
LIT,volatility,50.560001373291016,,,,,,,,,,,,,,,,,,,,,,,0.04255883076304611,0.6756004937322317,0.6421172862197193,0.6713529123443684,45.97701149425287,normal,0.7214262400605472,0.3613059873811208,,,,,,,,,
FAN,simple_trend,18.68000030517578,88.0,False,True,True,0.11685729980468765,0.19014805316925046,0.023985219001770107,83.33333333333333,19.092818113592898,0.022099454051011685,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FAN,mean_reversion,18.68000030517578,,,,,,,,,,,,17.892387628555298,20.28975593054311,15.495019326567487,0.6642660987816147,63.55527575233658,False,False,0.0,neutral,17.892387628555298,-0.0421634188304727,,,,,,,,,,,,,,,,,
FAN,volatility,18.68000030517578,,,,,,,,,,,,,,,,,,,,,,,0.024754117636580312,0.3929594351473768,0.36768129637303654,0.39723035821124064,22.988505747126435,normal,1.0747632458939653,0.23270510545180256,,,,,,,,,
TAN,simple_trend,44.040000915527344,88.0,True,True,True,0.7394000244140614,0.4010500049591066,-0.1246274070739748,100.0,59.17749227799406,0.3437214134373382,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAN,mean_reversion,44.040000915527344,,,,,,,,,,,,35.968499755859376,44.296490476482454,27.6405090352363,0.9846007536775977,73.38935548574412,False,True,-26.61064451425588,down,35.968499755859376,-0.18327658927959212,,,,,,,,,,,,,,,,,
TAN,volatility,44.040000915527344,,,,,,,,,,,,,,,,,,,,,,,0.05191261308077146,0.8240871847154395,0.9754351762392325,0.7684593026084406,71.26436781609196,normal,0.7185577427362266,0.44648496794496717,,,,,,,,,
GRID,simple_trend,143.25999450683594,88.0,True,True,True,1.0899520874023438,1.3753413391113298,0.36065473175048834,100.0,151.28600257225185,0.05602407073269113,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRID,mean_reversion,143.25999450683594,,,,,,,,,,,,135.2935417175293,152.37097526571634,118.21610816934228,0.7332450238154304,74.14242489666545,False,False,0.0,neutral,135.2935417175293,-0.055608356099207445,,,,,,,,,,,,,,,,,
GRID,volatility,143.25999450683594,,,,,,,,,,,,,,,,,,,,,,,0.02545436101747877,0.4040754542058352,0.32442839417360764,0.4355100005511025,11.494252873563218,low,0.3709333376822698,0.29143777523542014,,,,,,,,,
FIW,simple_trend,114.79000091552734,88.0,True,True,True,0.7171269226074231,0.5657113265991214,0.10243857574462893,100.0,127.51063385942291,0.11081655930342346,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIW,mean_reversion,114.79000091552734,,,,,,,,,,,,108.16838340759277,116.43477113849667,99.90199567668887,0.9005145732022494,70.36028905105502,False,True,-29.63971094894498,down,108.16838340759277,-0.057684619349444466,,,,,,,,,,,,,,,,,
FIW,volatility,114.79000091552734,,,,,,,,,,,,,,,,,,,,,,,0.020797561132857516,0.3301510478052225,0.29599723837234704,0.35367340522334983,10.344827586206897,low,0.6561086543529633,0.21475888697619888,,,,,,,,,
