ticker,model_type,current_price,data_points,above_sma_10,above_sma_20,above_sma_50,sma_10_slope,sma_20_slope,sma_50_slope,trend_score,predicted_price_5d,predicted_return_5d,prediction_confidence,sma_20,upper_band,lower_band,band_position,rsi,oversold_signal,overbought_signal,reversion_score,predicted_direction,reversion_target,potential_return,volatility_daily,volatility_annualized,current_vol_20d,avg_vol_50d,volatility_percentile,volatility_regime,vol_clustering_signal,downside_volatility,analysis_date,assets_analyzed,overlapping_periods,highest_correlation,highest_corr_pair,lowest_correlation,lowest_corr_pair,avg_correlation,diversification_ratio
IWO,simple_trend,310.8299865722656,88.0,True,True,True,2.6333142089843706,1.7961100769042957,0.3338511657714832,100.0,360.35606278449796,0.1593349366269008,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWO,mean_reversion,310.8299865722656,,,,,,,,,,,,283.4833106994629,316.5652116677266,250.4014097311992,0.9133177821165277,76.40461212271515,False,True,-23.59538787728485,down,283.4833106994629,-0.08797952917726248,,,,,,,,,,,,,,,,,
IWO,volatility,310.8299865722656,,,,,,,,,,,,,,,,,,,,,,,0.03014759914456387,0.47857829977307753,0.3855481731660567,0.5258775344299516,12.643678160919542,low,0.34313399585527615,0.35370913358829315,,,,,,,,,
IWN,simple_trend,176.0,88.0,True,True,True,1.684917602539059,0.7959631347656255,0.05662930297851574,100.0,210.5465214797653,0.1962870538623028,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWN,mean_reversion,176.0,,,,,,,,,,,,158.863671875,177.8153634885817,139.91198026141828,0.9521055026222374,76.43242851900209,False,True,-23.567571480997913,down,158.863671875,-0.09736550071022732,,,,,,,,,,,,,,,,,
IWN,volatility,176.0,,,,,,,,,,,,,,,,,,,,,,,0.028830003743276544,0.4576621212106258,0.40992063670331413,0.4909170472611417,12.643678160919542,low,0.5069424235496169,0.3170658793032409,,,,,,,,,
SPLV,simple_trend,73.37000274658203,88.0,True,True,True,0.13848800659179689,0.05663181304931726,0.13525146484375056,100.0,75.30056150848483,0.026312643991181106,0.8666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPLV,mean_reversion,73.37000274658203,,,,,,,,,,,,72.66492004394532,74.27374205306745,71.05609803482318,0.7191301146549608,51.57123887120857,False,False,0.0,neutral,72.66492004394532,-0.009609958787545003,,,,,,,,,,,,,,,,,
SPLV,volatility,73.37000274658203,,,,,,,,,,,,,,,,,,,,,,,0.014264520188851642,0.22644223794816934,0.1846776457286697,0.24519386768743637,8.045977011494253,low,0.7004220435775149,0.16205369598881456,,,,,,,,,
SPHB,simple_trend,105.26000213623048,88.0,True,True,True,1.2044952392578125,1.1059715270996093,0.2322428970336908,100.0,115.98616619847465,0.1019016135717162,0.8666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPHB,mean_reversion,105.26000213623048,,,,,,,,,,,,95.40097923278809,112.57876674185991,78.22319172371627,0.786970103054183,86.0806763360937,False,False,0.0,neutral,95.40097923278809,-0.09366352558764501,,,,,,,,,,,,,,,,,
SPHB,volatility,105.26000213623048,,,,,,,,,,,,,,,,,,,,,,,0.03405407131883359,0.5405916230333463,0.5009477630338336,0.571776817539141,27.586206896551722,normal,0.24405213400090348,0.4083911971401822,,,,,,,,,
FDN,simple_trend,280.6600036621094,88.0,True,True,True,1.7160000610351518,2.017300033569339,1.2017100524902347,100.0,313.0534115054666,0.1154186824651941,0.8666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FDN,mean_reversion,280.6600036621094,,,,,,,,,,,,260.23000106811526,288.4939820514183,231.96602008481221,0.8614141016805656,71.31694907955884,False,True,-28.68305092044116,down,260.23000106811526,-0.07279271120722319,,,,,,,,,,,,,,,,,
FDN,volatility,280.6600036621094,,,,,,,,,,,,,,,,,,,,,,,0.030752069551640143,0.48817397000520835,0.4781767618990142,0.5005565474974895,49.42528735632184,normal,0.29675384005344685,0.3220328475636639,,,,,,,,,
IYT,simple_trend,70.3499984741211,88.0,True,True,True,0.46014114379882753,0.28263532638549693,0.06217669677734392,100.0,77.24747450890169,0.0980451483210465,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IYT,mean_reversion,70.3499984741211,,,,,,,,,,,,67.61325225830078,74.68060636370956,60.54589815289199,0.6936188688865776,60.29402896577437,False,False,0.0,neutral,67.61325225830078,-0.03890186602956436,,,,,,,,,,,,,,,,,
IYT,volatility,70.3499984741211,,,,,,,,,,,,,,,,,,,,,,,0.028148304189303065,0.446840476278561,0.5514985061500111,0.43999743995935536,59.77011494252874,normal,1.0129554422216827,0.3362656204420817,,,,,,,,,
ROBO,simple_trend,63.970001220703125,88.0,True,True,True,0.6607800292968747,0.4614949989318845,0.08473292922973634,100.0,68.95453059211658,0.07791979484596716,0.8666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROBO,mean_reversion,63.970001220703125,,,,,,,,,,,,59.0409496307373,67.51367453587353,50.56822472560107,0.7908775892734221,76.99705407447027,False,False,0.0,neutral,59.0409496307373,-0.07705254800543282,,,,,,,,,,,,,,,,,
ROBO,volatility,63.970001220703125,,,,,,,,,,,,,,,,,,,,,,,0.02987353395042179,0.4742276496927661,0.399891762856332,0.4968535522977785,18.39080459770115,low,0.32540371042666955,0.38524437885604385,,,,,,,,,
SMH,simple_trend,293.2799987792969,88.0,True,True,True,3.564600524902346,3.503349914550779,0.458990066528321,100.0,319.99654827098664,0.09109570922971433,0.8666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMH,mean_reversion,293.2799987792969,,,,,,,,,,,,266.2834991455078,322.76550202798114,209.80149626303444,0.7389832004538054,84.77331452399167,False,False,0.0,neutral,266.2834991455078,-0.09205025827248747,,,,,,,,,,,,,,,,,
SMH,volatility,293.2799987792969,,,,,,,,,,,,,,,,,,,,,,,0.048936196368411906,0.7768380342014404,0.5732531554125492,0.8122493137558932,6.896551724137931,low,0.31966831240383664,0.5833708453266643,,,,,,,,,
VEGI,simple_trend,39.97999954223633,88.0,False,True,True,0.017002105712890625,0.19471288681030216,0.09089126205444345,83.33333333333333,40.978156572315136,0.024966409242309227,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VEGI,mean_reversion,39.97999954223633,,,,,,,,,,,,39.83405094146728,41.944789246915,37.723312636019564,0.5345728791656358,53.95759134900309,False,False,0.0,neutral,39.83405094146728,-0.00365054033116885,,,,,,,,,,,,,,,,,
VEGI,volatility,39.97999954223633,,,,,,,,,,,,,,,,,,,,,,,0.02142542987196405,0.34011815504322795,0.2952660976765649,0.3695895694180114,16.091954022988507,low,0.6189989398794322,0.23756976533550397,,,,,,,,,
GDX,simple_trend,66.33999633789062,88.0,True,True,True,0.9255998992919927,0.6482499694824213,0.3487087440490722,100.0,94.96146156964792,0.4314360387658015,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GDX,mean_reversion,66.33999633789062,,,,,,,,,,,,53.58849983215332,63.94917724210533,43.22782242220131,1.1153794776724146,76.38748922504773,False,True,-23.61251077495227,down,53.58849983215332,-0.19221430825515717,,,,,,,,,,,,,,,,,
GDX,volatility,66.33999633789062,,,,,,,,,,,,,,,,,,,,,,,0.04736945901796611,0.7519668498072254,0.7984640657174653,0.7554585182328558,51.724137931034484,normal,0.8354085463150132,0.37535823094823495,,,,,,,,,
KBE,simple_trend,61.15999984741211,88.0,True,True,True,0.5863123321533195,0.32823459625244167,0.15819177627563477,100.0,72.10372059180816,0.17893591843851386,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBE,mean_reversion,61.15999984741211,,,,,,,,,,,,55.7050386428833,62.438982670921156,48.97109461484545,0.9050346410525691,72.5139448782943,False,True,-27.486055121705704,down,55.7050386428833,-0.08919164843260907,,,,,,,,,,,,,,,,,
KBE,volatility,61.15999984741211,,,,,,,,,,,,,,,,,,,,,,,0.03533414649869299,0.5609121865455918,0.4815535287662796,0.6009549351903751,10.344827586206897,low,0.503586357818813,0.36929669654422315,,,,,,,,,
CIBR,simple_trend,73.51000213623047,88.0,True,True,True,-0.033785705566407385,0.4290985298156727,0.3175202331542966,100.0,78.06406396559929,0.06195159430044805,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIBR,mean_reversion,73.51000213623047,,,,,,,,,,,,71.91070518493652,77.04002695408369,66.78138341578935,0.6558975068510724,54.88851880787268,False,False,0.0,neutral,71.91070518493652,-0.021756181537447072,,,,,,,,,,,,,,,,,
CIBR,volatility,73.51000213623047,,,,,,,,,,,,,,,,,,,,,,,0.03028101738022099,0.4806962486045361,0.4087948948190511,0.48963439496784844,18.39080459770115,low,0.2253828531205178,0.31611010126003936,,,,,,,,,
QTUM,simple_trend,95.2699966430664,88.0,True,True,True,0.6569197082519537,0.8746257781982422,0.5565151748657229,100.0,105.94646663854813,0.11206539699462399,0.9333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QTUM,mean_reversion,95.2699966430664,,,,,,,,,,,,88.82762145996094,100.97195720663362,76.68328571328826,0.7652419744270722,72.53372885108163,False,False,0.0,neutral,88.82762145996094,-0.06762228833955075,,,,,,,,,,,,,,,,,
QTUM,volatility,95.2699966430664,,,,,,,,,,,,,,,,,,,,,,,0.03509498980657587,0.5571156917552793,0.42638774488882014,0.6054244284645742,4.597701149425287,low,0.2559075791688719,0.44600547405443164,,,,,,,,,
SIL,simple_trend,61.4900016784668,88.0,True,True,True,0.9787446594238276,0.7583673858642577,0.32153182411193837,100.0,91.10916398071726,0.48169070570415684,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIL,mean_reversion,61.4900016784668,,,,,,,,,,,,48.35831966400146,60.74782289030253,35.9688164377004,1.029951918757676,77.67352434341264,False,True,-22.326475656587363,down,48.35831966400146,-0.2135580038382715,,,,,,,,,,,,,,,,,
SIL,volatility,61.4900016784668,,,,,,,,,,,,,,,,,,,,,,,0.05516353767749475,0.8756940127991562,0.9383346898338185,0.8805629986123176,43.67816091954023,normal,0.9629476465301554,0.44669474957796795,,,,,,,,,
OIH,simple_trend,255.1300048828125,88.0,True,True,False,1.40780029296875,-0.1689497375488287,-1.2881218261718772,-15.937937418622482,287.2848159854694,0.12603304388845352,0.5333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIH,mean_reversion,255.1300048828125,,,,,,,,,,,,236.1854995727539,263.42414080591357,208.94685833959423,0.8477505567898155,62.99548191731398,False,False,0.0,neutral,236.1854995727539,-0.07425432112056074,,,,,,,,,,,,,,,,,
OIH,volatility,255.1300048828125,,,,,,,,,,,,,,,,,,,,,,,0.04663381385733262,0.7402888449178792,0.7311386748970597,0.753457682634974,33.33333333333333,normal,0.6171408744774756,0.564968242060976,,,,,,,,,
BLOK,simple_trend,58.68000030517578,88.0,False,True,True,0.7064000701904292,0.9501999855041504,0.4088866367340088,83.33333333333333,66.13581084088896,0.1270588019246405,0.9333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BLOK,mean_reversion,58.68000030517578,,,,,,,,,,,,53.56099987030029,66.76057524670962,40.36142449389097,0.6939077693371983,69.37546472776371,False,False,0.0,neutral,53.56099987030029,-0.08723586244466963,,,,,,,,,,,,,,,,,
BLOK,volatility,58.68000030517578,,,,,,,,,,,,,,,,,,,,,,,0.05030378200812149,0.7985477831969687,0.735607706419599,0.8293245656465406,14.942528735632186,low,0.3398182510008062,0.44441754932949373,,,,,,,,,
PBW,simple_trend,25.520000457763672,88.0,True,True,True,0.5938641738891597,0.36539482116699207,0.014854187965393173,100.0,32.4642552467763,0.2721102924941389,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PBW,mean_reversion,25.520000457763672,,,,,,,,,,,,20.973659467697143,27.66020850033513,14.287110435059153,0.8399616878508778,77.63136586137149,False,True,-22.368634138628508,down,20.973659467697143,-0.17814815472244416,,,,,,,,,,,,,,,,,
PBW,volatility,25.520000457763672,,,,,,,,,,,,,,,,,,,,,,,0.053383840267395885,0.8474421922627521,0.7844446279206143,0.8192774680517262,27.586206896551722,normal,0.5567486464861247,0.5132611476319919,,,,,,,,,
URA,simple_trend,40.72999954223633,88.0,True,True,True,0.46359992980956977,0.7750999927520752,0.15904824447631843,100.0,47.45510333248401,0.16511426137566884,0.9333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
URA,mean_reversion,40.72999954223633,,,,,,,,,,,,35.4899998664856,46.46230381885525,24.517695914115947,0.738783016698105,73.02005434027323,False,False,0.0,neutral,35.4899998664856,-0.1286520926747603,,,,,,,,,,,,,,,,,
URA,volatility,40.72999954223633,,,,,,,,,,,,,,,,,,,,,,,0.05627064104866386,0.8932687339736843,0.7677035295301861,0.900991515377064,19.54022988505747,low,0.46625887323776904,0.49140550101849917,,,,,,,,,
NUKZ,simple_trend,58.02999877929688,85.0,False,True,True,0.5493999481201172,0.8692000389099122,0.4153315601348879,83.33333333333333,60.3138604405916,0.039356569176932726,0.9333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NUKZ,mean_reversion,58.02999877929688,,,,,,,,,,,,53.74950046539307,66.18114854158253,41.317852389203615,0.6721613372446699,70.71387569493841,False,False,0.0,neutral,53.74950046539307,-0.07376354306302257,,,,,,,,,,,,,,,,,
NUKZ,volatility,58.02999877929688,,,,,,,,,,,,,,,,,,,,,,,0.047461494150990206,0.7534278622504005,0.4935168323685883,0.853979694315944,16.666666666666664,low,0.2928126375341976,0.4380032932395953,,,,,,,,,
^GSPC,simple_trend,6481.5,88.0,True,True,True,44.35980468749985,36.252099609375,13.149898925781235,100.0,6987.874048725584,0.0781260585860655,0.8666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
^GSPC,mean_reversion,6481.5,,,,,,,,,,,,6118.668969726563,6715.944042021158,5521.393897431968,0.803738634930404,78.81869552526156,False,True,-21.18130447473844,down,6118.668969726563,-0.055979484729373974,,,,,,,,,,,,,,,,,
^GSPC,volatility,6481.5,,,,,,,,,,,,,,,,,,,,,,,0.021607579901494957,0.3430096971198791,0.3224110892012784,0.3556121225902702,41.37931034482759,normal,0.5006338027539242,0.26290843975634665,,,,,,,,,
,portfolio_correlation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-25,32.0,83.0,0.9814999488890201,IWM-IWO,-0.29680631578053635,UUP-GDX,0.4936781517435914,0.5063218482564086
