time,open,high,low,close,RS Line,Plot,Plot,Plot,Plot,Plot,Plot,Shapes,Shapes,Volume,Volume MA,Projected Vol.,10 Day Pocket Pivot,5 Day Pocket Pivot
2011-01-03,0.4,0.67,0.37,0.61,1.6297191565153777,1.9511779379655587,1.9511779379655587,NaN,46,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2011-02-01,0.49,0.72,0.45,0.53,1.384629739060119,1.8996735562468823,1.8996735562468823,NaN,134,NaN,NaN,1,0,NaN,NaN,NaN,0,0
2011-03-01,0.64,0.79,0.49,0.56,1.4177001552116455,1.8558577925164061,1.8558577925164061,NaN,172,NaN,NaN,1,0,NaN,NaN,NaN,0,0
2011-04-01,0.51,0.69,0.51,0.59,1.4952143185777964,1.8230720221583507,1.8230720221583507,NaN,176,NaN,NaN,1,0,NaN,NaN,NaN,0,0
2011-05-02,0.5,0.75,0.5,0.54,1.3305857246573436,1.77830054056735,1.77830054056735,NaN,104,NaN,NaN,1,0,NaN,NaN,NaN,0,0
2011-06-01,0.76,1.09,0.53,0.54,1.3487957181088315,1.7392546476165756,1.7392546476165756,NaN,82,NaN,NaN,1,0,NaN,NaN,NaN,0,0
2011-07-01,0.55,0.78,0.51,0.77,1.9590501574993942,1.7592360576059227,1.7592360576059227,NaN,-48,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2011-08-01,0.76,1.07,0.54,0.65,1.6900362150617516,1.75294516282918,1.75294516282918,NaN,19,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2011-09-01,0.69,0.86,0.59,0.81,2.2328512006825885,1.7965729844522171,1.7965729844522171,NaN,-145,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2011-10-03,0.85,0.85,0.5,0.77,2.286683990030227,1.8411285304138545,1.8411285304138545,NaN,7,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2011-11-01,0.89,0.91,0.55,0.55,1.4745073007260834,1.8077993277149662,1.8077993277149662,NaN,32,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2011-12-01,0.63,0.9,0.53,0.54,1.455058702765125,1.7757319981740716,1.7757319981740716,NaN,8,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2012-01-02,0.55,0.74,0.48,0.61,1.6297709923664123,1.7624628158279207,1.7624628158279207,NaN,70,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2012-02-01,0.61,0.75,0.51,0.67,1.715317621779779,1.7581768890962715,1.7581768890962715,NaN,45,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2012-03-01,0.64,0.78,0.46,0.59,1.4515845586081657,1.7303048590518981,1.7303048590518981,NaN,97,NaN,NaN,1,0,NaN,NaN,NaN,0,0
2012-04-02,0.52,0.72,0.48,0.64,1.5267630833457582,1.7118010612604309,1.7118010612604309,NaN,82,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2012-05-01,0.53,0.99,0.53,0.79,1.898834688928472,1.7288041183211618,1.7288041183211618,NaN,-37,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2012-06-01,0.79,0.92,0.57,0.69,1.7693252844703244,1.7324878606983585,1.7324878606983585,NaN,123,NaN,NaN,1,0,NaN,NaN,NaN,0,0
2012-07-02,0.72,0.81,0.64,0.68,1.6773359957714218,1.7274740547959098,1.7274740547959098,NaN,14,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2012-08-01,0.72,0.84,0.54,0.67,1.6321085752399735,1.71880446574537,1.71880446574537,NaN,42,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2012-09-03,0.75,0.76,0.53,0.76,1.8154673036727385,1.72759199646604,1.72759199646604,NaN,73,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2012-10-01,0.63,0.86,0.55,0.68,1.5859287692531947,1.7147135212648723,1.7147135212648723,NaN,16,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2012-11-01,0.6,0.83,0.56,0.73,1.736913664174031,1.716731716074796,1.716731716074796,NaN,40,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2012-12-03,0.57,0.81,0.51,0.62,1.4709994492225564,1.6943924190882287,1.6943924190882287,NaN,46,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2013-01-01,0.55,0.78,0.52,0.73,1.7198269515281974,1.696704649310044,1.696704649310044,NaN,128,NaN,NaN,1,0,NaN,NaN,NaN,0,0
2013-02-01,0.57,0.75,0.56,0.67,1.502693393676032,1.6790672624342247,1.6790672624342247,NaN,99,NaN,NaN,1,0,NaN,NaN,NaN,0,0
2013-03-01,0.74,0.74,0.54,0.62,1.3275639023955033,1.6471124115216136,1.6471124115216136,NaN,190,NaN,NaN,1,0,NaN,NaN,NaN,0,0
2013-04-01,0.7,0.85,0.58,0.62,1.3275639023955033,1.6180625470556036,1.6180625470556036,NaN,117,NaN,NaN,1,0,NaN,NaN,NaN,0,0
2013-05-01,0.68,0.73,0.48,0.66,1.3881081893125184,1.5971576054425958,1.5971576054425958,NaN,114,NaN,NaN,1,0,NaN,NaN,NaN,0,0
2013-06-03,0.63,0.82,0.54,0.66,1.359873431693587,1.5755863169199587,1.5755863169199587,NaN,131,NaN,NaN,1,0,NaN,NaN,NaN,0,0
2013-07-01,0.6,0.76,0.5,0.6,1.2550738351968524,1.5464488185814944,1.5464488185814944,NaN,164,NaN,NaN,1,0,NaN,NaN,NaN,0,0
2013-08-01,0.55,0.68,0.49,0.67,1.3354451780534249,1.527266669442579,1.527266669442579,NaN,18,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2013-09-02,0.54,0.76,0.45,0.76,1.5637764319001575,1.5305857387569042,1.5305857387569042,NaN,89,NaN,NaN,1,0,NaN,NaN,NaN,0,0
2013-10-01,0.53,0.72,0.46,0.57,1.1389491837887662,1.4949824155779825,1.4949824155779825,NaN,69,NaN,NaN,1,0,NaN,NaN,NaN,0,0
2013-11-01,0.61,0.69,0.48,0.48,0.9181686725038997,1.4425448025712477,1.4425448025712477,NaN,308,NaN,NaN,1,0,NaN,NaN,NaN,0,0
2013-12-02,0.51,0.67,0.46,0.46,0.8559039987595595,1.3892138204065487,1.3892138204065487,NaN,190,NaN,NaN,1,0,NaN,NaN,NaN,0,0
2014-01-01,0.56,0.69,0.47,0.66,1.1997662792962411,1.3719913166692481,1.3719913166692481,NaN,54,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2014-02-03,0.61,0.71,0.55,0.63,1.1874856248492363,1.355218071958338,1.355218071958338,NaN,156,NaN,NaN,1,0,NaN,NaN,NaN,0,0
2014-03-03,0.62,0.71,0.46,0.57,1.0299819839199762,1.3256511548639414,1.3256511548639414,NaN,41,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2014-04-01,0.47,0.75,0.45,0.54,0.9690547656942651,1.2932333013030617,1.2932333013030617,NaN,-8,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2014-05-01,0.56,0.72,0.52,0.56,0.9987526208232703,1.2664623303503535,1.2664623303503535,NaN,37,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2014-06-02,0.62,0.62,0.38,0.5,0.873376066376581,1.2307272154436468,1.2307272154436468,NaN,80,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2014-07-01,0.51,0.67,0.49,0.64,1.09701412589339,1.2185714800299872,1.2185714800299872,NaN,-64,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2014-08-01,1.04,1.04,0.5,0.56,0.9745839527210761,1.196390795729177,1.196390795729177,NaN,43,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2014-09-01,0.63,0.77,0.55,0.65,1.0901630752182574,1.1867337302281844,1.1867337302281844,NaN,-78,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2014-10-01,0.78,0.91,0.5,0.5,0.8518017127298724,1.1562853650010652,1.1562853650010652,NaN,190,NaN,NaN,1,0,NaN,NaN,NaN,0,0
2014-11-03,0.61,0.69,0.47,0.65,1.0822328485419095,1.1495533180502329,1.1495533180502329,NaN,114,NaN,NaN,1,1,NaN,NaN,NaN,0,0
2014-12-01,0.62,0.79,0.49,0.56,0.9100582328928787,1.1277810375813826,1.1277810375813826,NaN,97,NaN,NaN,1,0,NaN,NaN,NaN,0,0
2015-01-01,0.8,0.8,0.54,0.68,1.1097187818738161,1.12613901433524,1.12613901433524,NaN,-34,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2015-02-02,0.76,0.76,0.53,0.64,1.0779001398503252,1.1217536621093387,1.1217536621093387,NaN,74,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2015-03-02,0.57,0.8,0.53,0.65,1.037776193870278,1.1141193468148787,1.1141193468148787,NaN,42,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2015-04-01,0.76,0.81,0.5,0.72,1.1698881468550069,1.1191892377276176,1.1191892377276176,NaN,-30,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2015-05-01,0.61,0.74,0.55,0.57,0.9183365220018123,1.1009298999343626,1.1009298999343626,NaN,51,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2015-06-01,0.66,0.94,0.46,0.84,1.3392869853230773,1.1225987258787913,1.1225987258787913,NaN,-44,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2015-07-01,0.62,0.87,0.5,0.68,1.1074542801886473,1.1212219580887781,1.1212219580887781,NaN,33,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2015-08-03,0.73,1.04,0.66,0.66,1.054072553045859,1.11511746672124,1.11511746672124,NaN,9,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2015-09-01,0.74,0.95,0.55,0.7,1.192588911762618,1.1221603253613652,1.1221603253613652,NaN,-134,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2015-10-01,0.73,0.87,0.54,0.59,1.032483867439571,1.1140079200957476,1.1140079200957476,NaN,6,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2015-11-02,0.58,0.98,0.58,0.65,1.0503231763619576,1.1082183979381304,1.1082183979381304,NaN,97,NaN,NaN,1,0,NaN,NaN,NaN,0,0
2015-12-01,0.61,1.21,0.54,0.69,1.1143957200744083,1.108779972677792,1.108779972677792,NaN,-13,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2016-01-01,0.8,1.14,0.58,0.58,0.9534526453809797,1.0946593065599,1.0946593065599,NaN,-57,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2016-02-01,0.63,0.96,0.58,0.6,1.0390467158702015,1.0896036164972,1.0896036164972,NaN,9,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2016-03-01,0.68,0.9,0.55,0.68,1.1824679256610238,1.098045826421184,1.098045826421184,NaN,41,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2016-04-01,0.63,0.86,0.53,0.86,1.4028955110839234,1.1257594341177968,1.1257594341177968,NaN,22,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2016-05-02,0.74,0.92,0.51,0.58,0.9435917300150097,1.1091987337448161,1.1091987337448161,NaN,67,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2016-06-01,0.55,1.01,0.55,0.65,1.0415077063940181,1.1030450039856527,1.1030450039856527,NaN,63,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2016-07-01,0.57,0.76,0.52,0.62,0.9925388067808238,1.092998986057941,1.092998986057941,NaN,82,NaN,NaN,1,0,NaN,NaN,NaN,0,0
2016-08-01,0.72,0.75,0.51,0.7,1.0820758189179243,1.092005970863394,1.092005970863394,NaN,91,NaN,NaN,1,0,NaN,NaN,NaN,0,0
2016-09-01,0.7,0.78,0.5,0.61,0.9441028121329373,1.0785602291606253,1.0785602291606253,NaN,68,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2016-10-03,0.64,0.78,0.51,0.75,1.162216882583811,1.086165379471824,1.086165379471824,NaN,-30,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2016-11-01,0.86,0.99,0.51,0.54,0.8533734684758837,1.065002478472193,1.065002478472193,NaN,174,NaN,NaN,1,0,NaN,NaN,NaN,0,0
2016-12-01,0.66,0.77,0.46,0.76,1.161355460453609,1.0737618404705036,1.0737618404705036,NaN,34,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2017-01-02,0.69,0.82,0.56,0.7,1.050548724110361,1.071651557165036,1.071651557165036,NaN,48,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2017-02-01,0.71,0.75,0.53,0.7,1.032090465888796,1.0680550943217415,1.0680550943217415,NaN,67,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2017-03-01,0.53,0.79,0.53,0.56,0.7960603137533635,1.0433282960882526,1.0433282960882526,NaN,89,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2017-04-03,0.67,0.96,0.61,0.68,0.9670210604726758,1.0363912746686548,1.0363912746686548,NaN,92,NaN,NaN,1,0,NaN,NaN,NaN,0,0
2017-05-01,0.62,0.77,0.54,0.63,0.8878449794480329,1.0228870660122347,1.0228870660122347,NaN,32,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2017-06-01,0.66,0.8,0.5,0.67,0.9334107305746745,1.0147528536997292,1.0147528536997292,NaN,40,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2017-07-03,0.55,0.71,0.53,0.62,0.8596151703591222,1.0006494279414921,1.0006494279414921,NaN,33,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2017-08-01,0.64,0.94,0.55,0.57,0.7752904505525644,0.9801622481788623,0.9801622481788623,NaN,107,NaN,NaN,1,0,NaN,NaN,NaN,0,0
2017-09-01,0.56,0.77,0.52,0.59,0.8020553071834604,0.9639707080883713,0.9639707080883713,NaN,194,NaN,NaN,1,0,NaN,NaN,NaN,0,0
2017-10-02,0.61,0.73,0.54,0.57,0.7601930649053728,0.9454454677990077,0.9454454677990077,NaN,95,NaN,NaN,1,0,NaN,NaN,NaN,0,0
2017-11-01,0.71,0.74,0.5,0.55,0.7175974464714242,0.924732011314682,0.924732011314682,NaN,174,NaN,NaN,1,0,NaN,NaN,NaN,0,0
2017-12-01,0.63,0.67,0.5,0.59,0.7487592442910129,0.908734487039803,0.908734487039803,NaN,54,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2018-01-01,0.47,0.65,0.47,0.59,0.7414693990522178,0.8935285699500225,0.8935285699500225,NaN,47,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2018-02-01,0.59,0.88,0.52,0.67,0.7972207761853667,0.8847733159714174,0.8847733159714174,NaN,-4,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2018-03-01,0.72,0.76,0.52,0.63,0.8015540333299254,0.8772079266403726,0.8772079266403726,NaN,-7,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2018-04-02,0.77,0.77,0.56,0.61,0.7761078735416738,0.8680170127223091,0.8680170127223091,NaN,28,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2018-05-01,0.68,0.76,0.5,0.63,0.7993806763467457,0.861777345779076,0.861777345779076,NaN,101,NaN,NaN,1,0,NaN,NaN,NaN,0,0
2018-06-01,0.56,0.69,0.48,0.69,0.8569939414550118,0.8613424908405247,0.8613424908405247,NaN,14,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2018-07-02,0.58,0.74,0.53,0.69,0.8528640324900584,0.8605717218995732,0.8605717218995732,NaN,-12,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2018-08-01,0.67,0.7,0.53,0.63,0.7516271406708827,0.8506676690606013,0.8506676690606013,NaN,99,NaN,NaN,1,0,NaN,NaN,NaN,0,0
2018-09-03,0.59,0.74,0.5,0.64,0.741128787669911,0.8407095889341749,0.8407095889341749,NaN,18,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2018-10-01,0.57,0.84,0.54,0.65,0.7494903877171428,0.832416934278081,0.832416934278081,NaN,-39,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2018-11-01,0.51,0.85,0.51,0.53,0.6567001261182858,0.8164426789908269,0.8164426789908269,NaN,0,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2018-12-03,0.57,1.13,0.44,0.6,0.7303897948314777,0.8086196895217952,0.8086196895217952,NaN,-43,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2019-01-01,0.67,0.77,0.51,0.53,0.7103735764006622,0.7996882246926013,0.7996882246926013,NaN,32,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2019-02-01,0.6,0.7,0.52,0.63,0.782811286564846,0.798153957590078,0.798153957590078,NaN,49,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2019-03-01,0.6,0.76,0.51,0.65,0.7843447094440994,0.7968985713949891,0.7968985713949891,NaN,38,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2019-04-01,0.61,0.68,0.52,0.65,0.7705334462320068,0.794501741834718,0.794501741834718,NaN,55,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2019-05-01,0.63,0.83,0.52,0.83,0.946694140530852,0.8083374144434574,0.8083374144434574,NaN,-162,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2019-06-03,0.67,0.77,0.51,0.55,0.6714969877110238,0.7958973756495998,0.7958973756495998,NaN,43,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2019-07-01,0.65,0.73,0.51,0.62,0.7081475035352985,0.7879201145482997,0.7879201145482997,NaN,53,NaN,NaN,1,0,NaN,NaN,NaN,0,0
2019-08-01,0.75,0.98,0.55,0.68,0.7666136532925333,0.7859831635250482,0.7859831635250482,NaN,-6,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2019-09-02,0.73,0.74,0.53,0.67,0.7692570545983886,0.7844626081680791,0.7844626081680791,NaN,-27,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2019-10-01,0.73,0.84,0.51,0.71,0.801413626987913,0.7860036098789731,0.7860036098789731,NaN,35,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2019-11-01,0.53,0.64,0.47,0.59,0.6526290838699482,0.7738786529690618,0.7738786529690618,NaN,56,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2019-12-02,0.66,0.76,0.43,0.56,0.5990487045444416,0.7579850212940963,0.7579850212940963,NaN,79,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2020-01-01,0.47,0.74,0.44,0.74,0.7695974346752177,0.7590406952378346,0.7590406952378346,NaN,-30,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2020-02-03,0.5,0.86,0.45,0.85,0.8854386269500731,0.7705314163025835,0.7705314163025835,NaN,-384,NaN,NaN,0,1,NaN,NaN,NaN,0,0
2020-03-02,0.76,1.28,0.58,0.7,0.7961492373621464,0.7728603091261801,0.7728603091261801,NaN,0,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2020-04-01,0.86,0.86,0.53,0.68,0.884008682228129,0.7829647066809027,0.7829647066809027,NaN,14,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2020-05-01,0.83,0.83,0.46,0.58,0.6691319619699014,0.7726162753435389,0.7726162753435389,NaN,48,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2020-06-01,0.46,0.74,0.37,0.52,0.5739231550006406,0.7545532644032754,0.7545532644032754,NaN,61,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2020-07-01,0.46,0.6,0.38,0.54,0.585235574736557,0.7391607471608465,0.7391607471608465,NaN,81,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2020-08-03,0.44,0.54,0.38,0.45,0.4622270048179217,0.7139849524023988,0.7139849524023988,NaN,63,NaN,NaN,0,0,NaN,NaN,NaN,0,0
2020-09-01,0.4,0.67,0.4,0.45,0.43196174053155295,0.6883464785959582,0.6883464785959582,NaN,32,NaN,NaN,0,0,NaN,NaN,NaN,0,0
