signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value
1,2024-03-19,0,311.8500061035156,311.8500061035156,12.983458405751692,295.9370001220703
2,2024-04-03,1,310.5799865722656,310.5799865722656,12.207295135300647,304.0223974609375
3,2024-04-05,2,308.0199890136719,308.0199890136719,12.379411956801532,304.5033972167969
4,2024-04-11,3,310.1000061035156,310.1000061035156,9.657628282134889,305.8289971923828
5,2024-04-16,4,300.8099975585937,300.8099975585937,10.798417503518571,306.4827978515625
6,2024-07-01,5,310.9200134277344,310.9200134277344,3.1905748821164788,293.90520080566404
7,2024-07-22,6,287.0799865722656,287.0799865722656,13.884908137877243,301.2880004882812
8,2024-10-04,7,268.6499938964844,268.6499938964844,18.950802638758645,266.8764001464844
9,2024-10-08,8,270.1499938964844,270.1499938964844,7.759006114421466,267.1797998046875
10,2024-10-29,9,284.45001220703125,284.45001220703125,16.344366010451147,267.1472006225586
11,2024-12-06,10,307.510009765625,307.510009765625,11.251970826925124,285.1450006103516
12,2024-12-11,11,308.7799987792969,308.7799987792969,10.061623384415567,287.4032000732422
13,2024-12-20,12,301.4700012207031,301.4700012207031,2.4691484879933414,292.3577996826172
14,2025-01-03,13,303.8599853515625,303.8599853515625,10.274708783202572,298.505598449707
15,2025-01-15,14,300.7200012207031,300.7200012207031,19.548040782077955,303.2643994140625
16,2025-01-28,15,299.29998779296875,299.29998779296875,12.034019043518022,305.4663995361328
17,2025-05-30,16,287.07000732421875,287.07000732421875,16.866202879792915,282.56759918212884
18,2025-06-24,17,296.79998779296875,296.79998779296875,18.203167166201315,296.457798461914
19,2025-08-12,18,353.6099853515625,353.6099853515625,7.816730159219772,320.85640014648436
20,2025-08-15,19,349.8800048828125,349.8800048828125,14.53931491530277,324.2096008300781
21,2025-08-20,20,345.45001220703125,345.45001220703125,10.140697832821004,327.28320068359375
