signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value
1,2024-03-20,0,125.76288604736328,125.76288604736328,16.163402502576563,122.16459823608399
2,2024-04-05,1,132.0145721435547,132.0145721435547,19.896110526644577,126.39544418334961
3,2024-04-16,2,130.9925079345703,130.9925079345703,7.238642774031228,128.22781433105467
4,2024-07-01,3,162.23117065429688,162.23117065429688,14.739597459017485,140.64676696777343
5,2024-07-18,4,158.7113037109375,158.7113037109375,1.721868293227263,150.6516552734375
6,2024-07-22,5,159.24520874023438,159.24520874023438,14.871966369632547,151.7668258666992
7,2024-07-26,6,149.9214630126953,149.9214630126953,13.361885488591563,153.3902114868164
8,2024-07-31,7,158.86949157714844,158.86949157714844,0.773421902126439,154.01121887207032
9,2024-08-05,8,140.47906494140625,140.47906494140625,16.401096162610212,154.28221405029296
10,2024-10-25,9,171.61325073242188,171.61325073242188,11.555322553374204,166.64740753173828
11,2024-10-29,10,177.80325317382812,177.80325317382812,15.740194553099435,167.02283538818358
12,2024-11-05,11,172.50604248046875,172.50604248046875,8.790493851153652,167.8247219848633
13,2024-11-25,12,163.49884033203125,163.49884033203125,15.762026597567338,172.3028414916992
14,2025-01-13,13,224.0829162597656,224.0829162597656,11.755654372185308,193.10424407958985
15,2025-01-28,14,206.24899291992188,206.24899291992188,11.056989092752024,203.8470324707031
16,2025-01-30,15,214.5045166015625,214.5045166015625,18.965502673340847,205.4179528808594
17,2025-02-26,16,211.799072265625,211.799072265625,4.381918115224075,225.93405181884765
18,2025-08-20,17,291.1700134277344,291.1700134277344,11.827144683228891,280.62457672119143
