signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value
1,2024-04-17,0,61.75074768066406,61.75074768066406,6.232329461879547,60.489310836791994
2,2024-05-24,1,68.90103149414062,68.90103149414062,1.8518917395894399,64.59563194274902
3,2024-05-30,2,68.86248016357422,68.86248016357422,9.774535213165139,65.04739151000976
4,2024-06-10,3,68.2650146484375,68.2650146484375,0.6970125010955466,66.0008277130127
5,2024-06-13,4,67.56155395507812,67.56155395507812,7.491712474829811,66.28529762268066
6,2024-06-20,5,67.26282501220703,67.26282501220703,19.756652961112597,66.60214614868164
7,2024-07-03,6,66.47431182861328,66.47431182861328,17.721439699955866,67.42172546386719
8,2024-10-11,7,77.50675201416016,77.50675201416016,5.660365021489396,75.03498901367188
9,2024-10-31,8,78.1522445678711,78.1522445678711,3.943634374232498,77.08170700073242
10,2024-11-05,9,76.63633728027344,76.63633728027344,7.608655790602464,77.25138656616211
11,2024-11-08,10,77.43830108642578,77.43830108642578,17.20228825915947,77.43923065185547
12,2025-01-30,11,77.25151824951172,77.25151824951172,19.739573948303427,76.79792297363281
13,2025-02-28,12,78.11930084228516,78.11930084228516,3.1008499107364735,76.58285400390625
14,2025-03-07,13,76.21611785888672,76.21611785888672,4.517327771888612,76.79752075195313
15,2025-06-10,14,80.30245208740234,80.30245208740234,16.388033153724308,78.74943313598632
16,2025-08-19,15,86.08000183105469,86.08000183105469,6.201687928413856,83.19294219970703
17,2025-08-26,16,85.26000213623047,85.26000213623047,5.172209677065749,83.6962969970703
