level,detection_date,detection_bar,confirmation_date,confirmation_bar,breakout_date,breakout_bar,is_confirmed,is_broken
177.01496462786733,2024-11-01,298,2024-11-01,-1,,,True,False
177.66005275277476,2025-03-01,302,2025-03-01,-1,,,True,False
