signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value
1,2024-03-18,0,3416.4462890625,3416.4462890625,14.830638143356746,3518.8676416015624
2,2024-04-05,1,3565.907470703125,3565.907470703125,1.8795040877504399,3546.3016064453127
3,2024-07-02,2,3886.001220703125,3886.001220703125,16.372743506129154,3725.8458740234373
4,2024-07-19,3,3936.647705078125,3936.647705078125,10.680383972875479,3840.53009765625
5,2024-12-20,4,5029.58642578125,5029.58642578125,10.203983019682457,4850.58666015625
6,2025-01-06,5,4891.30908203125,4891.30908203125,10.118332746020569,4971.702236328125
7,2025-01-08,6,4854.0791015625,4854.0791015625,2.3976138708698804,4991.554091796875
8,2025-01-13,7,4745.96826171875,4745.96826171875,9.253352200294236,5006.35498046875
9,2025-06-16,8,5369.0400390625,5369.0400390625,7.2483205044675465,5078.74666015625
10,2025-06-23,9,5333.419921875,5333.419921875,8.822197224938826,5157.6550390625
11,2025-07-17,10,5683.93994140625,5683.93994140625,15.36471215813578,5468.85787109375
12,2025-07-28,11,5678.75,5678.75,4.861606064711461,5541.75876953125
13,2025-08-04,12,5476.08984375,5476.08984375,10.555391658744988,5563.3398046875
14,2025-09-03,13,5573.35498046875,5573.35498046875,13.959399616814263,5612.25365234375
