level,detection_date,detection_bar,confirmation_date,confirmation_bar,breakout_date,breakout_bar,is_confirmed,is_broken
167.31697530140806,2025-03-01,302,2025-03-01,-1,2025-08-01,307.0,True,True
181.1600036621093,2025-08-01,307,2025-08-01,-1,,,True,False
