signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value
1,2024-10-04,0,50.95000076293945,50.95000076293945,10.847458503809555,49.441600189208984
2,2024-10-30,1,52.59999847412109,52.59999847412109,17.2690769204843,50.74260009765625
3,2024-11-04,2,54.060001373291016,54.060001373291016,10.040153874672725,51.12060012817383
4,2024-11-18,3,53.27000045776367,53.27000045776367,0.42373840235347365,52.449600067138675
5,2024-12-09,4,53.209999084472656,53.209999084472656,0.793618756206454,53.214199981689454
6,2024-12-12,5,52.91999816894531,52.91999816894531,2.244391636970213,53.2807999420166
7,2024-12-20,6,51.720001220703125,51.720001220703125,12.923137958233173,53.49259986877441
8,2025-03-14,7,55.09000015258789,55.09000015258789,13.62225043550149,50.943199920654294
9,2025-04-07,8,57.11000061035156,57.11000061035156,2.3952642934073127,53.33080009460449
10,2025-04-09,9,58.25,58.25,3.0908757990056817,53.63620002746582
11,2025-06-12,10,63.68999862670898,63.68999862670898,15.42557184917345,60.75940017700195
12,2025-06-30,11,62.63999938964844,62.63999938964844,14.333343505859172,61.83879997253418
