level,detection_date,detection_bar,confirmation_date,confirmation_bar,breakout_date,breakout_bar,is_confirmed,is_broken
530.5999755859375,2024-09-19,180,2024-09-19,-1,2025-06-27,372.0,True,True
474.6700134277344,2025-02-03,272,2025-02-03,-1,2025-05-05,335.0,True,True
530.72998046875,2025-06-04,356,2025-06-04,-1,2025-06-27,372.0,True,True
549.52001953125,2025-07-07,377,2025-07-07,-1,2025-07-24,390.0,True,True
688.1199951171875,2025-08-04,397,2025-08-04,-1,,,True,False
