level,detection_date,detection_bar,confirmation_date,confirmation_bar,breakout_date,breakout_bar,is_confirmed,is_broken
222.39604059518663,2024-09-18,179,2024-09-18,-1,2024-10-16,199.0,True,True
225.36722365263816,2024-10-16,199,2024-10-16,-1,2024-11-06,214.0,True,True
243.0359070957912,2024-11-25,227,2024-11-25,-1,,,True,False
229.5487451821669,2025-02-06,275,2025-02-06,-1,2025-08-13,404.0,True,True
209.55058901082447,2025-05-16,344,2025-05-16,-1,2025-06-06,358.0,True,True
226.7100067138672,2025-07-23,389,2025-07-23,-1,2025-08-12,403.0,True,True
