signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value,ema_value
1,2000-02-01,0,33.8542366027832,33.8542366027832,0.0,,33.682515462239586
2,2000-09-01,1,31.24326705932617,31.24326705932617,0.5208333333333351,30.03488286336263,30.336876915858916
3,2000-12-01,2,26.99224281311035,26.99224281311035,20.33898863453441,25.16620635986328,26.24154517764137
4,2001-07-01,3,29.810935974121094,29.810935974121094,9.610061775160162,28.965369542439777,28.889576765688336
5,2003-02-01,4,14.006144523620604,14.006144523620604,10.71326808458096,13.601099332173666,13.99618173220562
6,2003-08-01,5,19.296720504760746,19.296720504760746,15.458963683448875,19.284512201944988,18.996738497257958
7,2004-05-01,6,21.68179702758789,21.68179702758789,4.882807725965541,21.810514450073242,21.66747573030461
8,2005-05-01,7,23.97152137756348,23.97152137756348,14.44101141005596,22.91846529642741,23.369930395630977
9,2005-10-01,8,25.12576103210449,25.12576103210449,16.278760716193716,24.366718928019207,24.61008930607227
10,2007-08-01,9,24.21365547180176,24.21365547180176,10.489446441702993,24.14572016398112,24.08747716343237
11,2008-01-01,10,19.651121139526367,19.651121139526367,23.819788320924932,18.365466435750324,19.06629969042907
12,2009-11-01,11,18.749492645263672,18.749492645263672,4.005563915586264,18.016316731770836,18.144971232905906
13,2010-12-01,12,24.97801780700684,24.97801780700684,8.098574995735191,22.726735432942707,23.214750026277677
14,2014-02-01,13,62.78544235229492,62.78544235229492,14.88094967779446,61.44024785359701,61.42801024657484
15,2015-05-01,14,87.57083892822266,87.57083892822266,3.343877593802044,86.82900492350261,86.51691496888154
16,2016-11-01,15,104.8579559326172,104.8579559326172,2.734913267737724,102.66732025146484,103.68105646362758
17,2018-04-01,16,154.8928680419922,154.8928680419922,21.766064081439076,151.78209431966147,153.3898195143226
18,2019-06-01,17,178.5613250732422,178.5613250732422,16.250570444589673,172.15337117513022,171.85466639717268
19,2020-11-01,18,247.242431640625,247.242431640625,16.90881511732859,243.71993509928384,243.58846467808087
20,2021-01-01,19,242.6852264404297,242.6852264404297,22.76179801529248,242.2207489013672,241.42337654549678
21,2021-03-01,20,273.5382995605469,273.5382995605469,13.579040661062583,249.24172973632812,255.0004097186496
22,2022-05-01,21,278.6371459960937,278.6371459960937,15.09775095159828,276.3161010742187,282.45244494904887
23,2022-07-01,22,278.720458984375,278.720458984375,19.04755578015704,269.92766825358075,273.0796906745181
24,2022-10-01,23,276.0550537109375,276.0550537109375,15.840802066315977,266.80457560221356,269.8615505371956
25,2023-04-01,24,283.9021911621094,283.9021911621094,24.683134149842648,279.59661865234375,283.10360588455336
26,2023-06-01,25,295.5555725097656,295.5555725097656,24.358602417916167,282.40537516276044,285.49327818012273
27,2023-11-01,26,300.1719055175781,300.1719055175781,17.621196959116077,287.36351521809894,292.889089335829
28,2024-06-01,27,336.1340637207031,336.1340637207031,18.696314772943445,328.31944783528644,334.55099312766947
29,2025-01-01,28,406.8536376953125,406.8536376953125,16.163800282541306,404.19118245442706,399.8202271325129
