signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value,ema_value
1,2024-01-08,0,372.44671630859375,372.44671630859375,0.0,,364.9743957519531
2,2024-03-18,1,507.3373718261719,507.3373718261719,17.02752550513613,497.67674763997394,497.7900819808718
3,2024-04-01,2,525.0192260742188,525.0192260742188,12.736937129664861,505.2665303548177,507.81849390903193
4,2024-06-24,3,502.4993896484375,502.4993896484375,11.321469689058034,499.17742919921875,497.21786104297
5,2024-09-09,4,522.829833984375,522.829833984375,6.7898815596590545,513.6412556966146,515.9051808249918
6,2024-11-04,5,587.8892822265625,587.8892822265625,14.213645221620531,575.1640014648438,579.107472057973
7,2024-11-25,6,572.9061889648438,572.9061889648438,19.936858335560363,561.1286010742188,567.3719316268755
8,2024-12-23,7,598.8160400390625,598.8160400390625,8.989725816324128,600.4827473958334,597.0636166678418
9,2025-04-07,8,543.152099609375,543.152099609375,7.538658961072604,541.2635396321615,546.3043703013947
10,2025-04-21,9,546.8492431640625,546.8492431640625,18.47344299690601,530.3652648925781,535.2743271334541
11,2025-05-26,10,646.9921875,646.9921875,14.481166703498923,637.8059285481771,632.4935390009966
12,2025-06-23,11,733.6300048828125,733.6300048828125,12.1854127921926,699.2667846679688,705.6686635703747
13,2025-09-01,12,752.4500122070312,752.4500122070312,17.834084778607668,746.1766764322916,748.7570044902554
