signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value
1,2024-03-20,0,326.8699951171875,326.8699951171875,19.42311859795179,309.53399780273435
2,2024-04-05,1,315.5,315.5,1.2419778233965735,317.1823980712891
3,2024-04-10,2,312.5299987792969,312.5299987792969,8.488634891735797,318.23419799804685
4,2024-06-05,3,342.17999267578125,342.17999267578125,3.7498545403004715,317.26619995117187
5,2024-07-15,4,377.3699951171875,377.3699951171875,17.503164834263536,355.59989990234374
6,2024-10-24,5,304.4700012207031,304.4700012207031,8.537444634502759,280.26920013427736
7,2024-10-28,6,301.32000732421875,301.32000732421875,19.055851092001873,281.8474002075195
8,2024-11-01,7,303.1300048828125,303.1300048828125,9.812721176618615,284.7320004272461
9,2024-12-20,8,362.2900085449219,362.2900085449219,14.481967476780175,336.3450988769531
10,2025-01-03,9,359.0199890136719,359.0199890136719,19.30970055471734,343.69229919433593
11,2025-01-14,10,348.0400085449219,348.0400085449219,16.973010967745328,349.6772985839844
12,2025-02-26,11,394.55999755859375,394.55999755859375,12.100142082884867,385.2498004150391
13,2025-02-28,12,389.6600036621094,389.6600036621094,12.668049177585214,385.97740051269534
14,2025-03-04,13,390.1600036621094,390.1600036621094,15.55402598238625,386.14280029296873
15,2025-05-12,14,429.4400024414063,429.4400024414063,12.768709897288636,378.4706982421875
16,2025-07-14,15,476.1799926757813,476.1799926757813,2.419184123318038,468.1938000488281
17,2025-07-18,16,475.9599914550781,475.9599914550781,11.618922249607888,470.80140014648435
18,2025-07-24,17,462.0299987792969,462.0299987792969,12.371785520855784,474.5053997802734
19,2025-08-04,18,454.8599853515625,454.8599853515625,16.49664159859202,477.63079956054696
