signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value
1,2024-03-20,0,163.3948211669922,163.3948211669922,3.3667726970893144,150.0352459716797
2,2024-04-23,1,157.23597717285156,157.23597717285156,19.541914750800554,160.49266052246094
3,2024-07-03,2,199.42726135253903,199.42726135253903,17.17865778156877,191.35032135009766
4,2024-07-22,3,190.7773895263672,190.7773895263672,1.7765982535315987,198.5305041503906
5,2024-10-24,4,165.33522033691406,165.33522033691406,14.810060326528983,166.1306201171875
6,2024-11-18,5,161.79441833496094,161.79441833496094,3.999974057843702,165.64995513916017
7,2025-03-05,6,156.69871520996094,156.69871520996094,12.365810661733725,162.30719940185546
8,2025-03-14,7,155.64503479003906,155.64503479003906,13.333351087074233,162.33249633789063
9,2025-06-23,8,153.13999938964844,153.13999938964844,17.341519538016428,146.70206115722655
10,2025-07-16,9,154.07000732421875,154.07000732421875,7.824489165979925,152.4657110595703
11,2025-07-18,10,154.8000030517578,154.8000030517578,8.615186532966074,153.0604705810547
12,2025-08-12,11,153.72999572753906,153.72999572753906,19.80502576926118,154.74270263671875
