level,detection_date,detection_bar,confirmation_date,confirmation_bar,breakout_date,breakout_bar,is_confirmed,is_broken
825.0371907982543,2024-10-14,197,2024-10-14,-1,2025-06-09,359.0,True,True
781.7685844061008,2025-01-22,264,2025-01-22,-1,2025-05-13,341.0,True,True
788.5918067231837,2025-02-20,284,2025-02-20,-1,2025-05-13,341.0,True,True
806.907164502288,2025-05-15,343,2025-05-15,-1,2025-06-09,359.0,True,True
943.81599211379,2025-07-18,386,2025-07-18,-1,2025-08-13,404.0,True,True
957.1768809606244,2025-08-14,405,2025-08-14,-1,,,True,False
