signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value
1,2024-03-20,0,235.99766540527344,235.99766540527344,10.812496748807883,225.2461428833008
2,2024-04-05,1,235.7433013916016,235.7433013916016,8.633060608043964,231.73617919921875
3,2024-06-05,2,269.6752319335937,269.6752319335937,11.555602992630975,247.15555755615233
4,2024-06-21,3,266.0606384277344,266.0606384277344,6.288102425034904,253.5914828491211
5,2024-06-25,4,264.97100830078125,264.97100830078125,17.757378765856327,254.78837951660157
6,2024-06-28,5,264.1561889648437,264.1561889648437,10.82239023204601,257.08595123291013
7,2024-07-22,6,278.6063232421875,278.6063232421875,4.253056725544502,267.4944546508789
8,2025-03-07,7,220.44256591796875,220.44256591796875,14.747014901015001,214.15377716064452
9,2025-03-24,8,210.14028930664065,210.14028930664065,18.401897072496038,213.05697998046875
10,2025-06-23,9,209.88150024414065,209.88150024414065,10.856419541795802,195.17108154296875
11,2025-08-04,10,211.9900054931641,211.9900054931641,13.599084927338897,215.72799041748047
12,2025-08-12,11,220.0500030517578,220.0500030517578,6.427848954820927,217.4742526245117
