signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value,ema_value
1,2002-02-01,0,12.028757095336914,12.028757095336914,4.716996419627167,11.700477600097656,11.774110800524753
2,2003-03-01,1,10.443194389343262,10.443194389343262,19.134130833454325,10.41911538441976,10.57924759422756
3,2003-10-01,2,12.157414436340332,12.157414436340332,15.808827654299028,11.568474451700846,11.755833127538615
4,2005-04-01,3,11.766804695129396,11.766804695129396,23.456885513523897,11.499619166056315,11.51316599698649
5,2005-07-01,4,11.929489135742188,11.929489135742188,2.2284685506261592,11.775890032450357,11.74229187350942
6,2006-01-01,5,11.42729949951172,11.42729949951172,0.0,11.423673629760742,11.432963765316561
7,2008-03-01,6,17.73150062561035,17.73150062561035,21.648193686059834,17.315910975138348,17.478671507547112
8,2008-08-01,7,15.36624813079834,15.36624813079834,23.472764603129022,15.26783561706543,15.522293730220131
9,2009-03-01,8,13.173299789428713,13.173299789428713,9.965019247901779,12.740679105122885,12.97942254446789
10,2010-03-01,9,17.059755325317383,17.059755325317383,9.423106245874616,16.74647585550944,16.877406333799936
11,2010-07-01,10,17.379573822021484,17.379573822021484,4.225160666360353,16.37550226847331,16.71682460450355
12,2011-02-01,11,20.450986862182617,20.450986862182617,24.060123670381316,20.534169514973957,20.30305691865453
13,2013-10-01,12,27.36191368103028,27.36191368103028,4.333394963979657,26.525413513183594,26.89104946368478
14,2014-08-01,13,29.50106811523437,29.50106811523437,1.204846963983272,29.004626592000324,28.942521066481646
15,2015-07-01,14,29.95194435119629,29.95194435119629,4.28016588598336,29.313688278198242,29.467285624225532
16,2016-12-01,15,31.72265815734864,31.72265815734864,0.0,31.5023676554362,31.585733792573528
17,2017-10-01,16,36.06841278076172,36.06841278076172,24.230677813414324,35.515411376953125,35.59413355439648
18,2018-04-01,17,34.47508239746094,34.47508239746094,22.382759996640367,34.33460235595703,34.70045659223102
19,2019-03-01,18,38.34186935424805,38.34186935424805,16.666701220081034,38.27368418375651,38.24724750126323
20,2020-07-01,19,40.59274673461914,40.59274673461914,21.86110078970592,39.46349080403646,39.83540040123329
21,2020-11-01,20,44.698150634765625,44.698150634765625,19.41138107343065,42.91761016845703,43.20961146420977
22,2021-03-01,21,46.01769256591797,46.01769256591797,13.496928940157712,43.60811996459961,44.6488600701508
23,2021-07-01,22,50.5819091796875,50.5819091796875,17.42134197272204,48.96231587727865,49.04369944911709
24,2021-10-01,23,50.37385559082031,50.37385559082031,0.7797455578842448,48.951552073160805,49.194676183886216
25,2021-12-01,24,53.32209014892578,53.32209014892578,1.0505418568355944,50.1889279683431,50.67742366175524
26,2022-10-01,25,55.10225677490234,55.10225677490234,1.150634115542205,54.236167907714844,54.639432015077716
27,2023-03-01,26,57.51435089111328,57.51435089111328,13.016458085436382,56.51606369018555,56.88244536711699
28,2023-07-01,27,58.3027572631836,58.3027572631836,15.977377467368772,56.76945368448893,57.48629921873034
