signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value,ema_value
1,2024-01-08,0,11.399999618530272,11.399999618530272,0.0,,11.371056937056052
2,2024-02-15,1,10.140000343322754,10.140000343322754,10.185154115546629,10.36499999364217,10.09639798534074
3,2024-03-11,2,9.06999969482422,9.06999969482422,23.63633210993269,9.404333305358886,9.040105945415227
4,2024-03-28,3,8.729999542236328,8.729999542236328,11.827928320557849,8.802999941507975,8.72056099210462
5,2024-04-01,4,8.789999961853027,8.789999961853027,14.102524914750045,8.757999928792318,8.726890806562336
6,2024-04-09,5,8.6899995803833,8.6899995803833,21.79476677153012,8.59699986775716,8.642400503700697
7,2024-05-30,6,8.079999923706055,8.079999923706055,3.703700433215419,8.055666621526083,8.010199959182
8,2024-05-31,7,8.239999771118164,8.239999771118164,3.703700433215419,8.05333326657613,8.031091792512074
9,2024-06-03,8,8.329999923706055,8.329999923706055,3.703700433215419,8.050999943415324,8.058266372094568
10,2024-08-19,9,7.630000114440918,7.630000114440918,16.000004768370445,7.833666721979777,7.585594820108309
11,2024-09-12,10,7.659999847412109,7.659999847412109,8.333345374678496,7.533000008265177,7.501890362205893
12,2024-09-13,11,8.489999771118164,8.489999771118164,8.333345374678496,7.536666663487752,7.59171849452435
13,2024-09-16,12,8.5600004196167,8.5600004196167,11.851841386289342,7.546333328882853,7.679744127851412
14,2024-10-16,13,8.0,8.0,3.333354526082446,7.891333262125651,7.832560510640447
15,2024-12-20,14,10.6899995803833,10.6899995803833,3.07016241326485,10.394999980926514,10.657805218953467
16,2024-12-24,15,10.550000190734863,10.550000190734863,2.5861842170168408,10.477666632334392,10.63000429584364
17,2024-12-26,16,10.619999885559082,10.619999885559082,2.5861842170168408,10.524333286285401,10.629094803999545
18,2025-01-02,17,10.65999984741211,10.65999984741211,10.270297020515773,10.660333251953125,10.616768484125366
19,2025-01-06,18,10.829999923706056,10.829999923706056,17.730498372666226,10.725333245595296,10.632287971252874
20,2025-01-23,19,10.279999732971191,10.279999732971191,4.666709899902344,10.522333335876464,10.142518388658472
21,2025-02-13,20,10.210000038146973,10.210000038146973,5.494422576304623,10.14866663614909,10.14478095076618
22,2025-02-14,21,10.34000015258789,10.34000015258789,6.603832149788155,10.14099998474121,10.162528150931827
23,2025-02-18,22,10.619999885559082,10.619999885559082,9.734481905930744,10.139666652679443,10.204116490443477
24,2025-03-07,23,11.06999969482422,11.06999969482422,18.367321782839944,10.568666617075602,10.789776575576871
25,2025-03-19,24,10.920000076293944,10.920000076293944,16.85389225085926,10.586999956766764,10.596733291355793
26,2025-03-31,25,10.729999542236328,10.729999542236328,22.42989154848232,10.777999941507975,10.7054566603195
27,2025-05-27,26,9.550000190734863,9.550000190734863,18.55672738391476,8.696000051498412,9.003714912670661
28,2025-05-28,27,10.020000457763672,10.020000457763672,18.55672738391476,8.76266671816508,9.096104507679117
29,2025-05-29,28,10.039999961853027,10.039999961853027,18.55672738391476,8.822333383560181,9.181913185331291
30,2025-06-10,29,10.010000228881836,10.010000228881836,19.48717773156676,9.244666703542073,9.525167664305991
31,2025-06-11,30,10.510000228881836,10.510000228881836,19.48717773156676,9.302666695912679,9.61469789744925
32,2025-08-06,31,12.789999961853027,12.789999961853027,17.692343243475104,12.26499999364217,12.613905699390703
