level,detection_date,detection_bar,confirmation_date,confirmation_bar,breakout_date,breakout_bar,is_confirmed,is_broken
121.48999786376952,2025-07-21,81,2025-07-21,-1,2025-08-25,86.0,True,True
133.3300018310547,2025-08-25,86,2025-08-25,-1,,,True,False
