signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value
1,2012-06-01,0,39.837005615234375,39.837005615234375,16.914017354295527,39.782980600992836
2,2014-07-01,1,69.21549224853516,69.21549224853516,18.750007797706953,69.7195536295573
3,2014-10-01,2,78.28887176513672,78.28887176513672,5.919381167682,72.75178782145183
4,2021-02-01,3,344.8619384765625,344.8619384765625,8.3138521604838,333.3869323730469
5,2021-06-01,4,356.2388916015625,356.2388916015625,12.468845600362771,360.1441345214844
6,2021-12-01,5,351.4653015136719,351.4653015136719,7.882704910817937,329.09084065755206
7,2024-07-01,6,460.3747253417969,460.3747253417969,15.19826467994282,447.4053446451823
