level,detection_date,detection_bar,confirmation_date,confirmation_bar,breakout_date,breakout_bar,is_confirmed,is_broken
84.7969970703125,2024-12-24,247,2024-12-24,-1,2025-02-04,273.0,True,True
125.41000366210938,2025-02-19,283,2025-02-19,-1,2025-05-13,341.0,True,True
133.49000549316406,2025-05-14,342,2025-05-14,-1,2025-06-11,361.0,True,True
148.21499633789062,2025-06-26,371,2025-06-26,-1,2025-07-14,382.0,True,True
190.0,2025-08-12,403,2025-08-12,-1,,,True,False
