signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value
1,2024-04-05,0,238.5049285888672,238.5049285888672,15.377916896870863,239.84148254394532
2,2024-06-17,1,239.9875030517578,239.9875030517578,17.81515941879961,239.54972473144528
3,2024-09-09,2,269.9957275390625,269.9957275390625,16.921524185232194,251.20998657226562
4,2024-09-30,3,272.4828796386719,272.4828796386719,1.9254099678958796,262.5640313720703
5,2024-10-29,4,283.5306701660156,283.5306701660156,4.913930311461589,275.3153759765625
6,2024-11-20,5,294.00732421875,294.00732421875,17.330617138216486,284.0117456054688
7,2024-12-10,6,297.59149169921875,297.59149169921875,13.847251076621758,291.0896221923828
8,2024-12-19,7,288.3451232910156,288.3451232910156,0.7030227416896416,292.81003540039063
9,2025-01-03,8,288.701416015625,288.701416015625,18.8960613557585,293.7016473388672
10,2025-01-07,9,285.4451599121094,285.4451599121094,10.192732246245942,293.68278259277344
11,2025-01-13,10,287.2267150878906,287.2267150878906,7.945806312086785,293.90122680664064
12,2025-03-07,11,303.31024169921875,303.31024169921875,13.644063510379045,298.8913592529297
13,2025-03-17,12,295.10546875,295.10546875,11.574300469626028,298.92926513671875
14,2025-06-23,13,310.239990234375,310.239990234375,10.183674566002404,307.86814758300784
15,2025-06-26,14,302.9800109863281,302.9800109863281,6.219151948106141,308.34217346191406
16,2025-07-14,15,303.3599853515625,303.3599853515625,16.60703921787679,311.43884643554685
