signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value,ema_value
1,2024-01-08,0,70.77107238769531,70.77107238769531,0.0,,70.50552180162863
2,2024-01-09,1,70.79987335205078,70.79987335205078,0.0,,70.56696297289965
3,2024-01-17,2,70.3774185180664,70.3774185180664,0.0,,70.30867493711892
4,2024-02-21,3,70.85748291015625,70.85748291015625,10.27276545312051,70.95637944539388,70.66744601007477
5,2024-02-22,4,71.17431640625,71.17431640625,17.657352637382495,70.96886088053385,70.71506559161985
6,2024-03-19,5,69.36929321289062,69.36929321289062,22.692699189964433,69.64612299601237,69.22116794063368
7,2024-05-07,6,68.47904205322266,68.47904205322266,20.528139081377482,66.67602183024088,67.5091408145856
8,2024-05-21,7,68.25686645507812,68.25686645507812,15.981705099227705,67.40260848999023,68.22290241001731
9,2024-06-24,8,66.0930404663086,66.0930404663086,20.23485661667304,66.1439214070638,65.21121427766187
10,2024-07-05,9,65.11756134033203,65.11756134033203,8.09532217930843,64.95058619181314,64.769397381205
11,2024-07-17,10,65.25366973876953,65.25366973876953,3.21416239532551,64.4046012878418,64.29361552126666
12,2024-09-26,11,72.25347137451172,72.25347137451172,23.505869279422658,71.17886734008789,71.79455132381173
13,2025-01-27,12,57.52350616455078,57.52350616455078,10.827964159804946,58.00018704732259,57.451964762020566
14,2025-02-06,13,57.030418395996094,57.030418395996094,7.058763839819529,57.14222526550293,57.00381661936133
15,2025-02-07,14,57.641845703125,57.641845703125,7.058763839819529,57.13031870524089,57.06181926334005
16,2025-03-17,15,64.19002532958984,64.19002532958984,4.115743162038722,62.082583618164065,63.55859189552415
17,2025-03-21,16,63.61805725097656,63.61805725097656,6.601177174940004,63.0135316212972,63.50344297118489
18,2025-03-24,17,64.05197143554688,64.05197143554688,6.601177174940004,63.2272024790446,63.55330919521781
19,2025-03-26,18,65.41288757324219,65.41288757324219,14.466344178013951,63.6229866027832,63.742383044758895
20,2025-04-09,19,65.73102569580078,65.73102569580078,6.813971624449166,65.03759765625,65.05626269021036
21,2025-04-11,20,66.5850601196289,66.5850601196289,6.813971624449166,65.22660535176595,65.23377494705612
22,2025-04-30,21,67.6575698852539,67.6575698852539,10.937573554712463,65.77126515706381,65.94122326544374
23,2025-06-20,22,67.83631896972656,67.83631896972656,24.90962854225875,65.95214589436848,66.39011980502877
24,2025-06-23,23,68.02500915527344,68.02500915527344,24.90962854225875,65.9945167541504,66.53874610959647
25,2025-07-14,24,67.63999938964844,67.63999938964844,19.12562041011167,67.21809412638346,67.49042613003307
26,2025-07-16,25,67.47000122070312,67.47000122070312,21.483304097047558,67.22296473185222,67.42655045511353
27,2025-07-17,26,69.80000305175781,69.80000305175781,21.483304097047558,67.33046061197916,67.64231887299027
28,2025-07-18,27,69.80999755859375,69.80999755859375,21.483304097047558,67.45186157226563,67.8393805716815
