signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value,ema_value
1,2000-04-01,0,21.15531349182129,21.15531349182129,20.751982312791434,19.18863805135091,20.005430094401042
2,2000-09-01,1,24.255624771118164,24.255624771118164,15.222602691990716,23.956988016764324,24.026713391806048
3,2000-11-01,2,25.8210391998291,25.8210391998291,24.167254137980564,24.621431350708008,24.864514550757395
4,2001-02-01,3,25.217300415039062,25.217300415039062,17.70288889023517,25.52237319946289,25.15159943068427
5,2003-10-01,4,27.142967224121094,27.142967224121094,20.11992889790651,26.820589701334637,27.10027372445323
6,2004-08-01,5,31.78724479675293,31.78724479675293,22.64151913415604,30.833438873291016,30.956428481844153
7,2006-03-01,6,33.554725646972656,33.554725646972656,14.843788261142711,32.81835683186849,33.25292828906814
8,2007-04-01,7,37.24972152709961,37.24972152709961,5.659322827827393,36.16422780354818,36.67461961583859
9,2007-08-01,8,36.07487487792969,36.07487487792969,18.749971343919864,35.790740966796875,35.95065390695915
10,2008-03-01,9,38.61944961547852,38.61944961547852,8.010645808745938,37.5350685119629,38.029149479203994
11,2009-11-01,10,39.20779037475586,39.20779037475586,6.818188386181898,38.0140012105306,38.14618918036417
12,2010-02-01,11,39.618595123291016,39.618595123291016,17.1581802339139,39.88480122884115,39.5233643610465
13,2010-09-01,12,39.99497604370117,39.99497604370117,3.2853351773492108,37.867960611979164,38.53950896343774
14,2010-12-01,13,40.26752853393555,40.26752853393555,8.174370210837672,40.38059997558594,40.02677585492679
15,2011-02-01,14,40.00060272216797,40.00060272216797,2.0779684024354363,39.7271614074707,39.73533356639283
16,2011-08-01,15,43.601524353027344,43.601524353027344,16.836803210569045,43.53746541341146,43.384731249954015
17,2012-06-01,16,46.43611526489258,46.43611526489258,9.999995887457104,44.415470123291016,44.93748809393044
18,2012-09-01,17,47.794395446777344,47.794395446777344,20.000052616485885,47.23942184448242,47.048212947318696
19,2013-10-01,18,66.30537414550781,66.30537414550781,17.464171023271646,63.25867589314779,64.22813842107303
20,2014-02-01,19,66.41498565673828,66.41498565673828,4.4260011607661625,65.41044616699219,65.65754869419426
21,2014-08-01,20,75.84844207763672,75.84844207763672,0.5978074311955611,75.17817942301433,74.82695117264336
22,2015-02-01,21,75.954833984375,75.954833984375,0.5618348937069696,75.87828063964844,76.06750942994364
23,2015-05-01,22,74.71821594238281,74.71821594238281,21.601317550763774,74.59881846110027,74.75442847824246
24,2015-07-01,23,75.315673828125,75.315673828125,6.702731918725635,74.42757670084636,74.65865411663093
25,2016-12-01,24,90.37908172607422,90.37908172607422,0.0,89.1527328491211,89.71473514929602
26,2017-10-01,25,111.52197265625,111.52197265625,14.243217299960287,106.9150873819987,107.88399497989928
27,2019-06-01,26,116.6975326538086,116.6975326538086,19.016552970498644,114.44622548421223,114.58547387742139
28,2019-09-01,27,109.21499633789062,109.21499633789062,10.92172807811998,108.62318166097005,109.45600817876948
29,2020-07-01,28,125.54882049560548,125.54882049560548,23.226730988601823,124.64038594563802,124.19049934226281
30,2020-11-01,29,125.44800567626952,125.44800567626952,15.857016585240217,124.47400410970052,124.6018243454881
31,2021-03-01,30,144.3883056640625,144.3883056640625,22.182228123671663,141.72256469726562,140.96106735258667
32,2021-12-01,31,153.12490844726562,153.12490844726562,0.6795806875667372,145.5450185139974,147.74501378864107
33,2022-10-01,32,158.78717041015625,158.78717041015625,22.416463355766687,151.38895161946616,154.8756615254827
34,2023-06-01,33,154.2987823486328,154.2987823486328,12.508932328421185,149.74122111002603,150.16392864905202
35,2023-11-01,34,145.22181701660156,145.22181701660156,16.68304387120567,143.58487447102866,144.70640527150357
36,2024-06-01,35,140.51666259765625,140.51666259765625,23.56855287583714,139.4285430908203,141.30569696138778
37,2025-01-01,36,148.5682373046875,148.5682373046875,10.981904887807074,146.6466064453125,147.72272529078265
