signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value,ema_value
1,2024-01-08,0,401.5073852539063,401.5073852539063,0.0,,396.4652057530297
2,2024-01-09,1,402.3005981445313,402.3005981445313,0.0,,397.6832504443032
3,2024-01-10,2,405.0271911621094,405.0271911621094,0.0,,399.0546011833146
4,2024-01-11,3,405.8699951171875,405.8699951171875,0.0,,400.2159692017875
5,2024-01-12,4,406.0782165527344,406.0782165527344,0.0,,401.14135446561073
6,2024-01-18,5,409.47900390625,409.47900390625,0.0,,403.10994676733
7,2024-02-22,6,434.3458557128906,434.3458557128906,22.729723950142834,420.78807067871094,424.7811926442155
8,2024-03-12,7,439.8883056640625,439.8883056640625,24.95021291023211,430.2909240722656,433.08522350530563
9,2024-03-18,8,434.33441162109375,434.33441162109375,7.421478151839565,432.21470947265624,433.3728962524502
10,2024-03-19,9,435.4165344238281,435.4165344238281,7.421478151839565,432.56834004720054,433.5597688186329
11,2024-03-20,10,440.5791320800781,440.5791320800781,7.421478151839565,433.1224802652995,434.2012859602687
12,2024-04-05,11,437.3029174804688,437.3029174804688,1.6163759862924012,437.2393056233724,437.38921166641853
13,2024-04-08,12,437.4319763183594,437.4319763183594,1.6163759862924012,437.3848124186198,437.39310592523844
14,2024-04-09,13,439.0502014160156,439.0502014160156,1.6163759862924012,437.59186197916665,437.54398213277267
15,2024-06-03,14,449.8718566894531,449.8718566894531,18.20647974856747,439.02012939453124,445.7595796474556
16,2024-06-04,15,451.10296630859375,451.10296630859375,18.20647974856747,440.1966084798177,446.2453601605377
17,2024-08-30,16,473.5970153808594,473.5970153808594,15.694022013483877,462.4572458902995,468.299110600687
18,2024-09-11,17,465.9899597167969,465.9899597167969,1.4471771674264113,460.6308827718099,462.6797816734609
19,2024-09-12,18,470.5641784667969,470.5641784667969,19.478055495136605,460.7021484375,463.3965450554857
20,2024-10-24,19,490.2449035644531,490.2449035644531,24.020284569656052,484.3992472330729,486.84036683930316
21,2024-10-25,20,493.2322998046875,493.2322998046875,24.020284569656052,485.08458150227864,487.42145165590824
22,2024-10-28,21,493.31195068359375,493.31195068359375,24.020284569656052,485.84217834472656,487.95695156883147
23,2024-11-05,22,490.1353759765625,490.1353759765625,0.5682166735970855,488.1517791748047,488.17396961748335
24,2024-11-06,23,503.4490356445313,503.4490356445313,12.840850972013962,488.8076690673828,489.5626119853291
25,2024-11-07,24,511.37542724609375,511.37542724609375,12.840850972013962,489.6066182454427,491.5455951931257
26,2024-12-20,25,516.473876953125,516.473876953125,1.3426754343269276,513.2830576578776,516.9051105037421
27,2024-12-23,26,521.5057373046875,521.5057373046875,1.3426754343269276,513.6008158365886,517.323349303853
28,2024-12-24,27,528.5772705078125,528.5772705078125,1.3426754343269276,514.1642517089844,518.346433049723
29,2025-01-03,28,517.2269287109375,517.2269287109375,9.806203859121062,516.7838775634766,517.2843848458226
30,2025-01-06,29,523.1713256835938,523.1713256835938,9.806203859121062,517.5212819417318,517.8195612856349
31,2025-01-15,30,515.351806640625,515.351806640625,11.969210123674275,518.4577260335286,514.130200891429
32,2025-01-17,31,520.378662109375,520.378662109375,19.0645309452323,518.6014099121094,514.5008132004045
33,2025-04-09,32,465.4772338867188,465.4772338867188,0.0,474.6074676513672,465.2006728066542
34,2025-06-23,33,531.6500244140625,531.6500244140625,16.386661065775073,521.812196858724,523.6217444293873
35,2025-06-24,34,539.780029296875,539.780029296875,16.386661065775073,523.5574452718099,525.0906794173407
36,2025-06-25,35,541.1599731445312,541.1599731445312,16.386661065775073,524.686767578125,526.5515243016307
37,2025-08-04,36,564.0999755859375,564.0999755859375,9.58610473574052,556.1040018717448,558.8835542047568
38,2025-08-06,37,567.3200073242188,567.3200073242188,9.58610473574052,557.9760009765625,559.7650883996247
39,2025-08-22,38,571.969970703125,571.969970703125,18.13727934576643,566.989668782552,568.5223863862522
40,2025-08-26,39,572.6099853515625,572.6099853515625,18.13727934576643,567.989668782552,569.042550006071
