signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value
1,2002-01-01,0,13.860538482666016,13.860538482666016,16.554112000113353,12.072428385416666
2,2002-10-01,1,8.18301773071289,8.18301773071289,14.285696817468144,7.398712158203125
3,2007-08-01,2,16.285734176635742,16.285734176635742,17.698959177302985,15.822646141052246
4,2008-07-01,3,17.28954315185547,17.28954315185547,10.452851183994499,17.498334248860676
5,2009-03-01,4,14.511003494262695,14.511003494262695,3.951378015868452,13.501844724019369
6,2010-09-01,5,21.855243682861328,21.855243682861328,18.80317157128202,19.611226399739582
7,2010-12-01,6,25.524282455444336,25.524282455444336,7.973413716560372,23.83246612548828
8,2017-10-01,7,45.04833221435547,45.04833221435547,12.90907426313931,44.12789535522461
9,2018-01-01,8,45.83910369873047,45.83910369873047,6.714593366847919,43.81326675415039
10,2019-06-01,9,51.868194580078125,51.868194580078125,1.832997054680629,49.362433115641274
11,2020-11-01,10,53.93150329589844,53.93150329589844,16.041429760956113,53.90127944946289
12,2022-10-01,11,74.96961975097656,74.96961975097656,1.518329416706929,68.27321497599284
13,2024-05-01,12,115.64993286132812,115.64993286132812,15.089277963166852,117.03482564290364
14,2025-01-01,13,168.67739868164062,168.67739868164062,6.190748453668814,172.4332733154297
