signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value,ema_value
1,2003-09-01,0,272.1705017089844,272.1705017089844,23.070002096496882,265.7581481933594,264.354679392021
2,2004-08-01,1,287.8992919921875,287.8992919921875,13.267832550804016,280.9120178222656,283.5320238789069
3,2005-04-01,2,295.5313720703125,295.5313720703125,16.18992235252084,292.0016377766927,292.8671743105011
4,2006-12-01,3,375.9324340820313,375.9324340820313,15.122133855724135,347.52759806315106,353.67377556329507
5,2009-03-01,4,18.884599685668945,18.884599685668945,1.6202281458197179,18.83873748779297,24.43517633295557
6,2010-02-01,5,25.37851524353028,25.37851524353028,17.592556849347794,24.95553716023763,25.886300693945266
7,2010-07-01,6,30.60350799560547,30.60350799560547,24.210504424447432,29.409224192301433,29.805303205146025
8,2010-09-01,7,29.185306549072266,29.185306549072266,13.235083477995344,29.160415649414062,28.967087176713754
9,2011-04-01,8,34.26100158691406,34.26100158691406,12.903220366082678,34.061944325764976,34.056355881716385
10,2011-10-01,9,23.59160804748535,23.59160804748535,15.009254426033191,21.971041997273762,23.250295868888895
11,2013-10-01,10,36.51116943359375,36.51116943359375,15.814728346678894,36.3292121887207,36.54316772758922
12,2013-11-01,11,39.61783218383789,39.61783218383789,22.348570786080785,37.47935485839844,38.080499955713556
13,2015-02-01,12,39.283538818359375,39.283538818359375,3.3816650922749747,38.333927154541016,38.47480243427916
14,2015-10-01,13,39.91720199584961,39.91720199584961,20.6582654540586,39.10389709472656,39.57059315754967
15,2017-02-01,14,45.3591194152832,45.3591194152832,6.602310317184961,44.25692621866862,43.82147638811571
16,2019-01-01,15,50.69520568847656,50.69520568847656,18.101979338354575,47.41490936279297,48.56480040631828
17,2019-06-01,16,55.81999206542969,55.81999206542969,1.8054175995690127,53.67857106526693,53.38464987727569
18,2020-08-01,17,42.48871994018555,42.48871994018555,14.94883200341662,41.89480972290039,41.8753943824343
19,2020-11-01,18,46.33906936645508,46.33906936645508,7.072222111929474,38.865580240885414,41.48948163270419
20,2021-02-01,19,55.90776443481445,55.90776443481445,19.322915999856445,52.19605509440104,51.82463248878651
21,2021-08-01,20,61.90827941894531,61.90827941894531,20.46454148085803,60.04997889200846,60.824725834080006
22,2022-01-01,21,56.4689826965332,56.4689826965332,22.690438274398556,54.69131978352865,55.74119328606714
23,2022-05-01,22,47.16025924682617,47.16025924682617,1.3547832681469199,45.32188415527344,46.64155825919694
24,2022-07-01,23,45.82695770263672,45.82695770263672,8.120175287071476,44.53190994262695,44.72599663572208
25,2022-10-01,24,40.89302062988281,40.89302062988281,0.463301600866142,40.52445602416992,40.76690705398308
26,2023-06-01,25,42.3979721069336,42.3979721069336,9.84998801683223,42.02947616577149,42.24300423387825
