level,detection_date,detection_bar,confirmation_date,confirmation_bar,breakout_date,breakout_bar,is_confirmed,is_broken
277.21901831874663,2024-09-17,178,2024-09-17,-1,2024-10-02,189.0,True,True
289.66503786853576,2024-10-15,198,2024-10-15,-1,2024-11-06,214.0,True,True
304.8779025463484,2024-11-27,229,2024-11-27,-1,2025-02-05,274.0,True,True
308.4767264291944,2025-01-29,269,2025-01-29,-1,2025-02-19,283.0,True,True
319.5322920656602,2025-03-04,292,2025-03-04,-1,2025-05-19,345.0,True,True
328.2896639523123,2025-06-06,358,2025-06-06,-1,,,True,False
315.9800109863281,2025-07-30,394,2025-07-30,-1,,,True,False
