signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value,ema_value
1,2024-01-08,0,91.14442443847656,91.14442443847656,0.0,,90.34445978650078
2,2024-01-18,1,90.79222106933594,90.79222106933594,0.0,,90.07847018685571
3,2024-04-11,2,113.45307159423828,113.45307159423828,21.19703247069921,113.44226328531902,114.24448526913356
4,2024-05-23,3,104.1925811767578,104.1925811767578,14.129915183416697,104.93618087768554,103.80581074053656
5,2024-05-24,4,104.72852325439452,104.72852325439452,17.118760365708404,104.66826629638672,103.88969923036757
6,2024-06-05,5,105.28360748291016,105.28360748291016,16.91057304089738,103.00279057820639,103.14529416985613
7,2024-08-30,6,92.34346771240234,92.34346771240234,22.535280363818863,91.74755147298177,91.83381391244956
8,2024-09-09,7,91.18174743652344,91.18174743652344,15.287781809323862,90.82127202351889,91.31416381295466
9,2024-11-21,8,109.78266143798828,109.78266143798828,2.6666279426947157,105.06799875895182,106.42815270656001
10,2024-11-22,9,110.45645141601562,110.45645141601562,2.6666279426947157,105.33188552856446,106.79436168029397
11,2024-11-25,10,112.17948150634766,112.17948150634766,9.953142637753718,105.60776112874349,107.2839180282958
12,2024-12-10,11,111.05326080322266,111.05326080322266,5.687295453304015,108.81127370198568,110.16992094043863
13,2024-12-11,12,111.51530456542967,111.51530456542967,5.687295453304015,109.11461613972982,110.2922285427262
14,2025-01-06,13,106.19063568115234,106.19063568115234,12.16909160946305,108.09699071248373,105.6800778489033
15,2025-01-07,14,108.4879379272461,108.4879379272461,12.16909160946305,108.05383326212565,105.93533785603184
16,2025-03-06,15,106.17433166503906,106.17433166503906,5.771821008570361,106.08910802205403,105.13839429088007
17,2025-03-07,16,109.32310485839844,109.32310485839844,5.771821008570361,106.10044326782227,105.51882252429104
18,2025-04-24,17,92.05947875976562,92.05947875976562,23.554162710940446,93.47658869425456,91.3847179636658
19,2025-05-27,18,94.65865325927734,94.65865325927734,19.488139838715924,91.28802490234375,93.25689838921059
20,2025-05-29,19,93.98088073730467,93.98088073730467,19.488139838715924,91.63958485921223,93.36277862845562
21,2025-06-03,20,93.2532730102539,93.2532730102539,7.794260247621529,92.23127593994141,93.2098136654742
22,2025-06-24,21,93.7018051147461,93.7018051147461,8.75764785120138,93.52543869018555,92.49626395044352
23,2025-06-25,22,93.83137512207033,93.83137512207033,14.256566787507396,93.48318506876628,92.61763769331868
24,2025-07-16,23,95.07727813720705,95.07727813720705,9.8846259328044,94.45598475138347,95.5261047502919
25,2025-07-22,24,98.25682067871094,98.25682067871094,2.9040821952917,94.69254023234049,95.2493173139518
26,2025-07-23,25,100.77852630615234,100.77852630615234,2.9040821952917,94.9144770304362,95.75197267687912
27,2025-07-24,26,101.09747314453124,101.09747314453124,2.9040821952917,95.13541692097982,96.23792726484749
28,2025-08-12,27,98.62560272216795,98.62560272216795,17.715287838457566,97.4082748413086,97.27012784287794
29,2025-09-05,28,99.0500030517578,99.0500030517578,5.610121738646579,98.74533615112304,98.82056918424135
