signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value,ema_value
1,2024-01-08,0,61.2599983215332,61.2599983215332,0.0,,58.87015775465691
2,2024-01-10,1,61.369998931884766,61.369998931884766,0.0,,59.42690326159061
3,2024-01-11,2,62.25,62.25,0.0,,59.9079692567268
4,2024-01-12,3,62.43999862670898,62.43999862670898,0.0,,60.30766284286842
5,2024-01-18,4,61.40999984741211,61.40999984741211,0.0,,60.67922815119853
6,2024-06-27,5,60.040000915527344,60.040000915527344,24.776801869883048,59.90500005086263,59.570267963661536
7,2024-06-28,6,60.27000045776367,60.27000045776367,24.776801869883048,59.88966674804688,59.63388047723097
8,2024-07-15,7,59.900001525878906,59.900001525878906,24.22537451201415,59.67466659545899,59.84428700221472
9,2024-08-07,8,69.93000030517578,69.93000030517578,18.222215440538193,58.98766670227051,58.83267628164069
10,2024-09-10,9,76.06999969482422,76.06999969482422,14.367802232253453,70.74566688537598,73.49491568661617
11,2024-09-11,10,76.63999938964844,76.63999938964844,14.367802232253453,71.38366686503092,73.78083240320429
12,2024-10-24,11,80.62000274658203,80.62000274658203,19.24003240228121,78.76033426920573,79.97727329670965
13,2024-10-28,12,80.76000213623047,80.76000213623047,18.527290948201657,79.08533426920573,80.07840757502865
14,2024-11-06,13,80.87000274658203,80.87000274658203,3.8684142954539418,79.71733423868815,79.59165557962267
15,2024-11-07,14,83.68000030517578,83.68000030517578,3.8684142954539418,79.93300094604493,79.9633232823716
16,2024-11-08,15,92.04000091552734,92.04000091552734,3.8684142954539418,80.4193344116211,81.06120306834772
17,2024-12-20,16,97.19000244140624,97.19000244140624,7.001305160676036,95.72999979654948,95.461324676301
18,2025-01-21,17,97.1999969482422,97.1999969482422,22.156815519689328,96.21233342488607,95.19608413481403
19,2025-02-28,18,108.01000213623048,108.01000213623048,14.491121968181039,104.6023333231608,107.20183580983041
20,2025-03-05,19,106.8000030517578,106.8000030517578,8.407102425455168,105.74700012207032,107.05592534929256
21,2025-04-09,20,99.93000030517578,99.93000030517578,2.380954392605485,98.29866689046224,96.08709387022652
22,2025-06-03,21,102.87999725341795,102.87999725341795,22.093028413602156,102.92166697184244,102.77065520858581
23,2025-06-17,22,102.87999725341795,102.87999725341795,18.317824980213167,102.90600001017252,102.4324409993282
24,2025-06-23,23,103.1500015258789,103.1500015258789,15.615117280949573,102.6466667175293,102.16310367062005
25,2025-06-24,24,104.41999816894533,104.41999816894533,15.615117280949573,102.88000005086263,102.36827589774053
26,2025-07-15,25,104.93000030517578,104.93000030517578,3.273064513212543,103.07933349609375,103.46219480606592
