level,detection_date,detection_bar,confirmation_date,confirmation_bar,breakout_date,breakout_bar,is_confirmed,is_broken
753.4514321895072,2024-12-18,243,2024-12-18,-1,2025-01-06,254.0,True,True
780.9450068912171,2025-01-22,264,2025-01-22,-1,2025-06-10,360.0,True,True
773.7000122070312,2025-05-14,342,2025-05-14,-1,2025-06-10,360.0,True,True
819.5399780273438,2025-06-25,370,2025-06-25,-1,2025-07-15,383.0,True,True
826.5599975585938,2025-07-15,383,2025-07-15,-1,,,True,False
