signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value,ema_value
1,2000-02-01,0,213.6345977783203,213.6345977783203,0.0,,187.8450469970703
2,2001-04-01,1,43.30111312866211,43.30111312866211,12.059622211364324,37.830775578816734,43.275070234668185
3,2001-12-01,2,32.12118911743164,32.12118911743164,10.957385855759561,32.11837387084961,32.79951338632955
4,2002-10-01,3,6.797464847564697,6.797464847564697,1.0582000766275892,5.708181381225586,6.124548756407013
5,2003-03-01,4,7.380104541778564,7.380104541778564,24.89270665718488,6.9522725741068525,7.080422247554558
6,2005-10-01,5,19.95330238342285,19.95330238342285,17.061612706501258,18.802096048990887,19.722450121204897
7,2006-01-01,6,20.05463218688965,20.05463218688965,6.8592228528032875,19.106082916259766,19.462134582792824
8,2007-08-01,7,27.18985939025879,27.18985939025879,15.136055592309303,26.35108248392741,26.16287882227922
9,2008-04-01,8,30.440820693969727,30.440820693969727,24.332865029331,29.298058191935223,29.671170751839693
10,2009-04-01,9,17.377866744995117,17.377866744995117,17.01499567296889,16.544718742370605,16.85665554402915
11,2009-07-01,10,17.25965118408203,17.25965118408203,13.35149271392647,17.55519199371338,17.117446952311504
12,2011-01-01,11,30.920652389526367,30.920652389526367,0.22120178142972818,29.159645716349285,29.396187135447892
13,2011-10-01,12,31.91066169738769,31.91066169738769,19.682158316459468,30.445562998453777,30.938353874388596
14,2012-06-01,13,43.32650375366211,43.32650375366211,11.397040337640561,40.74103673299154,40.91339605805349
15,2012-12-01,14,38.60305404663086,38.60305404663086,7.727798232904586,36.4750124613444,38.236415463462016
16,2013-07-01,15,47.5726432800293,47.5726432800293,21.76658116905997,46.25338872273763,46.41602742359798
17,2015-02-01,16,63.66221618652344,63.66221618652344,12.322268963265897,58.17306772867838,59.75547526896184
18,2015-07-01,17,70.54354858398438,70.54354858398438,11.452508807098383,64.91849263509114,66.36581674920401
19,2016-02-01,18,84.017822265625,84.017822265625,14.299057393043947,82.02236938476562,81.87609942751834
20,2017-01-01,19,79.7617416381836,79.7617416381836,3.900332529543391,77.93865458170573,78.74483766818108
21,2020-11-01,20,199.59825134277344,199.59825134277344,7.307190160749275,197.6458994547526,199.05620597489323
22,2021-03-01,21,197.6492156982422,197.6492156982422,21.23221070453269,194.5267639160156,197.07462550618226
23,2021-10-01,22,221.4255828857422,221.4255828857422,2.7871286584223047,213.4470977783203,215.73966987814583
24,2022-10-01,23,199.33970642089844,199.33970642089844,7.219395768627867,184.4235382080078,188.28323959561112
25,2023-03-01,24,210.1489715576172,210.1489715576172,1.1408459515251905,207.57012939453122,205.97217530733963
26,2024-11-01,25,186.1339263916016,186.1339263916016,2.859015327201386,183.62801106770834,183.41305171864923
27,2025-08-01,26,273.3699951171875,273.3699951171875,10.565778587335814,276.4785461425781,272.794389866514
