level,detection_date,detection_bar,confirmation_date,confirmation_bar,breakout_date,breakout_bar,is_confirmed,is_broken
80.09023179863486,2024-09-16,177,2024-09-16,-1,2025-02-11,278.0,True,True
79.09097551269893,2024-12-09,236,2024-12-09,-1,2025-02-06,275.0,True,True
87.48405718664492,2025-02-24,286,2025-02-24,-1,2025-04-03,314.0,True,True
90.35433339740098,2025-04-03,314,2025-04-03,-1,2025-05-29,352.0,True,True
90.43351729535084,2025-05-08,338,2025-05-08,-1,2025-05-29,352.0,True,True
94.73999786376952,2025-06-16,364,2025-06-16,-1,2025-07-03,376.0,True,True
100.66999816894533,2025-07-24,390,2025-07-24,-1,,,True,False
