level,detection_date,detection_bar,confirmation_date,confirmation_bar,breakout_date,breakout_bar,is_confirmed,is_broken
233.38901615863344,2024-10-15,198,2024-10-15,-1,2024-11-07,215.0,True,True
236.74205992456035,2024-11-08,216,2024-11-08,-1,2024-12-04,233.0,True,True
240.662213829642,2024-12-06,235,2024-12-06,-1,2025-01-23,265.0,True,True
240.7476144924508,2024-12-26,248,2024-12-26,-1,2025-01-23,265.0,True,True
241.7541532719669,2025-01-24,266,2025-01-24,-1,2025-06-12,362.0,True,True
242.31225299106924,2025-02-19,283,2025-02-19,-1,2025-06-16,364.0,True,True
235.37989597582416,2025-05-15,343,2025-05-15,-1,2025-06-03,355.0,True,True
270.04998779296875,2025-08-13,404,2025-08-13,-1,,,True,False
