signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value
1,2024-09-10,0,47.48772430419922,47.48772430419922,17.73055043755261,46.5407836151123
2,2024-11-01,1,54.43144989013672,54.43144989013672,2.553248584823426,51.41271102905274
3,2024-12-20,2,57.39330291748047,57.39330291748047,10.58399230930764,56.40294570922852
4,2025-01-29,3,58.80145263671875,58.80145263671875,19.047577078123684,58.12897384643555
5,2025-03-04,4,62.46481704711914,62.46481704711914,19.005825442289787,60.327417526245114
6,2025-03-14,5,59.73950958251953,59.73950958251953,7.787586116985572,60.852133407592774
7,2025-05-30,6,62.66317367553711,62.66317367553711,17.17784705822221,59.11728370666504
8,2025-07-14,7,67.81999969482422,67.81999969482422,14.606442985238397,64.41803344726563
9,2025-07-17,8,68.30000305175781,68.30000305175781,15.662639527651217,64.96076667785644
10,2025-08-22,9,67.31999969482422,67.31999969482422,18.676412839816447,67.95518295288086
