signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value
1,2024-03-15,0,92.64540100097656,92.64540100097656,9.783526809030592,87.02070602416993
2,2024-04-16,1,121.0972671508789,121.0972671508789,13.572136586269067,100.22247085571288
3,2024-04-23,2,111.83870697021484,111.83870697021484,15.567768321338194,102.80476516723633
4,2024-07-03,3,136.0641326904297,136.0641326904297,17.57517748544579,127.53470382690429
5,2024-11-21,4,102.39683532714844,102.39683532714844,15.130561630741107,101.84029373168946
6,2025-03-07,5,92.75181579589844,92.75181579589844,14.65000040778391,95.135390625
7,2025-07-02,6,121.62551879882812,121.62551879882812,16.805902501009427,100.29139846801758
8,2025-07-08,7,124.41999816894533,124.41999816894533,16.733442347689227,103.2146467590332
9,2025-07-15,8,120.11000061035156,120.11000061035156,17.41514914497346,107.59518096923829
10,2025-07-18,9,114.38999938964844,114.38999938964844,15.197397975701405,109.64832565307617
11,2025-07-24,10,111.7300033569336,111.7300033569336,10.191873780177371,111.61663162231446
12,2025-08-04,11,107.7699966430664,107.7699966430664,11.961721614730179,113.48358856201172
13,2025-08-26,12,116.5,116.5,19.550843541549284,118.23987442016602
