signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value,ema_value
1,2000-03-01,0,31.32570075988769,31.32570075988769,22.17575752272858,31.414976755777996,31.118464878627233
2,2001-07-01,1,40.31296157836914,40.31296157836914,4.739967774728484,40.289405822753906,40.13422486234225
3,2002-11-01,2,35.48195266723633,35.48195266723633,12.442503311222543,31.021155675252277,32.36178875128716
4,2003-10-01,3,35.35133743286133,35.35133743286133,16.447377226914405,33.99565060933431,34.244459369686304
5,2004-02-01,4,39.43880081176758,39.43880081176758,20.299792438344692,37.747962951660156,37.903551949741136
6,2004-04-01,5,39.55784606933594,39.55784606933594,24.278324647853818,38.28371810913086,38.21843788367551
7,2004-12-01,6,30.934589385986328,30.934589385986328,24.833823760552583,29.85533396402995,30.641815530964408
8,2005-04-01,7,32.094730377197266,32.094730377197266,12.78686843293434,30.406222025553387,30.77564074767807
9,2005-07-01,8,31.11452293395996,31.11452293395996,3.748885696968865,31.29781659444173,31.098771843032516
10,2005-12-01,9,31.717304229736328,31.717304229736328,20.892564643031506,29.172290802001953,30.12858145785569
11,2006-03-01,10,31.216562271118164,31.216562271118164,23.18190613371254,31.37477429707845,31.134529761165677
12,2007-01-01,11,31.24217796325684,31.24217796325684,16.370342398377012,30.67531140645345,30.99390805017096
13,2007-08-01,12,33.6107292175293,33.6107292175293,2.281339252304054,32.686707178751625,32.99839446043682
14,2008-03-01,13,30.99562263488769,30.99562263488769,6.4837741976103285,30.454062779744465,30.748928937835593
15,2008-07-01,14,28.579490661621094,28.579490661621094,17.937206306739352,28.50183868408203,28.6353811567974
16,2009-03-01,15,21.029674530029297,21.029674530029297,0.0,20.71534538269043,20.908976597457638
17,2010-03-01,16,24.120981216430664,24.120981216430664,16.550086762082746,23.26233736673991,23.477017306500265
18,2010-06-01,17,22.62380027770996,22.62380027770996,15.555539233553018,22.583024342854817,22.616778957746128
19,2010-09-01,18,24.994327545166016,24.994327545166016,15.097984146553927,23.90696843465169,24.000655128049566
20,2010-12-01,19,24.30783462524414,24.30783462524414,3.0701691397850497,23.80759620666504,23.92219793218967
21,2013-07-01,20,41.4439697265625,41.4439697265625,5.553542372142388,40.29873911539713,40.76122717787537
22,2016-09-01,21,69.06495666503906,69.06495666503906,3.5143952975645165,68.80764261881511,68.19691961176645
23,2016-12-01,22,63.705360412597656,63.705360412597656,15.424999971615614,61.667859395345054,62.75929560408922
24,2020-03-01,23,129.91387939453125,129.91387939453125,17.526541530284472,125.843017578125,124.91543978455508
25,2020-11-01,24,137.71417236328125,137.71417236328125,4.473874636484,133.6736628214518,134.9215653098655
26,2021-05-01,25,190.62013244628903,190.62013244628903,12.47766670783007,181.1117248535156,184.16456096271213
27,2021-10-01,26,244.99087524414065,244.99087524414065,19.805745578670773,238.25569661458334,236.2096966110479
28,2022-09-01,27,315.3443603515625,315.3443603515625,12.11342142351943,309.54722086588544,308.61017141995654
29,2023-03-01,28,336.9383544921875,336.9383544921875,2.6617030713425316,325.9551188151042,330.64009194235285
30,2024-08-01,29,951.404541015625,951.404541015625,14.95613288082184,881.9038899739584,884.5370138188667
31,2025-04-01,30,895.14501953125,895.14501953125,24.96748519929612,877.5717366536459,867.5990353666325
