signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value
1,2021-07-19,0,58.68999862670898,58.68999862670898,13.675199741774355,62.66900100708008
2,2021-11-22,1,136.97999572753906,136.97999572753906,8.990786419434674,143.35700073242188
3,2022-09-05,2,26.25,26.25,4.989832978829405,27.679000091552734
4,2023-02-20,3,13.06999969482422,13.06999969482422,15.961688634914063,12.805999946594238
5,2023-06-26,4,15.329999923706056,15.329999923706056,5.531919987939063,14.03799991607666
6,2023-09-25,5,21.270000457763672,21.270000457763672,2.8520478503223963,19.156000328063964
7,2024-01-15,6,42.17499923706055,42.17499923706055,9.340269353299831,39.990499877929686
8,2024-09-30,7,39.36000061035156,39.36000061035156,4.078774833086889,36.30299968719483
9,2024-10-28,8,43.220001220703125,43.220001220703125,0.7189764447086705,42.74500007629395
10,2025-01-13,9,57.9900016784668,57.9900016784668,4.0214552612463,64.5370002746582
11,2025-05-12,10,52.56999969482422,52.56999969482422,8.512711865988383,46.4930004119873
12,2025-07-14,11,68.9000015258789,68.9000015258789,2.5099157273986132,60.47300033569336
