signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value,ema_value
1,2024-02-05,0,193.57000732421875,193.57000732421875,20.800225121687994,188.24333699544272,193.50524296836244
2,2024-03-18,1,170.8300018310547,170.8300018310547,7.798196710028219,169.91333516438803,173.03180451445527
3,2024-04-08,2,171.0500030517578,171.0500030517578,18.49198978034162,170.57999674479166,170.35264296355157
4,2024-04-22,3,168.2899932861328,168.2899932861328,2.5151570638020835,162.12999979654947,163.49560583185215
5,2024-05-13,4,177.4600067138672,177.4600067138672,2.313628964245788,175.70667012532553,173.93321465034614
6,2024-10-21,5,269.19000244140625,269.19000244140625,19.285098812190395,235.89666748046875,247.95024704956228
7,2025-04-07,6,252.3099975585937,252.3099975585937,6.1414365280890095,251.7633260091146,251.47164682137407
8,2025-06-09,7,325.3099975585937,325.3099975585937,23.20637374958664,322.30333455403644,320.87293451565756
9,2025-08-04,8,329.6499938964844,329.6499938964844,11.971126021366866,316.1133321126302,320.35786096074685
10,2025-09-01,9,350.8399963378906,350.8399963378906,9.159910031767133,344.76999918619794,344.5424644412812
