signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value
1,2024-04-09,0,72.19510650634766,72.19510650634766,8.779016525740174,71.88876266479492
2,2024-04-17,1,71.03347778320312,71.03347778320312,7.49998912959366,71.94487442016602
3,2024-05-31,2,74.86685180664062,74.86685180664062,8.550366793076902,73.36583526611328
4,2024-07-02,3,74.68107604980469,74.68107604980469,5.434931013262449,74.53185577392578
5,2024-08-06,4,76.30988311767578,76.30988311767578,18.32645251423614,75.37411346435547
6,2024-10-04,5,79.88246154785156,79.88246154785156,5.737665638656783,79.5096272277832
7,2024-10-09,6,79.96090698242188,79.96090698242188,19.471781389355485,79.69616455078125
8,2024-12-12,7,80.64725494384766,80.64725494384766,10.41675240496365,79.85931640625
9,2025-03-17,8,79.6982192993164,79.6982192993164,11.517450569688629,78.83376373291016
10,2025-03-24,9,78.85903930664062,78.85903930664062,8.226740896894828,79.01516357421875
11,2025-03-26,10,79.35563659667969,79.35563659667969,11.774054799838774,79.14577117919922
12,2025-04-07,11,77.02164459228516,77.02164459228516,0.6834367313719234,79.75222946166993
13,2025-04-09,12,78.7696533203125,78.7696533203125,10.263490784452783,79.70707077026367
14,2025-06-10,13,81.20296478271484,81.20296478271484,19.499949457016328,80.64002212524414
15,2025-06-12,14,81.40159606933594,81.40159606933594,14.500299771009495,80.63962493896484
16,2025-06-20,15,80.46800231933594,80.46800231933594,2.809146460839801,80.80310333251953
17,2025-06-27,16,80.55000305175781,80.55000305175781,19.098652621818612,80.89644805908203
