level,detection_date,detection_bar,confirmation_date,confirmation_bar,breakout_date,breakout_bar,is_confirmed,is_broken
169.8489675197396,2024-10-01,188,2024-10-01,-1,2024-10-29,208,True,True
183.38683749509173,2024-11-12,218,2024-11-12,-1,2024-12-10,237,True,True
202.40584968133783,2024-12-17,242,2024-12-17,-1,2025-01-31,271,True,True
208.21222477597144,2025-02-04,273,2025-02-04,-1,2025-08-25,412,True,True
177.91615495430474,2025-05-22,348,2025-05-22,-1,2025-06-10,360,True,True
182.44500732421875,2025-06-10,360,2025-06-10,-1,2025-07-14,382,True,True
198.97000122070312,2025-07-24,390,2025-07-24,-1,2025-08-08,401,True,True
