signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value,ema_value
1,2024-01-05,0,649.7333374023438,649.7333374023438,0.0,,643.9540574662107
2,2024-01-08,1,655.35888671875,655.35888671875,0.0,,646.6891167623143
3,2024-01-09,2,660.7964477539062,660.7964477539062,0.0,,649.6337961376673
4,2024-01-10,3,666.3230590820312,666.3230590820312,0.0,,652.7502201328689
5,2024-01-11,4,667.1353149414062,667.1353149414062,0.0,,655.2014928275115
6,2024-01-12,5,676.7027587890625,676.7027587890625,0.0,,658.5955759296428
7,2024-01-17,6,677.6437377929688,677.6437377929688,0.0,,663.3451410728031
8,2024-01-18,7,680.7338256835938,680.7338256835938,0.0,,665.6651601625423
9,2024-03-12,8,730.90234375,730.90234375,0.7422102842458038,724.4429646809896,731.6478331407
10,2024-03-20,9,734.711181640625,734.711181640625,19.21915081812965,729.955497233073,729.6590290244745
11,2024-04-23,10,716.8175659179688,716.8175659179688,14.951478391008765,718.0908732096354,714.6823351625261
12,2024-04-24,11,718.017822265625,718.017822265625,19.2564478691929,717.6613891601562,714.9857241840579
13,2024-07-02,12,853.7569580078125,853.7569580078125,15.451220405571156,830.3747701009114,837.6627632301952
14,2024-07-03,13,857.0354614257812,857.0354614257812,15.451220405571156,832.681630452474,839.4239273599105
15,2024-07-05,14,879.8954467773438,879.8954467773438,15.451220405571156,835.487880452474,843.1031749116479
16,2024-07-23,15,846.5542602539062,846.5542602539062,18.194511295264306,850.2625935872396,845.2475568756342
17,2024-08-08,16,835.1442260742188,835.1442260742188,14.62768196997759,836.1550028483073,824.1215891804267
18,2024-09-04,17,885.4759521484375,885.4759521484375,15.494230439238496,850.1305908203125,868.8752598375135
19,2024-09-09,18,891.912841796875,891.912841796875,15.887009918396158,856.6677490234375,872.1899373785656
20,2024-09-11,19,895.8029174804688,895.8029174804688,15.887009918396158,862.2756368001302,875.7856731863686
21,2024-10-08,20,885.8738403320312,885.8738403320312,14.097882583985248,889.2405965169271,883.9389241033723
22,2024-10-09,21,904.4584350585938,904.4584350585938,14.097882583985248,889.247226969401,885.8043342060305
23,2024-11-05,22,886.8018798828125,886.8018798828125,14.933753634013554,883.8451395670573,883.1888385524416
24,2025-02-21,23,1032.2530517578125,1032.2530517578125,2.20815912496256,990.0180643717448,1021.4591217986706
25,2025-02-24,24,1032.821533203125,1032.821533203125,2.20815912496256,993.650077311198,1022.492068289986
26,2025-02-25,25,1052.827880859375,1052.827880859375,2.20815912496256,997.6311747233073,1025.249869432661
27,2025-02-28,26,1045.7967529296875,1045.7967529296875,4.848500007524946,1008.9311848958333,1026.895553613389
28,2025-04-09,27,962.6004638671876,962.6004638671876,2.893849041030657,947.0509847005209,939.7827951196039
29,2025-05-15,28,1009.072021484375,1009.072021484375,19.499713006643965,978.3034159342448,991.4729839721055
30,2025-05-16,29,1024.4107666015625,1024.4107666015625,19.499713006643965,980.300927734375,994.4673278475107
31,2025-05-19,30,1032.908935546875,1032.908935546875,19.499713006643965,984.2638549804688,997.9620194565438
32,2025-06-06,31,1013.5358276367188,1013.5358276367188,13.53722401293771,1012.8298421223958,1018.780503206794
33,2025-06-23,32,1003.0902709960938,1003.0902709960938,1.078223776888495,1010.8938374837239,1000.7808666559007
34,2025-08-01,33,952.52001953125,952.52001953125,6.7482748375162265,964.7028177897135,952.5200164833417
35,2025-08-04,34,955.3699951171876,955.3699951171876,6.7482748375162265,963.9173583984375,952.7791054500549
36,2025-09-05,35,963.47998046875,963.47998046875,8.433017946464627,958.7065816243489,957.8785618916971
