signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value,ema_value
1,2008-04-01,0,18.450963973999023,18.450963973999023,0.0,,16.896616617838543
2,2009-07-01,1,14.574424743652344,14.574424743652344,18.140367678483173,14.495830535888672,14.299957993154768
3,2010-07-01,2,16.43050193786621,16.43050193786621,11.16297975473622,16.161882718404133,16.684448757634627
4,2010-09-01,3,16.662019729614258,16.662019729614258,9.908126281927073,16.18138249715169,16.365028510060696
5,2011-02-01,4,16.423383712768555,16.423383712768555,21.96705029317834,15.98347536722819,16.210632149424853
6,2012-06-01,5,28.12286949157715,28.12286949157715,21.011651897700816,27.400299708048504,27.28994995655109
7,2013-09-01,6,43.89859771728516,43.89859771728516,13.714456204311094,41.492938995361335,42.09755065119144
8,2014-05-01,7,49.53862380981445,49.53862380981445,20.53931509898317,48.67851130167643,48.97850281473854
9,2014-08-01,8,49.09856033325195,49.09856033325195,21.21533934620307,48.84289042154948,48.944069691594514
10,2016-07-01,9,73.1859359741211,73.1859359741211,10.874684024893778,72.20775858561198,72.13378848013562
11,2020-11-01,10,202.9550323486328,202.9550323486328,6.505800239011382,190.40560404459634,193.62088355874016
12,2021-02-01,11,205.2320556640625,205.2320556640625,1.5953674858772553,201.10919189453125,199.92271847706908
13,2021-12-01,12,210.6928100585937,210.6928100585937,2.7471328434783877,201.4265391031901,205.70039213118125
14,2022-10-01,13,202.4789276123047,202.4789276123047,6.651675357134146,189.99703979492188,194.33994965104324
15,2023-10-01,14,231.63687133789065,231.63687133789065,9.43991145215571,233.2884674072266,231.46307218052573
16,2024-05-01,15,269.5196533203125,269.5196533203125,1.41145298340505,270.43304443359375,269.37016116361895
