signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value,ema_value
1,2024-01-08,0,144.75,144.75,0.0,,143.09894762178052
2,2024-01-09,1,150.2100067138672,150.2100067138672,0.0,,144.58326730336066
3,2024-01-10,2,158.0449981689453,158.0449981689453,0.0,,147.09700689907007
4,2024-01-11,3,161.7449951171875,161.7449951171875,0.0,,149.5930775908814
5,2024-01-12,4,162.6199951171875,162.6199951171875,0.0,,151.6494421197403
6,2024-01-16,5,166.02499389648438,166.02499389648438,0.0,,153.77631016570413
7,2024-01-18,6,167.88499450683594,167.88499450683594,0.0,,157.02369005182484
8,2024-04-11,7,141.92999267578125,141.92999267578125,13.822345235191607,141.7759994506836,140.99238738509567
9,2024-06-07,8,150.9499969482422,150.9499969482422,9.608567979515712,151.0905008951823,150.38934158418584
10,2024-06-10,9,154.52499389648438,154.52499389648438,24.171961086536093,151.38433380126952,150.7653195387764
11,2024-07-12,10,168.25,168.25,11.442273941660135,160.00233357747396,164.51451273152867
12,2024-07-15,11,170.4550018310547,170.4550018310547,11.442273941660135,160.79783376057944,165.05455872907103
13,2024-07-19,12,165.44500732421875,165.44500732421875,14.313951215274006,163.30650075276694,165.19549942307722
14,2024-07-22,13,166.85000610351562,166.85000610351562,14.313951215274006,163.93600107828777,165.3459093865721
15,2024-07-23,14,167.77999877929688,167.77999877929688,14.313951215274006,164.49700113932292,165.56719059524391
16,2024-09-09,15,172.02499389648438,172.02499389648438,6.14719500652323,168.01949971516927,171.89564185991745
17,2024-09-10,16,173.7899932861328,173.7899932861328,6.14719500652323,168.44483286539713,172.06785563674492
18,2024-09-23,17,172.0850067138672,172.0850067138672,4.313226837060703,172.6594991048177,170.92412383601024
19,2024-10-04,18,171.17999267578125,171.17999267578125,5.90243378618984,171.6229990641276,169.6599103518686
20,2024-10-24,19,182.2899932861328,182.2899932861328,2.3089158179619305,176.1164998372396,180.63542656475954
21,2024-10-25,20,183.22000122070312,183.22000122070312,2.3089158179619305,176.44216664632162,180.87038789775295
22,2024-10-29,21,182.69500732421875,182.69500732421875,18.05456891343847,177.17050069173177,181.0614371976108
23,2024-10-31,22,180.1649932861328,180.1649932861328,7.305155989562578,178.11200052897135,180.8719726834244
24,2024-11-01,23,181.32000732421875,181.32000732421875,7.305155989562578,178.48733418782552,180.91270310538312
25,2024-11-05,24,183.1450042724609,183.1450042724609,10.40877593617417,179.1493342081706,181.0864903566155
26,2024-11-06,25,192.58999633789065,192.58999633789065,20.59483197743741,179.89383392333986,182.1322636289588
27,2024-11-07,26,193.5,193.5,22.00256783180773,180.69833374023438,183.16569420932868
28,2024-11-25,27,193.19000244140625,193.19000244140625,24.482377533633112,189.31116689046223,191.6349269841883
29,2024-11-26,28,198.1999969482422,198.1999969482422,24.482377533633112,189.6771667480469,192.23175152657316
30,2024-12-10,29,194.8800048828125,194.8800048828125,22.469076805102933,193.29183349609374,195.17344044869557
31,2024-12-11,30,199.2100067138672,199.2100067138672,22.469076805102933,193.8423334757487,195.5404010183036
32,2024-12-12,31,200.10499572753903,200.10499572753903,22.469076805102933,194.52066650390626,195.9553641737369
33,2025-02-04,32,183.3999938964844,183.3999938964844,15.15321564501251,182.6249994913737,184.25895580467514
34,2025-02-05,33,186.8500061035156,186.8500061035156,15.15321564501251,182.5413330078125,184.4945058318434
35,2025-02-06,34,187.3699951171875,187.3699951171875,15.15321564501251,182.56099955240884,184.75591394869386
36,2025-02-07,35,193.94000244140625,193.94000244140625,18.615192098688585,182.7516662597656,185.59083108439782
37,2025-02-26,36,189.5500030517578,189.5500030517578,11.608955448840712,189.36399943033854,192.45945327298566
38,2025-03-17,37,185.0,185.0,17.58560220701186,188.75233205159506,184.57568454065677
39,2025-04-09,38,173.02000427246094,173.02000427246094,0.4786172072562215,177.40533243815105,172.42700693634714
40,2025-05-22,39,186.13999938964844,186.13999938964844,15.61379802017686,181.7526652018229,186.3562792562281
41,2025-05-23,40,186.75,186.75,15.61379802017686,182.36866505940756,186.39207205111646
42,2025-05-27,41,187.4600067138672,187.4600067138672,15.61379802017686,183.00599873860676,186.48915702045747
43,2025-07-03,42,201.82000732421875,201.82000732421875,17.413332542233082,196.1143351236979,198.54301250538933
44,2025-07-08,43,203.9900054931641,203.9900054931641,17.413332542233082,197.38133544921874,199.27596109630738
