signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value
1,2024-03-20,0,131.3300018310547,131.3300018310547,12.758344954819531,106.69759963989257
2,2024-04-01,1,126.91000366210938,126.91000366210938,14.778538009358618,115.02859970092773
3,2024-04-08,2,129.25,129.25,19.215381932386716,119.90819961547851
4,2024-07-19,3,163.39999389648438,163.39999389648438,16.725980877432615,144.8550003051758
5,2024-07-25,4,149.13999938964844,149.13999938964844,15.573279621463625,148.9818002319336
6,2024-07-31,5,144.1699981689453,144.1699981689453,8.746887645426183,151.23440048217773
7,2024-08-06,6,113.38999938964844,113.38999938964844,18.009657457387696,151.40660049438478
8,2024-10-25,7,143.75,143.75,10.248440950404216,139.14279968261718
9,2024-11-06,8,144.67999267578125,144.67999267578125,16.470583835414587,141.50319946289062
10,2024-11-19,9,133.05999755859375,133.05999755859375,8.143074786641634,143.78209930419922
11,2025-01-30,10,153.22999572753906,153.22999572753906,13.022068471548435,140.84339981079103
12,2025-06-02,11,126.05500030517578,126.05500030517578,17.498552968520052,115.28450042724609
13,2025-07-15,12,147.11000061035156,147.11000061035156,13.907990775092307,138.2611004638672
14,2025-08-11,13,141.0500030517578,141.0500030517578,12.054536332888384,147.0927001953125
