signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value
1,2006-02-01,0,30.1813907623291,30.1813907623291,19.68072980547744,29.891747792561848
2,2007-08-01,1,35.583824157714844,35.583824157714844,12.713874416857582,34.40189997355143
3,2010-02-01,2,13.060918807983398,13.060918807983398,19.920316908606107,12.253567695617676
4,2010-12-01,3,10.479693412780762,10.479693412780762,1.4545435237143196,9.358925501505533
5,2013-03-01,4,9.678336143493652,9.678336143493652,17.361104672340144,9.19355583190918
6,2014-08-01,5,12.827972412109377,12.827972412109377,17.62469361204332,12.410770098368326
7,2015-04-01,6,12.816765785217283,12.816765785217283,16.16752510325884,12.613677978515625
8,2017-06-01,7,20.130842208862305,20.130842208862305,14.159289506028767,19.323235829671223
9,2018-07-01,8,26.06803321838379,26.06803321838379,5.5859314890060014,24.7600835164388
10,2019-06-01,9,24.86310195922852,24.86310195922852,2.558652495110003,24.628760019938152
11,2022-10-01,10,33.47647857666016,33.47647857666016,0.4431419107375611,30.786570866902668
