signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value
1,2024-04-17,0,76.9014892578125,76.9014892578125,5.7003120241134795,77.9316014099121
2,2024-05-31,1,86.26844024658203,86.26844024658203,18.39261028763805,82.39212799072266
3,2024-06-20,2,84.00299835205078,84.00299835205078,19.64283036009909,83.68018203735352
4,2024-06-24,3,84.25151824951172,84.25151824951172,6.299116345253345,83.88291793823242
5,2024-06-26,4,83.31475830078125,83.31475830078125,6.9597820303889035,84.1242529296875
6,2024-08-19,5,94.08129119873048,94.08129119873048,13.160021709378784,88.48720825195312
7,2024-09-20,6,98.52782440185548,98.52782440185548,11.794837967390492,94.79911361694336
8,2024-09-27,7,98.22881317138672,98.22881317138672,4.310287532187259,95.78382766723632
9,2024-10-28,8,95.59561920166016,95.59561920166016,3.7135162121205023,97.08525680541992
10,2024-10-31,9,95.2483901977539,95.2483901977539,13.840132986879274,97.09200866699219
11,2024-11-04,10,94.91080474853516,94.91080474853516,11.8144185836734,97.07483993530273
12,2025-02-05,11,96.80023193359376,96.80023193359376,16.612979449995727,92.98470886230469
13,2025-03-07,12,102.84709930419922,102.84709930419922,14.44443777207594,96.71192428588867
14,2025-03-13,13,102.4735336303711,102.4735336303711,19.012362243749962,97.7456477355957
15,2025-03-26,14,102.13929748535156,102.13929748535156,11.088287993622217,100.17293151855469
16,2025-04-09,15,100.61556243896484,100.61556243896484,7.258074262989337,101.90461883544921
17,2025-05-09,16,103.82400512695312,103.82400512695312,14.505574089312095,104.02938888549805
18,2025-06-20,17,100.91796112060548,100.91796112060548,16.2162960385475,102.77950286865234
19,2025-08-19,18,112.66000366210938,112.66000366210938,0.5351461409582678,106.37005416870117
20,2025-09-04,19,108.63999938964844,108.63999938964844,18.940604644498617,108.68571365356445
