signal_number,date,bar_index,price_level,close_price,stochastic_value,sma_value
1,2024-03-18,0,198.4893493652344,198.4893493652344,9.55964948334295,179.38413116455078
2,2024-04-05,1,205.52989196777344,205.52989196777344,12.990944754434668,192.12426391601562
3,2024-04-23,2,191.0829925537109,191.0829925537109,9.420306093085806,199.85140411376952
4,2024-06-28,3,233.7812347412109,233.7812347412109,19.109332924754273,214.3273696899414
5,2024-07-22,4,221.3784027099609,221.3784027099609,1.276495378191953,225.8716207885742
6,2024-07-31,5,210.21389770507807,210.21389770507807,3.6861730931101566,225.3972296142578
7,2025-05-27,6,161.8300018310547,161.8300018310547,9.149365762049722,150.8353877258301
8,2025-05-30,7,156.75,156.75,18.89225815055849,151.14946792602538
9,2025-07-21,8,192.6100006103516,192.6100006103516,14.640014648437273,175.4886068725586
10,2025-07-28,9,190.2700042724609,190.2700042724609,9.347424170252754,177.7646920776367
